Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
NORTHERN TC/NORTHERN TR CORP,19.0,210434,"CHICAGO, IL",SMB,119600000000.0,87560000000.0,0.73,0.69,68.0,4.0,Y,0.0,0.0085,2015-06-30,Q2-2015
MUFG UNION BK NA/MUFG AMERS HOLDS CORP,20.0,212465,"SAN FRANCISCO, CA",NAT,113525000000.0,113202000000.0,1.0,0.7,388.0,1.0,Y,1.0,0.0081,2015-06-30,Q2-2015
CITIZENS BK NA/CITIZENS FNCL GRP,21.0,3303298,"PROVIDENCE, RI",NAT,106948000000.0,106948000000.0,1.0,0.71,843.0,1.0,N,0.3,0.0076,2015-06-30,Q2-2015
ALLY BK/ALLY FNCL,22.0,3284070,"MIDVALE, UT",SNM,106725000000.0,106725000000.0,1.0,0.71,0.0,0.0,N,0.0,0.0076,2015-06-30,Q2-2015
BMO HARRIS BK NA/BMO FNCL CORP,23.0,75633,"CHICAGO, IL",NAT,98952000000.0,98691000000.0,1.0,0.72,619.0,0.0,N,1.0,0.0071,2015-06-30,Q2-2015
MANUFACTURERS & TRADERS TC/M&T BK CORP,24.0,501105,"BUFFALO, NY",SMB,96411000000.0,96411000000.0,1.0,0.73,713.0,2.0,Y,0.0,0.0069,2015-06-30,Q2-2015
CAPITAL ONE BK USA NA/CAPITAL ONE FC,25.0,2253891,"GLEN ALLEN, VA",NAT,93338000000.0,92727000000.0,0.99,0.73,0.0,1.0,N,0.0,0.0067,2015-06-30,Q2-2015
KEYBANK NA/KEYCORP,26.0,280110,"CLEVELAND, OH",NAT,92481000000.0,91935000000.0,0.99,0.74,1012.0,1.0,N,0.0,0.0066,2015-06-30,Q2-2015
SANTANDER BK NA/SANTANDER HOLDS USA,27.0,722777,"WILMINGTON, DE",NAT,84676000000.0,84540000000.0,1.0,0.75,680.0,1.0,N,1.0,0.006,2015-06-30,Q2-2015
DISCOVER BK/DISCOVER FS,28.0,30810,"GREENWOOD, DE",SNM,83407000000.0,83407000000.0,1.0,0.75,0.0,0.0,N,0.0,0.006,2015-06-30,Q2-2015
COMPASS BK/BBVA COMPASS BSHRS,29.0,697633,"BIRMINGHAM, AL",SMB,82894000000.0,82894000000.0,1.0,0.76,676.0,0.0,N,1.0,0.0059,2015-06-30,Q2-2015
BANK OF THE WEST/BANCWEST CORP,30.0,804963,"SAN FRANCISCO, CA",SNM,72545000000.0,72545000000.0,1.0,0.76,567.0,0.0,Y,0.1,0.0052,2015-06-30,Q2-2015
COMERICA BK/COMERICA,31.0,60143,"DALLAS, TX",SMB,69927000000.0,68908000000.0,0.99,0.77,478.0,1.0,N,0.0,0.005,2015-06-30,Q2-2015
HUNTINGTON NB/HUNTINGTON BSHRS,32.0,12311,"COLUMBUS, OH",NAT,68662000000.0,68662000000.0,1.0,0.77,761.0,0.0,N,0.0,0.0049,2015-06-30,Q2-2015
DEUTSCHE BK TC AMERICAS/DEUTSCHE BK TR CORP,33.0,214807,"NEW YORK, NY",SMB,54688000000.0,54681000000.0,1.0,0.78,1.0,1.0,Y,1.0,0.0039,2015-06-30,Q2-2015
FIRST REPUBLIC BK/,34.0,4114567,"SAN FRANCISCO, CA",SNM,53119000000.0,53119000000.0,1.0,0.78,67.0,0.0,N,0.0,0.0038,2015-06-30,Q2-2015
SILICON VALLEY BK/SVB FNCL GRP,35.0,802866,"SANTA CLARA, CA",SMB,39621000000.0,38688000000.0,0.98,0.78,4.0,1.0,N,0.0,0.0028,2015-06-30,Q2-2015
FIRST NIAGARA BK NA/FIRST NIAGARA FNCL GROUP,36.0,517900,"BUFFALO, NY",NAT,39007000000.0,39007000000.0,1.0,0.79,393.0,0.0,N,0.0,0.0028,2015-06-30,Q2-2015
PEOPLES UNITED BK NA/PEOPLES UNITED FNCL INC,37.0,613307,"BRIDGEPORT, CT",NAT,36740000000.0,36740000000.0,1.0,0.79,399.0,0.0,N,0.0,0.0026,2015-06-30,Q2-2015
CITY NB/CITY NAT CORP,38.0,63069,"LOS ANGELES, CA",NAT,33491000000.0,33491000000.0,1.0,0.79,75.0,0.0,N,0.0,0.0024,2015-06-30,Q2-2015
MORGAN STANLEY PRIV BK NA/MORGAN STANLEY,39.0,2489805,"PURCHASE, NY",NAT,31359000000.0,31359000000.0,1.0,0.79,0.0,0.0,N,0.0,0.0022,2015-06-30,Q2-2015
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,40.0,491224,"RALEIGH, NC",SNM,30804000000.0,30804000000.0,1.0,0.8,570.0,0.0,N,0.0,0.0022,2015-06-30,Q2-2015
BOKF NA/BOK FC,41.0,339858,"TULSA, OK",NAT,30616000000.0,30616000000.0,1.0,0.8,127.0,0.0,N,0.0,0.0022,2015-06-30,Q2-2015
EAST WEST BK/EAST WEST BC,42.0,197478,"PASADENA, CA",SMB,29977000000.0,28869000000.0,0.96,0.8,122.0,1.0,N,0.0,0.0021,2015-06-30,Q2-2015
SIGNATURE BK/,43.0,2942690,"NEW YORK, NY",SNM,29969000000.0,29969000000.0,1.0,0.8,7.0,0.0,N,0.0,0.0021,2015-06-30,Q2-2015
SYNOVUS BK/SYNOVUS FC,44.0,395238,"COLUMBUS, GA",SNM,27936000000.0,27936000000.0,1.0,0.8,258.0,0.0,N,0.0,0.002,2015-06-30,Q2-2015
FROST BK/CULLEN/FROST BKR,45.0,682563,"SAN ANTONIO, TX",SMB,27800000000.0,27800000000.0,1.0,0.81,131.0,0.0,N,0.0,0.002,2015-06-30,Q2-2015
ASSOCIATED BK NA/ASSOCIATED BANC-CORP,46.0,917742,"GREEN BAY, WI",NAT,27043000000.0,27043000000.0,1.0,0.81,237.0,0.0,N,0.0,0.0019,2015-06-30,Q2-2015
BARCLAYS BK DE/BARCLAYS DE HOLDS LLC,47.0,2980209,"WILMINGTON, DE",SNM,26348000000.0,26348000000.0,1.0,0.81,0.0,0.0,N,1.0,0.0019,2015-06-30,Q2-2015
FIRSTMERIT BK NA/FIRSTMERIT CORP,48.0,67311,"AKRON, OH",NAT,25278000000.0,25278000000.0,1.0,0.81,367.0,0.0,N,0.0,0.0018,2015-06-30,Q2-2015
FIRST TN BK NA/FIRST HORIZON NAT CORP,49.0,485559,"MEMPHIS, TN",NAT,25035000000.0,25034000000.0,1.0,0.81,181.0,0.0,Y,0.0,0.0018,2015-06-30,Q2-2015
WEBSTER BK NA/WEBSTER FNCL CORP,50.0,761806,"WATERBURY, CT",NAT,23617000000.0,23617000000.0,1.0,0.82,164.0,0.0,N,0.0,0.0017,2015-06-30,Q2-2015
COMMERCE BK/COMMERCE BSHRS,51.0,601050,"KANSAS CITY, MO",SMB,23584000000.0,23584000000.0,1.0,0.82,189.0,0.0,N,0.0,0.0017,2015-06-30,Q2-2015
BANK OF AMER CA NA/BANK OF AMER CORP,52.0,1443266,"SAN FRANCISCO, CA",NAT,23288000000.0,23288000000.0,1.0,0.82,0.0,0.0,N,0.0,0.0017,2015-06-30,Q2-2015
UMPQUA BK/UMPQUA HC,53.0,143662,"ROSEBURG, OR",SNM,22795000000.0,22795000000.0,1.0,0.82,333.0,0.0,N,0.0,0.0016,2015-06-30,Q2-2015
CIT BK/CIT GROUP,54.0,2950677,"SALT LAKE CITY, UT",SNM,21903000000.0,21903000000.0,1.0,0.82,0.0,0.0,N,0.0,0.0016,2015-06-30,Q2-2015
PROSPERITY BK/PROSPERITY BSHRS,55.0,664756,"EL CAMPO, TX",SNM,21674000000.0,21674000000.0,1.0,0.82,265.0,0.0,N,0.0,0.0015,2015-06-30,Q2-2015
ONEWEST BK NA/IMB HOLDCO LLC,56.0,3918898,"PASADENA, CA",NAT,21650000000.0,21650000000.0,1.0,0.83,69.0,0.0,N,0.0,0.0015,2015-06-30,Q2-2015
WHITNEY BK/HANCOCK HC,57.0,463735,"GULFPORT, MS",SNM,21437000000.0,21437000000.0,1.0,0.83,196.0,1.0,N,0.0,0.0015,2015-06-30,Q2-2015
BANKUNITED NA/BANKUNITED,58.0,3938186,"MIAMI LAKES, FL",NAT,21284000000.0,21284000000.0,1.0,0.83,105.0,0.0,N,0.0,0.0015,2015-06-30,Q2-2015
BNY MELLON NA/BANK OF NY MELLON CORP,59.0,934329,"PITTSBURGH, PA",NAT,21265000000.0,21265000000.0,1.0,0.83,5.0,0.0,N,0.0,0.0015,2015-06-30,Q2-2015
TCF NB/TCF FC,60.0,266271,"SIOUX FALLS, SD",NAT,19848000000.0,19848000000.0,1.0,0.83,379.0,0.0,N,0.0,0.0014,2015-06-30,Q2-2015
VALLEY NB/VALLEY NAT BC,61.0,229801,"PASSAIC, NJ",NAT,19275000000.0,19275000000.0,1.0,0.83,225.0,0.0,N,0.0,0.0014,2015-06-30,Q2-2015
IBERIABANK/IBERIABANK CORP,62.0,808176,"LAFAYETTE, LA",SMB,19152000000.0,19152000000.0,1.0,0.83,225.0,0.0,N,0.0,0.0014,2015-06-30,Q2-2015
ZIONS FIRST NB/ZIONS BC,63.0,276579,"SALT LAKE CITY, UT",NAT,19050000000.0,19050000000.0,1.0,0.84,133.0,0.0,N,0.0,0.0014,2015-06-30,Q2-2015
FIRST HAWAIIAN BK/BANCWEST CORP,64.0,980661,"HONOLULU, HI",SNM,18676000000.0,17952000000.0,0.96,0.84,61.0,0.0,Y,0.1,0.0013,2015-06-30,Q2-2015
SUSQUEHANNA BK/SUSQUEHANNA BSHRS,65.0,682611,"LITITZ, PA",SMB,18523000000.0,18523000000.0,1.0,0.84,243.0,0.0,N,0.0,0.0013,2015-06-30,Q2-2015
UMB BK NA/UMB FC,66.0,936855,"KANSAS CITY, MO",NAT,18108000000.0,18108000000.0,1.0,0.84,119.0,0.0,N,0.0,0.0013,2015-06-30,Q2-2015
TEXAS CAP BK NA/TEXAS CAP BSHRS,67.0,2618780,"DALLAS, TX",NAT,17810000000.0,17810000000.0,1.0,0.84,11.0,0.0,N,0.0,0.0013,2015-06-30,Q2-2015
FIRST NB OF OMAHA/LAURITZEN CORP,68.0,527954,"OMAHA, NE",NAT,17540000000.0,17540000000.0,1.0,0.84,123.0,0.0,N,0.0,0.0013,2015-06-30,Q2-2015
T D BK USA NA/TD US P & C HOLD ULC,69.0,2121196,"WILMINGTON, DE",NAT,17380000000.0,17380000000.0,1.0,0.84,1.0,0.0,N,1.0,0.0012,2015-06-30,Q2-2015
PACIFIC WESTERN BK/PACWEST BC,70.0,494261,"LOS ANGELES, CA",SNM,16558000000.0,16558000000.0,1.0,0.84,79.0,0.0,N,0.0,0.0012,2015-06-30,Q2-2015
FIRST NB OF PA/FNB CORP,71.0,379920,"GREENVILLE, PA",NAT,16423000000.0,16423000000.0,1.0,0.85,284.0,0.0,N,0.0,0.0012,2015-06-30,Q2-2015
PRIVATEBANK & TC/PRIVATEBANCORP,72.0,1842065,"CHICAGO, IL",SNM,16194000000.0,16194000000.0,1.0,0.85,24.0,0.0,N,0.0,0.0012,2015-06-30,Q2-2015
JPMORGAN B&TC NA/JPMORGAN CHASE & CO,73.0,3812165,"SAN FRANCISCO, CA",NAT,15575000000.0,15575000000.0,1.0,0.85,0.0,0.0,N,0.0,0.0011,2015-06-30,Q2-2015
ARVEST BK/ARVEST BK GRP,74.0,311845,"FAYETTEVILLE, AR",SMB,15413000000.0,15413000000.0,1.0,0.85,272.0,0.0,N,0.0,0.0011,2015-06-30,Q2-2015
BANK OF HAWAII/BANK OF HI CORP,75.0,795968,"HONOLULU, HI",SMB,15309000000.0,14830000000.0,0.97,0.85,72.0,1.0,Y,0.0,0.0011,2015-06-30,Q2-2015
FIRSTBANK/FIRSTBANK HC,76.0,288853,"LAKEWOOD, CO",SMB,15124000000.0,15124000000.0,1.0,0.85,122.0,0.0,N,0.0,0.0011,2015-06-30,Q2-2015
RABOBANK NA/RABOBANK INTL HOLD BV,77.0,877369,"ROSEVILLE, CA",NAT,15052000000.0,15052000000.0,1.0,0.85,107.0,0.0,N,0.99,0.0011,2015-06-30,Q2-2015
MB FNCL BK NA/MB FNCL,78.0,656733,"CHICAGO, IL",NAT,14981000000.0,14981000000.0,1.0,0.85,94.0,0.0,N,0.0,0.0011,2015-06-30,Q2-2015
WASHINGTON FED NA/WASHINGTON FED INC,79.0,656377,"SEATTLE, WA",NAT,14371000000.0,14371000000.0,1.0,0.85,246.0,0.0,N,0.0,0.001,2015-06-30,Q2-2015
RAYMOND JAMES BK NA/RAYMOND JAMES FNCL,80.0,2193616,"SAINT PETERSBURG, FL",NAT,13818000000.0,13768000000.0,1.0,0.86,0.0,0.0,N,0.0,0.001,2015-06-30,Q2-2015
BANCORPSOUTH BK/BANCORPSOUTH,81.0,606046,"TUPELO, MS",SNM,13625000000.0,13625000000.0,1.0,0.86,248.0,0.0,N,0.0,0.001,2015-06-30,Q2-2015
AMEGY BK NA/ZIONS BC,82.0,676656,"HOUSTON, TX",NAT,13600000000.0,13600000000.0,1.0,0.86,82.0,0.0,N,0.0,0.001,2015-06-30,Q2-2015
WESTERN ALLI BK/WESTERN ALLI BC,83.0,3138146,"PHOENIX, AZ",SMB,13305000000.0,13305000000.0,1.0,0.86,41.0,0.0,N,0.0,0.001,2015-06-30,Q2-2015
TRUSTMARK NB/TRUSTMARK CORP,84.0,342634,"JACKSON, MS",NAT,12180000000.0,12180000000.0,1.0,0.86,205.0,0.0,N,0.0,0.0009,2015-06-30,Q2-2015
OLD NB/OLD NAT BC,85.0,208244,"EVANSVILLE, IN",NAT,11928000000.0,11928000000.0,1.0,0.86,185.0,0.0,N,0.0,0.0009,2015-06-30,Q2-2015
CATHAY BK/CATHAY GEN BC,86.0,595869,"LOS ANGELES, CA",SNM,11886000000.0,11521000000.0,0.97,0.86,52.0,1.0,N,0.0,0.0008,2015-06-30,Q2-2015
CALIFORNIA B&TC/ZIONS BC,87.0,837260,"SAN DIEGO, CA",SNM,11843000000.0,11843000000.0,1.0,0.86,94.0,0.0,N,0.0,0.0008,2015-06-30,Q2-2015
STERLING NB/STERLING BC,88.0,125471,"MONTEBELLO, NY",NAT,11532000000.0,11532000000.0,1.0,0.86,62.0,0.0,N,0.0,0.0008,2015-06-30,Q2-2015
BREMER BK NA/OTTO BREMER FOUNDATION,89.0,800657,"SAINT PAUL, MN",NAT,9993000000.0,9993000000.0,1.0,0.86,98.0,0.0,N,0.0,0.0007,2015-06-30,Q2-2015
EASTERN BK/EASTERN BK CORP,90.0,128904,"BOSTON, MA",SNM,9839000000.0,9839000000.0,1.0,0.86,96.0,0.0,N,0.0,0.0007,2015-06-30,Q2-2015
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,91.0,1001152,"LAREDO, TX",SNM,9828000000.0,9828000000.0,1.0,0.86,179.0,0.0,N,0.0,0.0007,2015-06-30,Q2-2015
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,92.0,320119,"NEW YORK, NY",SNM,9773000000.0,8480000000.0,0.87,0.87,6.0,0.0,Y,1.0,0.0007,2015-06-30,Q2-2015
GREAT WESTERN BK/NATIONAL AMER HOLD LLC,93.0,131650,"SIOUX FALLS, SD",SNM,9758000000.0,9758000000.0,1.0,0.87,161.0,0.0,N,0.28,0.0007,2015-06-30,Q2-2015
FIRST MW BK/FIRST MW BC,94.0,1007846,"ITASCA, IL",SMB,9738000000.0,9738000000.0,1.0,0.87,104.0,0.0,N,0.0,0.0007,2015-06-30,Q2-2015
FULTON BK NA/FULTON FNCL CORP,95.0,474919,"LANCASTER, PA",NAT,9657000000.0,9657000000.0,1.0,0.87,113.0,0.0,N,0.0,0.0007,2015-06-30,Q2-2015
NATIONAL PENN BK/NATIONAL PENN BSHRS,96.0,802110,"ALLENTOWN, PA",NAT,9583000000.0,9583000000.0,1.0,0.87,130.0,0.0,N,0.0,0.0007,2015-06-30,Q2-2015
WELLS FARGO BK S CENT NA/WELLS FARGO & CO,97.0,2362458,"HOUSTON, TX",NAT,9304000000.0,9304000000.0,1.0,0.87,0.0,0.0,N,0.0,0.0007,2015-06-30,Q2-2015
WELLS FARGO BK NW NA/WELLS FARGO & CO,98.0,688079,"OGDEN, UT",NAT,9000000000.0,9000000000.0,1.0,0.87,0.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
COMENITY BK/,99.0,1391778,"WILMINGTON, DE",SNM,8977000000.0,8977000000.0,1.0,0.87,0.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
BANK OF THE OZARKS/BANK OF THE OZARKS,100.0,107244,"LITTLE ROCK, AR",SNM,8701000000.0,8701000000.0,1.0,0.87,158.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
PLAINSCAPITAL BK/MAEDGEN & WHITE,101.0,637451,"DALLAS, TX",SMB,8581000000.0,8581000000.0,1.0,0.87,136.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
PLAINSCAPITAL BK/DIAMOND A FNCL LP,101.0,637451,"DALLAS, TX",SMB,0.0,0.0,,,0.0,0.0,.,,0.0,2015-06-30,Q2-2015
GLACIER BK/GLACIER BC,102.0,2634191,"KALISPELL, MT",SNM,8570000000.0,8570000000.0,1.0,0.87,127.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
COLUMBIA ST BK/COLUMBIA BKG SYS,103.0,2078290,"TACOMA, WA",SNM,8512000000.0,8512000000.0,1.0,0.87,151.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,104.0,659855,"BILLINGS, MT",SMB,8359000000.0,8359000000.0,1.0,0.87,79.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
WESBANCO BK/WESBANCO,105.0,645625,"WHEELING, WV",SNM,8356000000.0,8356000000.0,1.0,0.87,142.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
CADENCE BK NA/CADENCE BC LLC,106.0,4262534,"BIRMINGHAM, AL",NAT,8226000000.0,8226000000.0,1.0,0.87,74.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
MERCANTIL COMMERCEBANK NA/MERCANTIL COMMERCEBANK HC,107.0,83638,"CORAL GABLES, FL",NAT,8193000000.0,8193000000.0,1.0,0.88,22.0,0.0,Y,0.0,0.0006,2015-06-30,Q2-2015
SOUTH ST BK/SOUTH ST CORP,108.0,540926,"COLUMBIA, SC",SNM,8087000000.0,8087000000.0,1.0,0.88,119.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
CENTENNIAL BK/HOME BSHRS,109.0,456045,"CONWAY, AR",SMB,8062000000.0,8062000000.0,1.0,0.88,159.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
NBT BK NA/NBT BC,110.0,702117,"NORWICH, NY",NAT,8004000000.0,8004000000.0,1.0,0.88,157.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
COMMUNITY BK NA/COMMUNITY BK SYS,111.0,202907,"CANTON, NY",NAT,7881000000.0,7881000000.0,1.0,0.88,182.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
UNITED CMNTY BK/UNITED CMNTY BK,112.0,1017939,"BLAIRSVILLE, GA",SNM,7867000000.0,7867000000.0,1.0,0.88,97.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
CHEMICAL BK/CHEMICAL FC,113.0,542649,"MIDLAND, MI",SMB,7709000000.0,7709000000.0,1.0,0.88,181.0,0.0,N,0.0,0.0006,2015-06-30,Q2-2015
CITIZENS BUS BK/CVB FC,114.0,933966,"ONTARIO, CA",SNM,7691000000.0,7691000000.0,1.0,0.88,46.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
CUSTOMERS BK/CUSTOMERS BC,115.0,2354985,"PHOENIXVILLE, PA",SMB,7593000000.0,7593000000.0,1.0,0.88,14.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
BERKSHIRE BK/BERKSHIRE HILLS BC,116.0,473501,"PITTSFIELD, MA",SNM,7504000000.0,7504000000.0,1.0,0.88,101.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
UNION B&TC/UNION BSHRS CORP,117.0,693224,"RICHMOND, VA",SMB,7477000000.0,7477000000.0,1.0,0.88,129.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
BANCO POPULAR N AMER/POPULAR,118.0,2736291,"NEW YORK, NY",SMB,7459000000.0,7459000000.0,1.0,0.88,51.0,0.0,N,1.0,0.0005,2015-06-30,Q2-2015
UNITED BK/UNITED BSHRS,119.0,365325,"FAIRFAX, VA",SMB,7395000000.0,7395000000.0,1.0,0.88,67.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
FIRST FNCL BK NA/FIRST FNCL BC,120.0,165628,"HAMILTON, OH",NAT,7361000000.0,7361000000.0,1.0,0.88,104.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
BBCN BK/BBCN BC,121.0,671464,"LOS ANGELES, CA",SNM,7328000000.0,7328000000.0,1.0,0.88,50.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
PARK NB/PARK NAT CORP,122.0,489623,"NEWARK, OH",NAT,7232000000.0,7232000000.0,1.0,0.88,116.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
ROCKLAND TC/INDEPENDENT BC,123.0,613008,"ROCKLAND, MA",SNM,7192000000.0,7192000000.0,1.0,0.88,86.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
CAPITAL BK NA/CAPITAL BK FNCL CORP,124.0,4160667,"CORAL GABLES, FL",NAT,7053000000.0,7053000000.0,1.0,0.88,154.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
BOSTON PRIVATE B&TC/BOSTON PRIVATE FNCL HOLD,125.0,964700,"BOSTON, MA",SNM,6867000000.0,6867000000.0,1.0,0.88,23.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
SAFRA NB OF NY/SNBNY HOLD,126.0,918918,"NEW YORK, NY",NAT,6751000000.0,6043000000.0,0.9,0.89,2.0,0.0,Y,0.99,0.0005,2015-06-30,Q2-2015
LEGACYTEXAS BK/LEGACYTEXAS FNCL GRP,127.0,878898,"PLANO, TX",SMB,6671000000.0,6671000000.0,1.0,0.89,47.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
WELLS FARGO FNCL NB/WELLS FARGO & CO,128.0,1225761,"LAS VEGAS, NV",NAT,6543000000.0,6543000000.0,1.0,0.89,0.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
PINNACLE BK/PINNACLE FNCL PTNR,129.0,2925666,"NASHVILLE, TN",SNM,6497000000.0,6497000000.0,1.0,0.89,33.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
BANCFIRST/BANCFIRST CORP,130.0,1386251,"OKLAHOMA CITY, OK",SNM,6484000000.0,6484000000.0,1.0,0.89,99.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
FLORIDA CMNTY BK NA/BOND ST MGMT LLC,131.0,4041421,"WESTON, FL",NAT,6431000000.0,6431000000.0,1.0,0.89,48.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
BANC OF CA NA/BANC OF CA,132.0,200378,"IRVINE, CA",NAT,6429000000.0,6429000000.0,1.0,0.89,34.0,0.0,N,0.0,0.0005,2015-06-30,Q2-2015
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,133.0,42420,"INDIANA, PA",SNM,6298000000.0,6298000000.0,1.0,0.89,108.0,0.0,N,0.0,0.0004,2015-06-30,Q2-2015
FIRST MRCH BK NA/FIRST MRCHS CORP,134.0,17147,"MUNCIE, IN",NAT,6125000000.0,6125000000.0,1.0,0.89,113.0,0.0,N,0.0,0.0004,2015-06-30,Q2-2015
S&T BK/S&T BC,135.0,936426,"INDIANA, PA",SNM,6113000000.0,6113000000.0,1.0,0.89,62.0,0.0,N,0.0,0.0004,2015-06-30,Q2-2015
