Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
JPMORGAN CHASE BK/J P MORGAN CHASE & CO,1.0,852218,"NEW YORK, NY",SMB,638120000000.0,393562000000.0,0.62,0.1,718.0,108.0,Y,0.0,0.0957,2003-09-30,Q3-2003
BANK OF AMER NA/BANK OF AMER CORP,2.0,480228,"CHARLOTTE, NC",NAT,624723000000.0,568790000000.0,0.91,0.19,4580.0,37.0,Y,0.0,0.0937,2003-09-30,Q3-2003
CITIBANK NA/CITIGROUP,3.0,476810,"NEW YORK, NY",NAT,554540000000.0,246782000000.0,0.45,0.27,388.0,364.0,Y,0.0,0.0832,2003-09-30,Q3-2003
WACHOVIA BK NA/WACHOVIA CORP,4.0,484422,"CHARLOTTE, NC",NAT,344056000000.0,326714000000.0,0.95,0.32,3193.0,5.0,Y,0.0,0.0516,2003-09-30,Q3-2003
WELLS FARGO BK NA/WELLS FARGO & CO,5.0,451965,"SAN FRANCISCO, CA",NAT,224376000000.0,223819000000.0,1.0,0.36,1079.0,0.0,Y,0.0,0.0337,2003-09-30,Q3-2003
BANK ONE NA/BANK ONE CORP,6.0,173333,"CHICAGO, IL",NAT,216452000000.0,202896000000.0,0.94,0.39,1749.0,9.0,Y,0.0,0.0325,2003-09-30,Q3-2003
FLEET NA BK/FLEETBOSTON FNCL CORP,7.0,76201,"PROVIDENCE, RI",NAT,188775000000.0,170868000000.0,0.91,0.42,1553.0,165.0,Y,0.0,0.0283,2003-09-30,Q3-2003
U S BK NA/U S BC,8.0,504713,"CINCINNATI, OH",NAT,186464000000.0,186464000000.0,1.0,0.45,2518.0,1.0,N,0.0,0.028,2003-09-30,Q3-2003
SUNTRUST BK/SUNTRUST BK,9.0,675332,"ATLANTA, GA",SMB,125027000000.0,125027000000.0,1.0,0.47,1326.0,1.0,Y,0.0,0.0188,2003-09-30,Q3-2003
BANK OF NY/BANK OF NY CO,10.0,541101,"NEW YORK, NY",SMB,92203000000.0,68220000000.0,0.74,0.48,350.0,10.0,Y,0.0,0.0138,2003-09-30,Q3-2003
HSBC BK USA/HSBC NORTH AMER,11.0,413208,"BUFFALO, NY",SMB,90157000000.0,80696000000.0,0.9,0.49,429.0,26.0,Y,1.0,0.0135,2003-09-30,Q3-2003
STATE STREET B&TC/STATE STREET CORP,12.0,35301,"BOSTON, MA",SMB,74100000000.0,47577000000.0,0.64,0.5,1.0,10.0,N,0.0,0.0111,2003-09-30,Q3-2003
KEYBANK NA/KEYCORP,13.0,280110,"CLEVELAND, OH",NAT,73939000000.0,71749000000.0,0.97,0.52,1355.0,1.0,N,0.0,0.0111,2003-09-30,Q3-2003
PNC BK NA/PNC FNCL SVC GROUP,14.0,817824,"PITTSBURGH, PA",NAT,65167000000.0,63932000000.0,0.98,0.52,828.0,0.0,Y,0.0,0.0098,2003-09-30,Q3-2003
BANK ONE NA/BANK ONE CORP,15.0,651411,"COLUMBUS, OH",NAT,64514000000.0,64514000000.0,1.0,0.53,389.0,0.0,Y,0.0,0.0097,2003-09-30,Q3-2003
BRANCH BKG&TC/BB&T CORP,16.0,852320,"WINSTON-SALEM, NC",SNM,64157000000.0,64157000000.0,1.0,0.54,804.0,0.0,N,0.0,0.0096,2003-09-30,Q3-2003
LASALLE BK NA/ABN AMRO N AMER HC,17.0,455534,"CHICAGO, IL",NAT,62830000000.0,62830000000.0,1.0,0.55,121.0,1.0,N,1.0,0.0094,2003-09-30,Q3-2003
FIFTH THIRD BK/FIFTH THIRD BC,18.0,723112,"CINCINNATI, OH",SMB,56210000000.0,56210000000.0,1.0,0.56,425.0,0.0,N,0.0,0.0084,2003-09-30,Q3-2003
MBNA AMERICA BK NA/MBNA CORP,19.0,1830035,"WILMINGTON, DE",NAT,56071000000.0,48166000000.0,0.86,0.57,2.0,1.0,N,0.0,0.0084,2003-09-30,Q3-2003
COMERICA BK/COMERICA,20.0,60143,"DETROIT, MI",SMB,54949000000.0,52713000000.0,0.96,0.58,382.0,1.0,N,0.0,0.0082,2003-09-30,Q3-2003
WELLS FARGO BK MN NA/WELLS FARGO & CO,21.0,995151,"MINNEAPOLIS, MN",NAT,51920000000.0,51778000000.0,1.0,0.59,187.0,3.0,N,0.0,0.0078,2003-09-30,Q3-2003
SOUTHTRUST BK/SOUTHTRUST CORP,22.0,817833,"BIRMINGHAM, AL",SMB,51485000000.0,51485000000.0,1.0,0.59,746.0,0.0,N,0.0,0.0077,2003-09-30,Q3-2003
STANDARD FED BK NA/ABN AMRO N AMER HC,23.0,445843,"TROY, MI",NAT,50489000000.0,48926000000.0,0.97,0.6,279.0,0.0,N,1.0,0.0076,2003-09-30,Q3-2003
NATIONAL CITY BK IN/NATIONAL CITY CORP,24.0,362445,"INDIANAPOLIS, IN",NAT,50104000000.0,50104000000.0,1.0,0.61,218.0,0.0,N,0.0,0.0075,2003-09-30,Q3-2003
MANUFACTURERS & TRADERS TC/M&T BK CORP,25.0,501105,"BUFFALO, NY",SMB,49635000000.0,49635000000.0,1.0,0.62,739.0,1.0,Y,0.22,0.0074,2003-09-30,Q3-2003
NATIONAL CITY BK/NATIONAL CITY CORP,26.0,259518,"CLEVELAND, OH",NAT,45799000000.0,45564000000.0,0.99,0.62,367.0,1.0,Y,0.0,0.0069,2003-09-30,Q3-2003
REGIONS BK/REGIONS FC,27.0,233031,"BIRMINGHAM, AL",SMB,45385000000.0,45385000000.0,1.0,0.63,793.0,0.0,N,0.0,0.0068,2003-09-30,Q3-2003
CITIBANK SD NA/CITIGROUP,28.0,486752,"SIOUX FALLS, SD",NAT,44765000000.0,44765000000.0,1.0,0.64,0.0,0.0,N,0.0,0.0067,2003-09-30,Q3-2003
AMSOUTH BK/AMSOUTH BC,29.0,245333,"BIRMINGHAM, AL",SMB,44344000000.0,44344000000.0,1.0,0.64,647.0,0.0,N,0.0,0.0067,2003-09-30,Q3-2003
CHARTER ONE BK NA/CHARTER ONE FNCL,30.0,897273,"CLEVELAND, OH",NAT,43365000000.0,43365000000.0,1.0,0.65,534.0,0.0,N,0.0,0.0065,2003-09-30,Q3-2003
UNION BK OF CA NA/UNIONBANCAL CORP,31.0,212465,"SAN FRANCISCO, CA",NAT,42035000000.0,40324000000.0,0.96,0.66,294.0,6.0,Y,0.63,0.0063,2003-09-30,Q3-2003
DEUTSCHE BK TC AMERICAS/TAUNUS CORP,32.0,214807,"NEW YORK, NY",SMB,35838000000.0,25557000000.0,0.71,0.66,2.0,6.0,Y,1.0,0.0054,2003-09-30,Q3-2003
CHASE MANHATTAN BK USA NA/J P MORGAN CHASE & CO,33.0,489913,"NEWARK, DE",NAT,33926000000.0,33926000000.0,1.0,0.67,1.0,0.0,Y,0.0,0.0051,2003-09-30,Q3-2003
