Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
EAST WEST BK/EAST WEST BC,36.0,197478,"PASADENA, CA",SMB,72335000000.0,68916000000.0,0.95,0.77,98.0,1.0,N,,0.0033,2024-06-30,Q2-2024
VALLEY NB/VALLEY NAT BC,37.0,229801,"PASSAIC, NJ",NAT,62050000000.0,62050000000.0,1.0,0.77,229.0,0.0,N,,0.0028,2024-06-30,Q2-2024
SYNOVUS BK/SYNOVUS FC,38.0,395238,"COLUMBUS, GA",SMB,59480000000.0,59480000000.0,1.0,0.77,246.0,0.0,N,,0.0027,2024-06-30,Q2-2024
CIBC BK USA/CIBC BC USA,39.0,1842065,"CHICAGO, IL",SNM,55874000000.0,55874000000.0,1.0,0.78,18.0,0.0,N,,0.0025,2024-06-30,Q2-2024
OLD NB/OLD NAT BC,40.0,208244,"EVANSVILLE, IN",NAT,52825000000.0,52825000000.0,1.0,0.78,285.0,0.0,Y,,0.0024,2024-06-30,Q2-2024
UMPQUA BK/COLUMBIA BKG SYS,41.0,143662,"LAKE OSWEGO, OR",SNM,52043000000.0,52043000000.0,1.0,0.78,296.0,0.0,N,,0.0024,2024-06-30,Q2-2024
BOKF NA/BOK FC,42.0,339858,"TULSA, OK",NAT,50195000000.0,50195000000.0,1.0,0.78,110.0,0.0,N,,0.0023,2024-06-30,Q2-2024
PINNACLE BK/PINNACLE FNCL PTNR,43.0,2925666,"NASHVILLE, TN",SNM,49227000000.0,49227000000.0,1.0,0.78,136.0,0.0,N,,0.0022,2024-06-30,Q2-2024
FROST BK/CULLEN/FROST BKR,44.0,682563,"SAN ANTONIO, TX",SMB,48915000000.0,48915000000.0,1.0,0.79,202.0,0.0,N,,0.0022,2024-06-30,Q2-2024
CADENCE BK/,45.0,606046,"TUPELO, MS",SNM,47984000000.0,47984000000.0,1.0,0.79,367.0,0.0,N,,0.0022,2024-06-30,Q2-2024
FIRST NB OF PA/FNB CORP,46.0,379920,"GREENVILLE, PA",NAT,47578000000.0,47578000000.0,1.0,0.79,343.0,0.0,N,,0.0022,2024-06-30,Q2-2024
SOUTHSTATE BK NA/SOUTHSTATE CORP,47.0,1929247,"WINTER HAVEN, FL",NAT,45481000000.0,45481000000.0,1.0,0.79,250.0,0.0,N,,0.0021,2024-06-30,Q2-2024
UMB BK NA/UMB FC,48.0,936855,"KANSAS CITY, MO",NAT,44202000000.0,44202000000.0,1.0,0.8,90.0,0.0,N,,0.002,2024-06-30,Q2-2024
ASSOCIATED BK NA/ASSOCIATED BANC-CORP,49.0,917742,"GREEN BAY, WI",NAT,41573000000.0,41573000000.0,1.0,0.8,188.0,0.0,N,,0.0019,2024-06-30,Q2-2024
RAYMOND JAMES BK/RAYMOND JAMES FNCL,50.0,2193616,"SAINT PETERSBURG, FL",SMB,40812000000.0,40459000000.0,0.99,0.8,0.0,0.0,N,,0.0018,2024-06-30,Q2-2024
DEUTSCHE BK TC AMERICAS/DB USA CORP,51.0,214807,"NEW YORK, NY",SMB,40591000000.0,40591000000.0,1.0,0.8,0.0,0.0,N,,0.0018,2024-06-30,Q2-2024
BARCLAYS BK DE/BARCLAYS US LLC,52.0,2980209,"WILMINGTON, DE",SNM,40173000000.0,40173000000.0,1.0,0.8,0.0,0.0,N,,0.0018,2024-06-30,Q2-2024
PROSPERITY BK/PROSPERITY BSHRS,53.0,664756,"EL CAMPO, TX",SNM,39759000000.0,39759000000.0,1.0,0.8,301.0,0.0,N,,0.0018,2024-06-30,Q2-2024
EVERBANK NA/EVERBANK FNCL CORP,54.0,2735146,"JACKSONVILLE, FL",NAT,39446000000.0,39446000000.0,1.0,0.81,9.0,0.0,N,,0.0018,2024-06-30,Q2-2024
BANK OZK/,55.0,107244,"LITTLE ROCK, AR",SNM,36836000000.0,36836000000.0,1.0,0.81,230.0,0.0,N,,0.0017,2024-06-30,Q2-2024
BANKUNITED NA/BANKUNITED,56.0,3938186,"MIAMI LAKES, FL",NAT,35402000000.0,35402000000.0,1.0,0.81,57.0,0.0,N,,0.0016,2024-06-30,Q2-2024
HANCOCK WHITNEY BK/HANCOCK WHITNEY CORP,57.0,463735,"GULFPORT, MS",SNM,35392000000.0,35392000000.0,1.0,0.81,183.0,0.0,N,,0.0016,2024-06-30,Q2-2024
BANC OF CA/BANC OF CA,58.0,494261,"LOS ANGELES, CA",SMB,35160000000.0,35160000000.0,1.0,0.81,93.0,0.0,N,,0.0016,2024-06-30,Q2-2024
T D BK USA NA/TD GRP US HOLDS LLC,59.0,2121196,"WILMINGTON, DE",NAT,33691000000.0,33691000000.0,1.0,0.81,0.0,0.0,N,,0.0015,2024-06-30,Q2-2024
FULTON BK NA/FULTON FNCL CORP,60.0,474919,"LANCASTER, PA",NAT,31646000000.0,31646000000.0,1.0,0.82,235.0,0.0,N,,0.0014,2024-06-30,Q2-2024
FIRST NB OF OMAHA/LAURITZEN CORP,61.0,527954,"OMAHA, NE",NAT,31497000000.0,31497000000.0,1.0,0.82,119.0,0.0,N,,0.0014,2024-06-30,Q2-2024
BNY MELLON NA/BANK OF NY MELLON CORP,62.0,934329,"PITTSBURGH, PA",NAT,30917000000.0,30917000000.0,1.0,0.82,0.0,0.0,N,,0.0014,2024-06-30,Q2-2024
COMMERCE BK/COMMERCE BSHRS,63.0,601050,"KANSAS CITY, MO",SMB,30345000000.0,30345000000.0,1.0,0.82,141.0,0.0,N,,0.0014,2024-06-30,Q2-2024
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,64.0,659855,"BILLINGS, MT",SMB,30218000000.0,30218000000.0,1.0,0.82,303.0,0.0,N,,0.0014,2024-06-30,Q2-2024
UNITED BK/UNITED BSHRS,65.0,365325,"FAIRFAX, VA",SMB,29868000000.0,29868000000.0,1.0,0.82,217.0,0.0,N,,0.0014,2024-06-30,Q2-2024
TEXAS CAP BK/TEXAS CAP BSHRS,66.0,2618780,"DALLAS, TX",SNM,29734000000.0,29734000000.0,1.0,0.82,10.0,0.0,N,,0.0013,2024-06-30,Q2-2024
WASHINGTON FED BK/WAFD,67.0,656377,"SEATTLE, WA",SNM,28564000000.0,28564000000.0,1.0,0.83,210.0,0.0,N,,0.0013,2024-06-30,Q2-2024
GLACIER BK/GLACIER BC,68.0,2634191,"KALISPELL, MT",SNM,27785000000.0,27785000000.0,1.0,0.83,208.0,0.0,N,,0.0013,2024-06-30,Q2-2024
SOFI BK NA/SOFI TECHS,69.0,962966,"COTTONWOOD HEIGHTS, UT",NAT,27361000000.0,27361000000.0,1.0,0.83,3.0,0.0,N,,0.0012,2024-06-30,Q2-2024
FIRSTBANK/REISHER FAM FOUND,70.0,288853,"LAKEWOOD, CO",SMB,27337000000.0,27337000000.0,1.0,0.83,100.0,0.0,N,,0.0012,2024-06-30,Q2-2024
SIMMONS BK/SIMMONS FIRST NAT CORP,71.0,663245,"PINE BLUFF, AR",SMB,27328000000.0,27328000000.0,1.0,0.83,241.0,0.0,N,,0.0012,2024-06-30,Q2-2024
UNITED CMNTY BK/UNITED CMNTY BK,72.0,1017939,"GREENVILLE, SC",SMB,26999000000.0,26999000000.0,1.0,0.83,191.0,0.0,N,,0.0012,2024-06-30,Q2-2024
AMERIS BK/AMERIS BC,73.0,764030,"ATLANTA, GA",SNM,26429000000.0,26429000000.0,1.0,0.83,164.0,0.0,N,,0.0012,2024-06-30,Q2-2024
ARVEST BK/ARVEST BK GRP,74.0,311845,"FAYETTEVILLE, AR",SMB,26283000000.0,26283000000.0,1.0,0.83,224.0,0.0,N,,0.0012,2024-06-30,Q2-2024
CITY NB OF FL/BCI FNCL GRP,75.0,814430,"MIAMI, FL",NAT,26204000000.0,26204000000.0,1.0,0.84,29.0,0.0,N,,0.0012,2024-06-30,Q2-2024
ATLANTIC UNION BK/ATLANTIC UNION BSHRS CORP,76.0,693224,"RICHMOND, VA",SMB,24642000000.0,24642000000.0,1.0,0.84,129.0,0.0,N,,0.0011,2024-06-30,Q2-2024
FIRST HAWAIIAN BK/FIRST HAWAIIAN,77.0,980661,"HONOLULU, HI",SNM,23993000000.0,23313000000.0,0.97,0.84,47.0,0.0,Y,,0.0011,2024-06-30,Q2-2024
BANK OF HAWAII/BANK OF HI CORP,78.0,795968,"HONOLULU, HI",SMB,23270000000.0,22655000000.0,0.97,0.84,49.0,1.0,Y,,0.0011,2024-06-30,Q2-2024
CATHAY BK/CATHAY GEN BC,79.0,595869,"LOS ANGELES, CA",SNM,23218000000.0,22899000000.0,0.99,0.84,62.0,1.0,N,,0.0011,2024-06-30,Q2-2024
CENTENNIAL BK/HOME BSHRS,80.0,456045,"CONWAY, AR",SMB,22845000000.0,22845000000.0,1.0,0.84,223.0,0.0,N,,0.001,2024-06-30,Q2-2024
EASTERN BK/EASTERN BSHRS,81.0,128904,"BOSTON, MA",SNM,21028000000.0,21028000000.0,1.0,0.84,96.0,0.0,N,,0.001,2024-06-30,Q2-2024
CUSTOMERS BK/CUSTOMERS BC,82.0,2354985,"MALVERN, PA",SMB,20957000000.0,20957000000.0,1.0,0.84,6.0,0.0,N,,0.0009,2024-06-30,Q2-2024
TRISTATE CAP BK/RAYMOND JAMES FNCL,83.0,3475083,"PITTSBURGH, PA",SMB,19680000000.0,19680000000.0,1.0,0.84,0.0,0.0,N,,0.0009,2024-06-30,Q2-2024
ROCKLAND TC/INDEPENDENT BC,84.0,613008,"ROCKLAND, MA",SNM,19414000000.0,19414000000.0,1.0,0.84,122.0,0.0,N,,0.0009,2024-06-30,Q2-2024
HTLF BK/HEARTLAND FNCL USA,85.0,3465226,"DENVER, CO",SNM,18739000000.0,18739000000.0,1.0,0.84,116.0,0.0,N,,0.0008,2024-06-30,Q2-2024
CENTRAL TR BK/CENTRAL BANCOMPANY INC,86.0,853952,"JEFFERSON CITY, MO",SMB,18645000000.0,18645000000.0,1.0,0.85,156.0,0.0,N,,0.0008,2024-06-30,Q2-2024
TRUSTMARK NB/TRUSTMARK CORP,87.0,342634,"JACKSON, MS",NAT,18450000000.0,18450000000.0,1.0,0.85,171.0,0.0,N,,0.0008,2024-06-30,Q2-2024
DBA INDEPENDENT FINANCIAL/INDEPENDENT BK GRP,88.0,122854,"MCKINNEY, TX",SNM,18355000000.0,18355000000.0,1.0,0.85,92.0,0.0,N,,0.0008,2024-06-30,Q2-2024
PACIFIC PREMIER BK/PACIFIC PREMIER BC,89.0,431172,"IRVINE, CA",SMB,18323000000.0,18323000000.0,1.0,0.85,57.0,0.0,N,,0.0008,2024-06-30,Q2-2024
FIRST MRCHS BK/FIRST MRCHS CORP,90.0,17147,"MUNCIE, IN",SNM,18292000000.0,18292000000.0,1.0,0.85,116.0,0.0,N,,0.0008,2024-06-30,Q2-2024
MERCHANTS BK OF IN/MERCHANTS BC,91.0,963945,"CARMEL, IN",SNM,18185000000.0,18185000000.0,1.0,0.85,5.0,0.0,N,,0.0008,2024-06-30,Q2-2024
WESBANCO BK/WESBANCO,92.0,645625,"WHEELING, WV",SNM,18095000000.0,18095000000.0,1.0,0.85,191.0,0.0,N,,0.0008,2024-06-30,Q2-2024
FIRST FNCL BK/FIRST FNCL BC,93.0,165628,"CINCINNATI, OH",SMB,18093000000.0,18092000000.0,1.0,0.85,131.0,0.0,N,,0.0008,2024-06-30,Q2-2024
STIFEL B&T/STIFEL FNCL CORP,94.0,3076248,"SAINT LOUIS, MO",SMB,18028000000.0,18028000000.0,1.0,0.85,1.0,0.0,N,,0.0008,2024-06-30,Q2-2024
RENASANT BK/RENASANT CORP,95.0,749242,"TUPELO, MS",SNM,17511000000.0,17511000000.0,1.0,0.85,160.0,0.0,N,,0.0008,2024-06-30,Q2-2024
BANK OF HOPE/HOPE BC,96.0,671464,"LOS ANGELES, CA",SNM,17370000000.0,17370000000.0,1.0,0.85,48.0,0.0,N,,0.0008,2024-06-30,Q2-2024
MECHANICS BK/2011 TCRT,97.0,936462,"WALNUT CREEK, CA",SNM,17327000000.0,17327000000.0,1.0,0.85,115.0,0.0,N,,0.0008,2024-06-30,Q2-2024
TOWNEBANK/,98.0,2797724,"PORTSMOUTH, VA",SNM,17069000000.0,17069000000.0,1.0,0.86,56.0,0.0,N,,0.0008,2024-06-30,Q2-2024
FIRST UNITED B&TC/SPEND LIFE WISELY CO,99.0,509950,"DURANT, OK",SNM,16428000000.0,16428000000.0,1.0,0.86,73.0,0.0,N,,0.0007,2024-06-30,Q2-2024
BREMER BK NA/OTTO BREMER TR,100.0,800657,"SAINT PAUL, MN",NAT,16208000000.0,16208000000.0,1.0,0.86,70.0,0.0,N,,0.0007,2024-06-30,Q2-2024
CITIZENS BUS BK/CVB FC,101.0,933966,"ONTARIO, CA",SNM,16159000000.0,16159000000.0,1.0,0.86,61.0,0.0,N,,0.0007,2024-06-30,Q2-2024
SERVISFIRST BK/SERVISFIRST BSHRS,102.0,3348888,"HOMEWOOD, AL",SNM,16049000000.0,16049000000.0,1.0,0.86,29.0,0.0,N,,0.0007,2024-06-30,Q2-2024
BANNER BK/BANNER CORP,103.0,352772,"WALLA WALLA, WA",SNM,15817000000.0,15817000000.0,1.0,0.86,135.0,0.0,N,,0.0007,2024-06-30,Q2-2024
COMMUNITY BK NA/COMMUNITY FNCL SYS,104.0,202907,"CANTON, NY",NAT,15654000000.0,15654000000.0,1.0,0.86,195.0,0.0,N,,0.0007,2024-06-30,Q2-2024
NEXBANK/SLHC TR,105.0,652874,"DALLAS, TX",SNM,15256000000.0,15256000000.0,1.0,0.86,1.0,0.0,N,,0.0007,2024-06-30,Q2-2024
BANK OF AMER CA NA/BANK OF AMER CORP,106.0,1443266,"SAN FRANCISCO, CA",NAT,15007000000.0,15007000000.0,1.0,0.86,0.0,0.0,N,,0.0007,2024-06-30,Q2-2024
SEACOAST NB/SEACOAST BKG CORP OF FL,107.0,34537,"STUART, FL",NAT,14943000000.0,14943000000.0,1.0,0.86,77.0,0.0,N,,0.0007,2024-06-30,Q2-2024
ENTERPRISE B&TC/ENTERPRISE FS CORP,108.0,1190476,"CLAYTON, MO",SNM,14587000000.0,14587000000.0,1.0,0.86,41.0,0.0,N,,0.0007,2024-06-30,Q2-2024
POPULAR BK/POPULAR,109.0,2736291,"NEW YORK, NY",SMB,14287000000.0,14287000000.0,1.0,0.86,41.0,0.0,N,,0.0006,2024-06-30,Q2-2024
SANDY SPRING BK/SANDY SPRING BC,110.0,506922,"OLNEY, MD",SMB,14002000000.0,14002000000.0,1.0,0.86,53.0,0.0,N,,0.0006,2024-06-30,Q2-2024
BELL BK/STATE BSHRS,111.0,929352,"FARGO, ND",SNM,13930000000.0,13930000000.0,1.0,0.86,27.0,0.0,N,,0.0006,2024-06-30,Q2-2024
FIRST FOUND BK/FIRST FOUND,112.0,3637685,"IRVINE, CA",SNM,13684000000.0,13684000000.0,1.0,0.87,29.0,0.0,N,,0.0006,2024-06-30,Q2-2024
DIME CMNTY BK/DIME CMNTY BSHRS,113.0,23504,"BRIDGEHAMPTON, NY",SMB,13534000000.0,13534000000.0,1.0,0.87,59.0,0.0,N,,0.0006,2024-06-30,Q2-2024
NBT BK NA/NBT BC,114.0,702117,"NORWICH, NY",NAT,13404000000.0,13404000000.0,1.0,0.87,154.0,0.0,N,,0.0006,2024-06-30,Q2-2024
OCEANFIRST BK NA/OCEANFIRST FNCL CORP,115.0,85472,"TOMS RIVER, NJ",NAT,13211000000.0,13211000000.0,1.0,0.87,39.0,0.0,N,,0.0006,2024-06-30,Q2-2024
FIRST FNCL BK/FIRST FNCL BSHRS,116.0,470050,"ABILENE, TX",SMB,13091000000.0,13091000000.0,1.0,0.87,79.0,0.0,N,,0.0006,2024-06-30,Q2-2024
PLAINSCAPITAL BK/DIAMOND HTH STOCK CO GP LLC,117.0,637451,"UNIVERSITY PARK, TX",SMB,12734000000.0,12734000000.0,1.0,0.87,57.0,0.0,N,,0.0006,2024-06-30,Q2-2024
VERITEX CMNTY BK/VERITEX HOLD,118.0,3221468,"DALLAS, TX",SMB,12645000000.0,12645000000.0,1.0,0.87,32.0,0.0,N,,0.0006,2024-06-30,Q2-2024
FIRSTBANK/FB FC,119.0,436159,"NASHVILLE, TN",SNM,12517000000.0,12517000000.0,1.0,0.87,82.0,0.0,N,,0.0006,2024-06-30,Q2-2024
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,120.0,320119,"NEW YORK, NY",SNM,12276000000.0,12276000000.0,1.0,0.87,6.0,0.0,Y,,0.0006,2024-06-30,Q2-2024
BERKSHIRE BK/BERKSHIRE HILLS BC,121.0,473501,"PITTSFIELD, MA",SNM,12214000000.0,12214000000.0,1.0,0.87,93.0,0.0,N,,0.0006,2024-06-30,Q2-2024
FARMERS & MRCHS BK LONG BEACH/PALOMAR ENT LLC,122.0,871769,"LONG BEACH, CA",SMB,12193000000.0,12193000000.0,1.0,0.87,26.0,0.0,N,,0.0006,2024-06-30,Q2-2024
FIRST BK/FIRST BC,123.0,216922,"SOUTHERN PINES, NC",SMB,12061000000.0,12061000000.0,1.0,0.87,112.0,0.0,N,,0.0005,2024-06-30,Q2-2024
WELLS FARGO NB WEST/WELLS FARGO & CO,124.0,1225761,"LAS VEGAS, NV",NAT,12012000000.0,12012000000.0,1.0,0.87,0.0,0.0,N,,0.0005,2024-06-30,Q2-2024
BUSEY BK/FIRST BUSEY CORP,125.0,416245,"CHAMPAIGN, IL",SNM,11936000000.0,11936000000.0,1.0,0.87,62.0,0.0,N,,0.0005,2024-06-30,Q2-2024
LIVE OAK BKG CO/LIVE OAK BSHRS,126.0,3650808,"WILMINGTON, NC",SNM,11787000000.0,11787000000.0,1.0,0.87,0.0,0.0,N,,0.0005,2024-06-30,Q2-2024
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,127.0,42420,"INDIANA, PA",SNM,11597000000.0,11597000000.0,1.0,0.87,124.0,0.0,N,,0.0005,2024-06-30,Q2-2024
EAGLEBANK/EAGLE BC,128.0,2652092,"BETHESDA, MD",SMB,11248000000.0,11248000000.0,1.0,0.87,12.0,0.0,N,,0.0005,2024-06-30,Q2-2024
WASHINGTON TR BK/WTB FC,129.0,58971,"SPOKANE, WA",SNM,10789000000.0,10789000000.0,1.0,0.87,41.0,0.0,N,,0.0005,2024-06-30,Q2-2024
BANCFIRST/BANCFIRST CORP,130.0,1386251,"OKLAHOMA CITY, OK",SMB,10722000000.0,10722000000.0,1.0,0.88,111.0,0.0,N,,0.0005,2024-06-30,Q2-2024
STELLAR BK/STELLAR BC,131.0,3579589,"HOUSTON, TX",SNM,10711000000.0,10711000000.0,1.0,0.88,53.0,0.0,N,,0.0005,2024-06-30,Q2-2024
STIFEL BK/STIFEL FNCL CORP,132.0,3076220,"SAINT LOUIS, MO",SMB,10477000000.0,10477000000.0,1.0,0.88,0.0,0.0,N,,0.0005,2024-06-30,Q2-2024
SAFRA NB OF NY/SNBNY HOLD,133.0,918918,"NEW YORK, NY",NAT,9954000000.0,9924000000.0,1.0,0.88,3.0,0.0,Y,,0.0005,2024-06-30,Q2-2024
NBH BK/NATIONAL BK HOLDS CORP,134.0,4210227,"GREENWOOD VILLAGE, CO",SMB,9934000000.0,9934000000.0,1.0,0.88,92.0,0.0,N,,0.0004,2024-06-30,Q2-2024
PARK NB/PARK NAT CORP,135.0,489623,"NEWARK, OH",NAT,9875000000.0,9875000000.0,1.0,0.88,79.0,0.0,N,,0.0004,2024-06-30,Q2-2024
ORIGIN BK/ORIGIN BC,136.0,667757,"CHOUDRANT, LA",SMB,9853000000.0,9853000000.0,1.0,0.88,60.0,0.0,N,,0.0004,2024-06-30,Q2-2024
TRI CTY BK/TRICO BSHRS,137.0,100562,"CHICO, CA",SNM,9740000000.0,9740000000.0,1.0,0.88,68.0,0.0,N,,0.0004,2024-06-30,Q2-2024
AMERANT BK NA/AMERANT BC,138.0,83638,"CORAL GABLES, FL",NAT,9730000000.0,9730000000.0,1.0,0.88,23.0,0.0,N,,0.0004,2024-06-30,Q2-2024
CONNECTONE BK/CONNECTONE BC,139.0,3317932,"ENGLEWOOD CLIFFS, NJ",SNM,9715000000.0,9715000000.0,1.0,0.88,22.0,0.0,N,,0.0004,2024-06-30,Q2-2024
S&T BK/S&T BC,140.0,936426,"INDIANA, PA",SNM,9629000000.0,9629000000.0,1.0,0.88,71.0,0.0,N,,0.0004,2024-06-30,Q2-2024
BYLINE BK/BYLINE BC,141.0,129732,"CHICAGO, IL",SNM,9619000000.0,9619000000.0,1.0,0.88,49.0,0.0,N,,0.0004,2024-06-30,Q2-2024
