Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
HUNTINGTON NB/HUNTINGTON BSHRS,27.0,12311,"COLUMBUS, OH",NAT,104052000000.0,104052000000.0,1.0,0.73,1018.0,0.0,N,0.0,0.0067,2017-12-31,Q4-2017
DISCOVER BK/DISCOVER FS,28.0,30810,"GREENWOOD, DE",SNM,98729000000.0,98729000000.0,1.0,0.74,0.0,0.0,N,0.0,0.0063,2017-12-31,Q4-2017
BANK OF THE WEST/BNP PARIBAS USA,29.0,804963,"SAN FRANCISCO, CA",SNM,89766000000.0,89766000000.0,1.0,0.74,559.0,0.0,N,0.1,0.0058,2017-12-31,Q4-2017
FIRST REPUBLIC BK/,30.0,4114567,"SAN FRANCISCO, CA",SNM,87781000000.0,87781000000.0,1.0,0.75,72.0,0.0,N,0.0,0.0056,2017-12-31,Q4-2017
COMPASS BK/BBVA COMPASS BSHRS,31.0,697633,"BIRMINGHAM, AL",SMB,86505000000.0,86505000000.0,1.0,0.75,648.0,0.0,N,1.0,0.0056,2017-12-31,Q4-2017
SANTANDER BK NA/SANTANDER HOLDS USA,32.0,722777,"WILMINGTON, DE",NAT,74450000000.0,74436000000.0,1.0,0.76,646.0,1.0,N,1.0,0.0048,2017-12-31,Q4-2017
COMERICA BK/COMERICA,33.0,60143,"DALLAS, TX",SMB,71609000000.0,71097000000.0,0.99,0.76,438.0,1.0,N,0.0,0.0046,2017-12-31,Q4-2017
ZB NA/ZIONS BC,34.0,276579,"SALT LAKE CITY, UT",NAT,66081000000.0,66081000000.0,1.0,0.77,448.0,0.0,N,0.0,0.0042,2017-12-31,Q4-2017
MORGAN STANLEY PRIV BK NA/MORGAN STANLEY,35.0,2489805,"PURCHASE, NY",NAT,65127000000.0,65127000000.0,1.0,0.77,0.0,0.0,N,0.0,0.0042,2017-12-31,Q4-2017
SILICON VALLEY BK/SVB FNCL GRP,36.0,802866,"SANTA CLARA, CA",SMB,50388000000.0,48225000000.0,0.96,0.77,4.0,1.0,N,0.0,0.0032,2017-12-31,Q4-2017
CITY NB/RBC USA HOLDCO CORP,37.0,63069,"LOS ANGELES, CA",NAT,47934000000.0,47934000000.0,1.0,0.78,73.0,0.0,N,1.0,0.0031,2017-12-31,Q4-2017
PEOPLES UNITED BK NA/PEOPLES UNITED FNCL INC,38.0,613307,"BRIDGEPORT, CT",NAT,44198000000.0,44198000000.0,1.0,0.78,403.0,0.0,N,0.0,0.0028,2017-12-31,Q4-2017
DEUTSCHE BK TC AMERICAS/DB USA CORP,39.0,214807,"NEW YORK, NY",SMB,43390000000.0,43390000000.0,1.0,0.78,1.0,0.0,N,1.0,0.0028,2017-12-31,Q4-2017
SIGNATURE BK/,40.0,2942690,"NEW YORK, NY",SNM,43120000000.0,43120000000.0,1.0,0.79,7.0,0.0,N,0.0,0.0028,2017-12-31,Q4-2017
FIRST TN BK NA/FIRST HORIZON NAT CORP,41.0,485559,"MEMPHIS, TN",NAT,41201000000.0,41201000000.0,1.0,0.79,349.0,0.0,Y,0.0,0.0026,2017-12-31,Q4-2017
CIT BK NA/CIT GROUP,42.0,3918898,"PASADENA, CA",NAT,40747000000.0,40747000000.0,1.0,0.79,69.0,0.0,N,0.0,0.0026,2017-12-31,Q4-2017
EAST WEST BK/EAST WEST BC,43.0,197478,"PASADENA, CA",SMB,37120000000.0,35215000000.0,0.95,0.79,118.0,1.0,N,0.0,0.0024,2017-12-31,Q4-2017
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,44.0,491224,"RALEIGH, NC",SNM,34347000000.0,34347000000.0,1.0,0.8,544.0,0.0,N,0.0,0.0022,2017-12-31,Q4-2017
BARCLAYS BK DE/BARCLAYS US LLC,45.0,2980209,"WILMINGTON, DE",SNM,34298000000.0,34298000000.0,1.0,0.8,0.0,0.0,N,0.0,0.0022,2017-12-31,Q4-2017
BOKF NA/BOK FC,46.0,339858,"TULSA, OK",NAT,32217000000.0,32217000000.0,1.0,0.8,124.0,0.0,N,0.0,0.0021,2017-12-31,Q4-2017
FROST BK/CULLEN/FROST BKR,47.0,682563,"SAN ANTONIO, TX",SMB,31797000000.0,31797000000.0,1.0,0.8,145.0,0.0,N,0.0,0.002,2017-12-31,Q4-2017
FIRST NB OF PA/FNB CORP,48.0,379920,"GREENVILLE, PA",NAT,31212000000.0,31212000000.0,1.0,0.8,416.0,0.0,N,0.0,0.002,2017-12-31,Q4-2017
SYNOVUS BK/SYNOVUS FC,49.0,395238,"COLUMBUS, GA",SMB,31106000000.0,31106000000.0,1.0,0.81,249.0,0.0,N,0.0,0.002,2017-12-31,Q4-2017
ASSOCIATED BK NA/ASSOCIATED BANC-CORP,50.0,917742,"GREEN BAY, WI",NAT,30422000000.0,30422000000.0,1.0,0.81,225.0,0.0,N,0.0,0.002,2017-12-31,Q4-2017
STERLING NB/STERLING BC,51.0,125471,"MONTEBELLO, NY",NAT,30342000000.0,30342000000.0,1.0,0.81,127.0,0.0,N,0.0,0.0019,2017-12-31,Q4-2017
BANKUNITED NA/BANKUNITED,52.0,3938186,"MIAMI LAKES, FL",NAT,30280000000.0,30280000000.0,1.0,0.81,93.0,0.0,N,0.0,0.0019,2017-12-31,Q4-2017
IBERIABANK/IBERIABANK CORP,53.0,808176,"LAFAYETTE, LA",SMB,27824000000.0,27824000000.0,1.0,0.81,215.0,0.0,N,0.0,0.0018,2017-12-31,Q4-2017
WHITNEY BK/HANCOCK HC,54.0,463735,"GULFPORT, MS",SNM,27269000000.0,27269000000.0,1.0,0.82,199.0,0.0,N,0.0,0.0018,2017-12-31,Q4-2017
WEBSTER BK NA/WEBSTER FNCL CORP,55.0,761806,"WATERBURY, CT",NAT,26488000000.0,26488000000.0,1.0,0.82,166.0,0.0,N,0.0,0.0017,2017-12-31,Q4-2017
CIBC BK USA/CIBC BC USA,56.0,1842065,"CHICAGO, IL",SNM,25742000000.0,25742000000.0,1.0,0.82,23.0,0.0,N,0.98,0.0017,2017-12-31,Q4-2017
UMPQUA BK/UMPQUA HC,57.0,143662,"ROSEBURG, OR",SNM,25711000000.0,25711000000.0,1.0,0.82,300.0,0.0,N,0.0,0.0017,2017-12-31,Q4-2017
TEXAS CAP BK NA/TEXAS CAP BSHRS,58.0,2618780,"DALLAS, TX",NAT,25055000000.0,25055000000.0,1.0,0.82,10.0,0.0,N,0.0,0.0016,2017-12-31,Q4-2017
PACIFIC WESTERN BK/PACWEST BC,59.0,494261,"BEVERLY HILLS, CA",SNM,24960000000.0,24960000000.0,1.0,0.82,76.0,0.0,N,0.0,0.0016,2017-12-31,Q4-2017
COMMERCE BK/COMMERCE BSHRS,60.0,601050,"KANSAS CITY, MO",SMB,24728000000.0,24728000000.0,1.0,0.83,176.0,0.0,N,0.0,0.0016,2017-12-31,Q4-2017
VALLEY NB/VALLEY NAT BC,61.0,229801,"PASSAIC, NJ",NAT,23965000000.0,23965000000.0,1.0,0.83,210.0,0.0,N,0.0,0.0015,2017-12-31,Q4-2017
BNY MELLON NA/BANK OF NY MELLON CORP,62.0,934329,"PITTSBURGH, PA",NAT,23950000000.0,23950000000.0,1.0,0.83,2.0,0.0,N,0.0,0.0015,2017-12-31,Q4-2017
T D BK USA NA/TD GRP US HOLDS LLC,63.0,2121196,"WILMINGTON, DE",NAT,23364000000.0,23364000000.0,1.0,0.83,1.0,0.0,N,1.0,0.0015,2017-12-31,Q4-2017
TCF NB/TCF FC,64.0,266271,"SIOUX FALLS, SD",NAT,23021000000.0,22663000000.0,0.98,0.83,333.0,0.0,N,0.0,0.0015,2017-12-31,Q4-2017
PROSPERITY BK/PROSPERITY BSHRS,65.0,664756,"EL CAMPO, TX",SNM,22583000000.0,22583000000.0,1.0,0.83,262.0,0.0,N,0.0,0.0015,2017-12-31,Q4-2017
PINNACLE BK/PINNACLE FNCL PTNR,66.0,2925666,"NASHVILLE, TN",SNM,22081000000.0,22081000000.0,1.0,0.83,113.0,0.0,N,0.0,0.0014,2017-12-31,Q4-2017
RAYMOND JAMES BK NA/RAYMOND JAMES FNCL,67.0,2193616,"SAINT PETERSBURG, FL",NAT,21867000000.0,21759000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0014,2017-12-31,Q4-2017
UMB BK NA/UMB FC,68.0,936855,"KANSAS CITY, MO",NAT,21558000000.0,21558000000.0,1.0,0.84,96.0,0.0,N,0.0,0.0014,2017-12-31,Q4-2017
BANK OF THE OZARKS/,69.0,107244,"LITTLE ROCK, AR",SNM,21276000000.0,21276000000.0,1.0,0.84,243.0,0.0,N,0.0,0.0014,2017-12-31,Q4-2017
FIRST HAWAIIAN BK/BNP PARIBAS USA,70.0,980661,"HONOLULU, HI",SNM,20552000000.0,19663000000.0,0.96,0.84,61.0,0.0,Y,0.06,0.0013,2017-12-31,Q4-2017
WESTERN ALLI BK/WESTERN ALLI BC,71.0,3138146,"PHOENIX, AZ",SMB,20404000000.0,20404000000.0,1.0,0.84,38.0,0.0,N,0.0,0.0013,2017-12-31,Q4-2017
FIRST NB OF OMAHA/LAURITZEN CORP,72.0,527954,"OMAHA, NE",NAT,20351000000.0,20351000000.0,1.0,0.84,127.0,0.0,N,0.0,0.0013,2017-12-31,Q4-2017
MB FNCL BK NA/MB FNCL,73.0,656733,"CHICAGO, IL",NAT,20030000000.0,20017000000.0,1.0,0.84,106.0,0.0,N,0.0,0.0013,2017-12-31,Q4-2017
BANK OF AMER CA NA/BANK OF AMER CORP,74.0,1443266,"SAN FRANCISCO, CA",NAT,19804000000.0,19804000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0013,2017-12-31,Q4-2017
CHEMICAL BK/CHEMICAL FC,75.0,542649,"MIDLAND, MI",SMB,19237000000.0,19237000000.0,1.0,0.85,211.0,0.0,N,0.0,0.0012,2017-12-31,Q4-2017
UNITED BK/UNITED BSHRS,76.0,365325,"FAIRFAX, VA",SMB,19042000000.0,19042000000.0,1.0,0.85,143.0,0.0,N,0.0,0.0012,2017-12-31,Q4-2017
FIRSTBANK/FIRSTBANK HC,77.0,288853,"LAKEWOOD, CO",SMB,17509000000.0,17509000000.0,1.0,0.85,117.0,0.0,N,0.0,0.0011,2017-12-31,Q4-2017
OLD NB/OLD NAT BC,78.0,208244,"EVANSVILLE, IN",NAT,17423000000.0,17423000000.0,1.0,0.85,197.0,0.0,N,0.0,0.0011,2017-12-31,Q4-2017
BANK OF HAWAII/BANK OF HI CORP,79.0,795968,"HONOLULU, HI",SMB,17062000000.0,16525000000.0,0.97,0.85,68.0,1.0,Y,0.0,0.0011,2017-12-31,Q4-2017
ARVEST BK/ARVEST BK GRP,80.0,311845,"FAYETTEVILLE, AR",SMB,16759000000.0,16759000000.0,1.0,0.85,258.0,0.0,N,0.0,0.0011,2017-12-31,Q4-2017
CATHAY BK/CATHAY GEN BC,81.0,595869,"LOS ANGELES, CA",SNM,15620000000.0,15196000000.0,0.97,0.85,66.0,1.0,N,0.0,0.001,2017-12-31,Q4-2017
WASHINGTON FED NA/WASHINGTON FED INC,82.0,656377,"SEATTLE, WA",NAT,15585000000.0,15585000000.0,1.0,0.85,237.0,0.0,N,0.0,0.001,2017-12-31,Q4-2017
BANCORPSOUTH BK/,83.0,606046,"TUPELO, MS",SNM,15308000000.0,15308000000.0,1.0,0.85,237.0,0.0,N,0.0,0.001,2017-12-31,Q4-2017
STIFEL B&T/STIFEL FNCL CORP,84.0,3076248,"SAINT LOUIS, MO",SMB,15287000000.0,15287000000.0,1.0,0.86,1.0,0.0,N,0.0,0.001,2017-12-31,Q4-2017
COMENITY BK/,85.0,1391778,"WILMINGTON, DE",SNM,15053000000.0,15053000000.0,1.0,0.86,0.0,0.0,N,0.0,0.001,2017-12-31,Q4-2017
SOUTH ST BK/SOUTH ST CORP,86.0,540926,"COLUMBIA, SC",SNM,14461000000.0,14461000000.0,1.0,0.86,181.0,0.0,N,0.0,0.0009,2017-12-31,Q4-2017
CENTENNIAL BK/HOME BSHRS,87.0,456045,"CONWAY, AR",SMB,14440000000.0,14440000000.0,1.0,0.86,176.0,0.0,N,0.0,0.0009,2017-12-31,Q4-2017
BANK OF HOPE/HOPE BC,88.0,671464,"LOS ANGELES, CA",SNM,14202000000.0,14202000000.0,1.0,0.86,63.0,0.0,N,0.0,0.0009,2017-12-31,Q4-2017
FIRST MW BK/FIRST MW BC,89.0,1007846,"ITASCA, IL",SMB,14014000000.0,14014000000.0,1.0,0.86,127.0,0.0,N,0.0,0.0009,2017-12-31,Q4-2017
RABOBANK NA/RABOBANK INTL HOLD BV,90.0,877369,"ROSEVILLE, CA",NAT,13889000000.0,13889000000.0,1.0,0.86,100.0,0.0,N,0.99,0.0009,2017-12-31,Q4-2017
TRUSTMARK NB/TRUSTMARK CORP,91.0,342634,"JACKSON, MS",NAT,13796000000.0,13796000000.0,1.0,0.86,201.0,0.0,N,0.0,0.0009,2017-12-31,Q4-2017
COLUMBIA ST BK/COLUMBIA BKG SYS,92.0,2078290,"TACOMA, WA",SNM,12706000000.0,12706000000.0,1.0,0.86,156.0,0.0,N,0.0,0.0008,2017-12-31,Q4-2017
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,93.0,659855,"BILLINGS, MT",SMB,12152000000.0,12152000000.0,1.0,0.86,126.0,0.0,N,0.0,0.0008,2017-12-31,Q4-2017
BREMER BK NA/OTTO BREMER TR,94.0,800657,"SAINT PAUL, MN",NAT,11915000000.0,11915000000.0,1.0,0.86,88.0,0.0,N,0.0,0.0008,2017-12-31,Q4-2017
UNITED CMNTY BK/UNITED CMNTY BK,95.0,1017939,"BLAIRSVILLE, GA",SNM,11904000000.0,11904000000.0,1.0,0.87,148.0,0.0,N,0.0,0.0008,2017-12-31,Q4-2017
GREAT WESTERN BK/GREAT WESTERN BC,96.0,131650,"SIOUX FALLS, SD",SNM,11803000000.0,11803000000.0,1.0,0.87,173.0,0.0,N,0.0,0.0008,2017-12-31,Q4-2017
FULTON BK NA/FULTON FNCL CORP,97.0,474919,"LANCASTER, PA",NAT,11533000000.0,11533000000.0,1.0,0.87,111.0,0.0,N,0.0,0.0007,2017-12-31,Q4-2017
BERKSHIRE BK/BERKSHIRE HILLS BC,98.0,473501,"PITTSFIELD, MA",SNM,11528000000.0,11528000000.0,1.0,0.87,113.0,0.0,N,0.0,0.0007,2017-12-31,Q4-2017
CADENCE BK NA/CADENCE BC LLC,99.0,4262534,"BIRMINGHAM, AL",NAT,10933000000.0,10933000000.0,1.0,0.87,65.0,0.0,N,0.0,0.0007,2017-12-31,Q4-2017
EASTERN BK/EASTERN BK CORP,100.0,128904,"BOSTON, MA",SNM,10873000000.0,10873000000.0,1.0,0.87,92.0,0.0,N,0.0,0.0007,2017-12-31,Q4-2017
COMMUNITY BK NA/COMMUNITY BK SYS,101.0,202907,"CANTON, NY",NAT,10522000000.0,10522000000.0,1.0,0.87,224.0,0.0,N,0.0,0.0007,2017-12-31,Q4-2017
FLORIDA CMNTY BK NA/FCB FNCL HOLDS,102.0,4041421,"WESTON, FL",NAT,10485000000.0,10485000000.0,1.0,0.87,45.0,0.0,N,0.0,0.0007,2017-12-31,Q4-2017
BANC OF CA NA/BANC OF CA,103.0,200378,"SANTA ANA, CA",NAT,10317000000.0,10317000000.0,1.0,0.87,33.0,0.0,N,0.0,0.0007,2017-12-31,Q4-2017
CITY NB OF FL/BCI FNCL GRP,104.0,814430,"MIAMI, FL",NAT,10170000000.0,10170000000.0,1.0,0.87,25.0,0.0,N,0.0,0.0007,2017-12-31,Q4-2017
CUSTOMERS BK/CUSTOMERS BC,105.0,2354985,"PHOENIXVILLE, PA",SMB,9833000000.0,9833000000.0,1.0,0.87,14.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
RENASANT BK/RENASANT CORP,106.0,749242,"TUPELO, MS",SNM,9806000000.0,9806000000.0,1.0,0.87,149.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
WESBANCO BK/WESBANCO,107.0,645625,"WHEELING, WV",SNM,9792000000.0,9792000000.0,1.0,0.87,172.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
GLACIER BK/GLACIER BC,108.0,2634191,"KALISPELL, MT",SNM,9652000000.0,9652000000.0,1.0,0.87,135.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
PLAINSCAPITAL BK/DIAMOND A FNCL LP,109.0,637451,"DALLAS, TX",SMB,9631000000.0,9631000000.0,1.0,0.87,126.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
PLAINSCAPITAL BK/MAEDGEN & WHITE,109.0,637451,"DALLAS, TX",SMB,0.0,0.0,,,0.0,0.0,.,,0.0,2017-12-31,Q4-2017
BANNER BK/BANNER CORP,110.0,352772,"WALLA WALLA, WA",SNM,9479000000.0,9479000000.0,1.0,0.88,175.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
SIMMONS BK/SIMMONS FIRST NAT CORP,111.0,663245,"PINE BLUFF, AR",SMB,9381000000.0,9381000000.0,1.0,0.88,155.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
FIRST MRCHS BK/FIRST MRCHS CORP,112.0,17147,"MUNCIE, IN",SNM,9352000000.0,9352000000.0,1.0,0.88,123.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,113.0,320119,"NEW YORK, NY",SNM,9322000000.0,9322000000.0,1.0,0.88,6.0,0.0,Y,1.0,0.0006,2017-12-31,Q4-2017
UNION B&TR/UNION BSHRS CORP,114.0,693224,"RICHMOND, VA",SMB,9291000000.0,9291000000.0,1.0,0.88,110.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
WELLS FARGO FNCL NB/WELLS FARGO & CO,115.0,1225761,"LAS VEGAS, NV",NAT,9290000000.0,9290000000.0,1.0,0.88,0.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
BANCO POPULAR N AMER/POPULAR,116.0,2736291,"NEW YORK, NY",SMB,9168000000.0,9168000000.0,1.0,0.88,51.0,0.0,N,1.0,0.0006,2017-12-31,Q4-2017
LEGACYTEXAS BK/LEGACYTEXAS FNCL GRP,117.0,878898,"PLANO, TX",SMB,9089000000.0,9089000000.0,1.0,0.88,44.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
NBT BK NA/NBT BC,118.0,702117,"NORWICH, NY",NAT,9061000000.0,9061000000.0,1.0,0.88,152.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
FIRST FNCL BK/FIRST FNCL BC,119.0,165628,"CINCINNATI, OH",SMB,8870000000.0,8870000000.0,1.0,0.88,94.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,120.0,1001152,"LAREDO, TX",SNM,8760000000.0,8760000000.0,1.0,0.88,115.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
INDEPENDENT BK/INDEPENDENT BK GRP,121.0,122854,"MCKINNEY, TX",SNM,8675000000.0,8675000000.0,1.0,0.88,69.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
WELLS FARGO BK S CENT NA/WELLS FARGO & CO,122.0,2362458,"HOUSTON, TX",NAT,8604000000.0,8604000000.0,1.0,0.88,0.0,0.0,N,0.0,0.0006,2017-12-31,Q4-2017
TOWNEBANK/,123.0,2797724,"PORTSMOUTH, VA",SNM,8522000000.0,8522000000.0,1.0,0.88,37.0,0.0,N,0.0,0.0005,2017-12-31,Q4-2017
MERCANTIL BK NA/MERCANTIL BHC,124.0,83638,"CORAL GABLES, FL",NAT,8426000000.0,8426000000.0,1.0,0.88,21.0,0.0,Y,0.0,0.0005,2017-12-31,Q4-2017
CITIZENS BUS BK/CVB FC,125.0,933966,"ONTARIO, CA",SNM,8263000000.0,8263000000.0,1.0,0.88,49.0,0.0,N,0.0,0.0005,2017-12-31,Q4-2017
SAFRA NB OF NY/SNBNY HOLD,126.0,918918,"NEW YORK, NY",NAT,8215000000.0,7547000000.0,0.92,0.88,1.0,0.0,Y,0.99,0.0005,2017-12-31,Q4-2017
BOSTON PRIVATE B&TC/BOSTON PRIVATE FNCL HOLD,127.0,964700,"BOSTON, MA",SMB,8168000000.0,8168000000.0,1.0,0.88,23.0,0.0,N,0.0,0.0005,2017-12-31,Q4-2017
ROCKLAND TC/INDEPENDENT BC,128.0,613008,"ROCKLAND, MA",SNM,8081000000.0,8081000000.0,1.0,0.89,86.0,0.0,N,0.0,0.0005,2017-12-31,Q4-2017
PACIFIC PREMIER BK/PACIFIC PREMIER BC,129.0,431172,"IRVINE, CA",SMB,8023000000.0,8023000000.0,1.0,0.89,33.0,0.0,N,0.0,0.0005,2017-12-31,Q4-2017
AMERIS BK/AMERIS BC,130.0,764030,"MOULTRIE, GA",SNM,7826000000.0,7826000000.0,1.0,0.89,98.0,0.0,N,0.0,0.0005,2017-12-31,Q4-2017
OPUS BK/,131.0,2047504,"IRVINE, CA",SNM,7487000000.0,7487000000.0,1.0,0.89,50.0,0.0,N,0.0,0.0005,2017-12-31,Q4-2017
PARK NB/PARK NAT CORP,132.0,489623,"NEWARK, OH",NAT,7471000000.0,7471000000.0,1.0,0.89,108.0,0.0,N,0.0,0.0005,2017-12-31,Q4-2017
EAGLEBANK/EAGLE BC,133.0,2652092,"BETHESDA, MD",SMB,7464000000.0,7464000000.0,1.0,0.89,20.0,0.0,N,0.0,0.0005,2017-12-31,Q4-2017
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,134.0,42420,"INDIANA, PA",SNM,7282000000.0,7282000000.0,1.0,0.89,136.0,0.0,N,0.0,0.0005,2017-12-31,Q4-2017
BANCFIRST/BANCFIRST CORP,135.0,1386251,"OKLAHOMA CITY, OK",SNM,7237000000.0,7237000000.0,1.0,0.89,103.0,0.0,N,0.0,0.0005,2017-12-31,Q4-2017
FIRST FNCL BK NA/FIRST FNCL BSHRS,136.0,470050,"ABILENE, TX",NAT,7229000000.0,7229000000.0,1.0,0.89,72.0,0.0,N,0.0,0.0005,2017-12-31,Q4-2017
