Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
JPMORGAN CHASE BK NA/JPMORGAN CHASE & CO,1.0,852218,"COLUMBUS, OH",NAT,3267963000000.0,2511821000000.0,0.77,0.15,4788.0,32.0,Y,,0.1498,2023-03-31,Q1-2023
BANK OF AMER NA/BANK OF AMER CORP,2.0,480228,"CHARLOTTE, NC",NAT,2518290000000.0,2392162000000.0,0.95,0.27,3804.0,24.0,Y,,0.1154,2023-03-31,Q1-2023
CITIBANK NA/CITIGROUP,3.0,476810,"SIOUX FALLS, SD",NAT,1721547000000.0,1043071000000.0,0.61,0.34,660.0,122.0,Y,,0.0789,2023-03-31,Q1-2023
WELLS FARGO BK NA/WELLS FARGO & CO,4.0,451965,"SIOUX FALLS, SD",NAT,1687507000000.0,1664987000000.0,0.99,0.42,4601.0,10.0,Y,,0.0774,2023-03-31,Q1-2023
U S BK NA/U S BC,5.0,504713,"CINCINNATI, OH",NAT,590460000000.0,580735000000.0,0.98,0.45,2207.0,1.0,N,,0.0271,2023-03-31,Q1-2023
TRUIST BK/TRUIST FC,6.0,852320,"CHARLOTTE, NC",SNM,564837000000.0,564772000000.0,1.0,0.47,2006.0,0.0,N,,0.0259,2023-03-31,Q1-2023
PNC BK NA/PNC FNCL SVC GROUP,7.0,817824,"WILMINGTON, DE",NAT,556314000000.0,554365000000.0,1.0,0.5,2556.0,1.0,N,,0.0255,2023-03-31,Q1-2023
GOLDMAN SACHS BK USA/GOLDMAN SACHS GROUP THE,8.0,2182786,"NEW YORK, NY",SMB,490799000000.0,413237000000.0,0.84,0.52,2.0,2.0,N,,0.0225,2023-03-31,Q1-2023
CAPITAL ONE NA/CAPITAL ONE FC,9.0,112837,"MC LEAN, VA",NAT,469432000000.0,468891000000.0,1.0,0.54,292.0,1.0,N,,0.0215,2023-03-31,Q1-2023
T D BK NA/TD GRP US HOLDS LLC,10.0,497404,"WILMINGTON, DE",NAT,401245000000.0,401245000000.0,1.0,0.56,1164.0,0.0,N,,0.0184,2023-03-31,Q1-2023
BANK OF NY MELLON/BANK OF NY MELLON CORP,11.0,541101,"NEW YORK, NY",SMB,341455000000.0,245849000000.0,0.72,0.58,2.0,15.0,Y,,0.0157,2023-03-31,Q1-2023
STATE STREET B&TC/STATE STREET CORP,12.0,35301,"BOSTON, MA",SMB,287069000000.0,205426000000.0,0.72,0.59,2.0,10.0,N,,0.0132,2023-03-31,Q1-2023
BMO HARRIS BK NA/BMO FNCL CORP,13.0,75633,"CHICAGO, IL",NAT,265446000000.0,265446000000.0,1.0,0.6,1024.0,0.0,N,,0.0122,2023-03-31,Q1-2023
FIRST REPUBLIC BK/,14.0,4114567,"SAN FRANCISCO, CA",SNM,232944000000.0,232944000000.0,1.0,0.61,72.0,0.0,N,,0.0107,2023-03-31,Q1-2023
CITIZENS BK NA/CITIZENS FNCL GRP,15.0,3303298,"PROVIDENCE, RI",NAT,221955000000.0,221955000000.0,1.0,0.62,1102.0,1.0,N,,0.0102,2023-03-31,Q1-2023
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,16.0,491224,"RALEIGH, NC",SNM,214599000000.0,214547000000.0,1.0,0.63,566.0,0.0,N,,0.0098,2023-03-31,Q1-2023
FIFTH THIRD BK NA/FIFTH THIRD BC,17.0,723112,"CINCINNATI, OH",NAT,207586000000.0,207450000000.0,1.0,0.64,1086.0,1.0,N,,0.0095,2023-03-31,Q1-2023
MORGAN STANLEY BK NA/MORGAN STANLEY,18.0,1456501,"SALT LAKE CITY, UT",NAT,205845000000.0,205845000000.0,1.0,0.65,0.0,0.0,N,,0.0094,2023-03-31,Q1-2023
MANUFACTURERS & TRADERS TC/M&T BK CORP,19.0,501105,"BUFFALO, NY",SMB,202363000000.0,202363000000.0,1.0,0.66,1029.0,1.0,Y,,0.0093,2023-03-31,Q1-2023
MORGAN STANLEY PRIV BK NA/MORGAN STANLEY,20.0,2489805,"PURCHASE, NY",NAT,195667000000.0,195667000000.0,1.0,0.67,0.0,0.0,N,,0.009,2023-03-31,Q1-2023
KEYBANK NA/KEYCORP,21.0,280110,"CLEVELAND, OH",NAT,195191000000.0,195189000000.0,1.0,0.68,989.0,0.0,N,,0.0089,2023-03-31,Q1-2023
HUNTINGTON NB/HUNTINGTON BSHRS,22.0,12311,"COLUMBUS, OH",NAT,188441000000.0,188441000000.0,1.0,0.69,1076.0,0.0,N,,0.0086,2023-03-31,Q1-2023
ALLY BK/ALLY FNCL,23.0,3284070,"SANDY, UT",SMB,186383000000.0,186383000000.0,1.0,0.7,0.0,0.0,N,,0.0085,2023-03-31,Q1-2023
AMERICAN EXPRESS NB/AMERICAN EXPRESS CO,24.0,1394676,"SANDY, UT",NAT,165450000000.0,165450000000.0,1.0,0.71,0.0,0.0,N,,0.0076,2023-03-31,Q1-2023
HSBC BK USA NA/HSBC N AMER HOLDS,25.0,413208,"TYSONS, VA",NAT,164492000000.0,164491000000.0,1.0,0.71,21.0,3.0,Y,,0.0075,2023-03-31,Q1-2023
REGIONS BK/REGIONS FC,26.0,233031,"BIRMINGHAM, AL",SMB,153125000000.0,153125000000.0,1.0,0.72,1285.0,0.0,N,,0.007,2023-03-31,Q1-2023
