Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
REGIONS BK/REGIONS FC,26.0,233031,"BIRMINGHAM, AL",SMB,156809000000.0,156809000000.0,1.0,0.71,1294.0,0.0,N,,0.0073,2022-09-30,Q3-2022
AMERICAN EXPRESS NB/AMERICAN EXPRESS CO,27.0,1394676,"SANDY, UT",NAT,147428000000.0,147428000000.0,1.0,0.72,0.0,0.0,N,,0.0068,2022-09-30,Q3-2022
CAPITAL ONE BK USA NA/CAPITAL ONE FC,28.0,2253891,"GLEN ALLEN, VA",NAT,127600000000.0,127075000000.0,1.0,0.72,0.0,1.0,N,,0.0059,2022-09-30,Q3-2022
MUFG UNION BK NA/MUFG AMERS HOLDS CORP,29.0,212465,"SAN FRANCISCO, CA",NAT,124556000000.0,124556000000.0,1.0,0.73,296.0,0.0,Y,,0.0058,2022-09-30,Q3-2022
DISCOVER BK/DISCOVER FS,30.0,30810,"GREENWOOD, DE",SNM,120288000000.0,120288000000.0,1.0,0.74,0.0,0.0,N,,0.0056,2022-09-30,Q3-2022
SIGNATURE BK/,31.0,2942690,"NEW YORK, NY",SNM,114469000000.0,114469000000.0,1.0,0.74,7.0,0.0,N,,0.0053,2022-09-30,Q3-2022
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,32.0,491224,"RALEIGH, NC",SNM,109133000000.0,109099000000.0,1.0,0.75,557.0,0.0,N,,0.005,2022-09-30,Q3-2022
SANTANDER BK NA/SANTANDER HOLDS USA,33.0,722777,"WILMINGTON, DE",NAT,96466000000.0,96461000000.0,1.0,0.75,478.0,0.0,N,,0.0045,2022-09-30,Q3-2022
BANK OF THE WEST/BNP PARIBAS USA,34.0,804963,"SAN FRANCISCO, CA",SNM,91750000000.0,91750000000.0,1.0,0.75,519.0,0.0,N,,0.0042,2022-09-30,Q3-2022
CITY NB/RBC US GRP HOLDS LLC,35.0,63069,"LOS ANGELES, CA",NAT,90732000000.0,90732000000.0,1.0,0.76,70.0,0.0,N,,0.0042,2022-09-30,Q3-2022
ZIONS BC NA/,36.0,276579,"SALT LAKE CITY, UT",NAT,88475000000.0,88475000000.0,1.0,0.76,429.0,0.0,N,,0.0041,2022-09-30,Q3-2022
COMERICA BK/COMERICA,37.0,60143,"DALLAS, TX",SMB,84240000000.0,83685000000.0,0.99,0.77,411.0,1.0,N,,0.0039,2022-09-30,Q3-2022
FIRST HORIZON BK/FIRST HORIZON CORP,38.0,485559,"MEMPHIS, TN",SMB,79998000000.0,79998000000.0,1.0,0.77,418.0,0.0,N,,0.0037,2022-09-30,Q3-2022
WESTERN ALLI BK/WESTERN ALLI BC,39.0,3138146,"PHOENIX, AZ",SMB,69085000000.0,69085000000.0,1.0,0.77,35.0,0.0,N,,0.0032,2022-09-30,Q3-2022
WEBSTER BK NA/WEBSTER FNCL CORP,40.0,761806,"STAMFORD, CT",NAT,68951000000.0,68951000000.0,1.0,0.78,202.0,0.0,N,,0.0032,2022-09-30,Q3-2022
EAST WEST BK/EAST WEST BC,41.0,197478,"PASADENA, CA",SMB,62555000000.0,59524000000.0,0.95,0.78,102.0,1.0,N,,0.0029,2022-09-30,Q3-2022
SYNOVUS BK/SYNOVUS FC,42.0,395238,"COLUMBUS, GA",SMB,58543000000.0,58543000000.0,1.0,0.78,257.0,0.0,N,,0.0027,2022-09-30,Q3-2022
VALLEY NB/VALLEY NAT BC,43.0,229801,"PASSAIC, NJ",NAT,55925000000.0,55925000000.0,1.0,0.79,234.0,0.0,N,,0.0026,2022-09-30,Q3-2022
FROST BK/CULLEN/FROST BKR,44.0,682563,"SAN ANTONIO, TX",SMB,53006000000.0,53006000000.0,1.0,0.79,175.0,0.0,N,,0.0025,2022-09-30,Q3-2022
CIBC BK USA/CIBC BC USA,45.0,1842065,"CHICAGO, IL",SNM,50083000000.0,50083000000.0,1.0,0.79,21.0,0.0,N,,0.0023,2022-09-30,Q3-2022
CADENCE BK/,46.0,606046,"TUPELO, MS",SNM,47700000000.0,47700000000.0,1.0,0.79,418.0,0.0,N,,0.0022,2022-09-30,Q3-2022
OLD NB/OLD NAT BC,47.0,208244,"EVANSVILLE, IN",NAT,45954000000.0,45954000000.0,1.0,0.79,269.0,0.0,Y,,0.0021,2022-09-30,Q3-2022
SOUTHSTATE BK NA/SOUTHSTATE CORP,48.0,1929247,"WINTER HAVEN, FL",NAT,45163000000.0,45163000000.0,1.0,0.8,252.0,0.0,N,,0.0021,2022-09-30,Q3-2022
BOKF NA/BOK FC,49.0,339858,"TULSA, OK",NAT,43479000000.0,43479000000.0,1.0,0.8,113.0,0.0,N,,0.002,2022-09-30,Q3-2022
FIRST NB OF PA/FNB CORP,50.0,379920,"GREENVILLE, PA",NAT,42597000000.0,42597000000.0,1.0,0.8,337.0,0.0,N,,0.002,2022-09-30,Q3-2022
RAYMOND JAMES BK/RAYMOND JAMES FNCL,51.0,2193616,"SAINT PETERSBURG, FL",SMB,42047000000.0,41766000000.0,0.99,0.8,0.0,0.0,N,,0.0019,2022-09-30,Q3-2022
PACIFIC WESTERN BK/PACWEST BC,52.0,494261,"BEVERLY HILLS, CA",SNM,41359000000.0,41359000000.0,1.0,0.8,70.0,0.0,N,,0.0019,2022-09-30,Q3-2022
PINNACLE BK/PINNACLE FNCL PTNR,53.0,2925666,"NASHVILLE, TN",SNM,40882000000.0,40882000000.0,1.0,0.81,120.0,0.0,N,,0.0019,2022-09-30,Q3-2022
DEUTSCHE BK TC AMERICAS/DB USA CORP,54.0,214807,"NEW YORK, NY",SMB,39868000000.0,39868000000.0,1.0,0.81,0.0,0.0,N,,0.0018,2022-09-30,Q3-2022
ASSOCIATED BK NA/ASSOCIATED BANC-CORP,55.0,917742,"GREEN BAY, WI",NAT,38005000000.0,38005000000.0,1.0,0.81,218.0,0.0,N,,0.0018,2022-09-30,Q3-2022
PROSPERITY BK/PROSPERITY BSHRS,56.0,664756,"EL CAMPO, TX",SNM,37840000000.0,37840000000.0,1.0,0.81,285.0,0.0,N,,0.0018,2022-09-30,Q3-2022
UMB BK NA/UMB FC,57.0,936855,"KANSAS CITY, MO",NAT,37315000000.0,37315000000.0,1.0,0.81,94.0,0.0,N,,0.0017,2022-09-30,Q3-2022
T D BK USA NA/TD GRP US HOLDS LLC,58.0,2121196,"WILMINGTON, DE",NAT,36507000000.0,36507000000.0,1.0,0.82,1.0,0.0,N,,0.0017,2022-09-30,Q3-2022
BANKUNITED NA/BANKUNITED,59.0,3938186,"MIAMI LAKES, FL",NAT,36471000000.0,36471000000.0,1.0,0.82,63.0,0.0,N,,0.0017,2022-09-30,Q3-2022
BARCLAYS BK DE/BARCLAYS US LLC,60.0,2980209,"WILMINGTON, DE",SNM,35757000000.0,35757000000.0,1.0,0.82,0.0,0.0,N,,0.0017,2022-09-30,Q3-2022
HANCOCK WHITNEY BK/HANCOCK WHITNEY CORP,61.0,463735,"GULFPORT, MS",SNM,34539000000.0,34539000000.0,1.0,0.82,180.0,0.0,N,,0.0016,2022-09-30,Q3-2022
COMMERCE BK/COMMERCE BSHRS,62.0,601050,"KANSAS CITY, MO",SMB,32414000000.0,32414000000.0,1.0,0.82,148.0,0.0,N,,0.0015,2022-09-30,Q3-2022
UMPQUA BK/UMPQUA HC,63.0,143662,"ROSEBURG, OR",SNM,31468000000.0,31468000000.0,1.0,0.82,205.0,0.0,N,,0.0015,2022-09-30,Q3-2022
BNY MELLON NA/BANK OF NY MELLON CORP,64.0,934329,"PITTSBURGH, PA",NAT,31373000000.0,31373000000.0,1.0,0.82,1.0,0.0,N,,0.0015,2022-09-30,Q3-2022
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,65.0,659855,"BILLINGS, MT",SMB,31274000000.0,31274000000.0,1.0,0.83,307.0,0.0,N,,0.0014,2022-09-30,Q3-2022
TEXAS CAP BK/TEXAS CAP BSHRS,66.0,2618780,"DALLAS, TX",SNM,30394000000.0,30394000000.0,1.0,0.83,10.0,0.0,N,,0.0014,2022-09-30,Q3-2022
UNITED BK/UNITED BSHRS,67.0,365325,"FAIRFAX, VA",SMB,29002000000.0,29002000000.0,1.0,0.83,220.0,0.0,N,,0.0013,2022-09-30,Q3-2022
FIRSTBANK/FIRSTBANK HC,68.0,288853,"LAKEWOOD, CO",SMB,28424000000.0,28424000000.0,1.0,0.83,102.0,0.0,N,,0.0013,2022-09-30,Q3-2022
SIMMONS BK/SIMMONS FIRST NAT CORP,69.0,663245,"PINE BLUFF, AR",SMB,27023000000.0,27023000000.0,1.0,0.83,234.0,0.0,N,,0.0012,2022-09-30,Q3-2022
GLACIER BK/GLACIER BC,70.0,2634191,"KALISPELL, MT",SNM,26712000000.0,26712000000.0,1.0,0.83,201.0,0.0,N,,0.0012,2022-09-30,Q3-2022
FIRST NB OF OMAHA/LAURITZEN CORP,71.0,527954,"OMAHA, NE",NAT,26642000000.0,26642000000.0,1.0,0.83,123.0,0.0,N,,0.0012,2022-09-30,Q3-2022
BANK OZK/,72.0,107244,"LITTLE ROCK, AR",SNM,26232000000.0,26232000000.0,1.0,0.83,229.0,0.0,N,,0.0012,2022-09-30,Q3-2022
ARVEST BK/ARVEST BK GRP,73.0,311845,"FAYETTEVILLE, AR",SMB,25874000000.0,25874000000.0,1.0,0.84,259.0,0.0,N,,0.0012,2022-09-30,Q3-2022
FULTON BK NA/FULTON FNCL CORP,74.0,474919,"LANCASTER, PA",NAT,25261000000.0,25261000000.0,1.0,0.84,202.0,0.0,N,,0.0012,2022-09-30,Q3-2022
FIRST HAWAIIAN BK/FIRST HAWAIIAN,75.0,980661,"HONOLULU, HI",SNM,24871000000.0,24247000000.0,0.97,0.84,50.0,0.0,Y,,0.0012,2022-09-30,Q3-2022
CITY NB OF FL/BCI FNCL GRP,76.0,814430,"MIAMI, FL",NAT,24176000000.0,24176000000.0,1.0,0.84,32.0,0.0,N,,0.0011,2022-09-30,Q3-2022
AMERIS BK/AMERIS BC,77.0,764030,"ATLANTA, GA",SNM,23727000000.0,23727000000.0,1.0,0.84,164.0,0.0,N,,0.0011,2022-09-30,Q3-2022
UNITED CMNTY BK/UNITED CMNTY BK,78.0,1017939,"GREENVILLE, SC",SNM,23636000000.0,23636000000.0,1.0,0.84,183.0,0.0,N,,0.0011,2022-09-30,Q3-2022
BANK OF HAWAII/BANK OF HI CORP,79.0,795968,"HONOLULU, HI",SMB,23107000000.0,22436000000.0,0.97,0.84,50.0,1.0,Y,,0.0011,2022-09-30,Q3-2022
CENTENNIAL BK/HOME BSHRS,80.0,456045,"CONWAY, AR",SMB,23083000000.0,23083000000.0,1.0,0.84,226.0,0.0,N,,0.0011,2022-09-30,Q3-2022
STIFEL B&T/STIFEL FNCL CORP,81.0,3076248,"SAINT LOUIS, MO",SMB,22862000000.0,22862000000.0,1.0,0.84,1.0,0.0,N,,0.0011,2022-09-30,Q3-2022
EASTERN BK/EASTERN BSHRS,82.0,128904,"BOSTON, MA",SNM,22020000000.0,22020000000.0,1.0,0.85,97.0,0.0,N,,0.001,2022-09-30,Q3-2022
CATHAY BK/CATHAY GEN BC,83.0,595869,"LOS ANGELES, CA",SNM,21875000000.0,21585000000.0,0.99,0.85,65.0,1.0,N,,0.001,2022-09-30,Q3-2022
PACIFIC PREMIER BK/PACIFIC PREMIER BC,84.0,431172,"IRVINE, CA",SMB,21622000000.0,21622000000.0,1.0,0.85,58.0,0.0,N,,0.001,2022-09-30,Q3-2022
WASHINGTON FED BK/WASHINGTON FED INC,85.0,656377,"SEATTLE, WA",SNM,20772000000.0,20772000000.0,1.0,0.85,201.0,0.0,N,,0.001,2022-09-30,Q3-2022
COLUMBIA ST BK/COLUMBIA BKG SYS,86.0,2078290,"TACOMA, WA",SNM,20401000000.0,20401000000.0,1.0,0.85,152.0,0.0,N,,0.0009,2022-09-30,Q3-2022
CUSTOMERS BK/CUSTOMERS BC,87.0,2354985,"MALVERN, PA",SMB,20360000000.0,20360000000.0,1.0,0.85,12.0,0.0,N,,0.0009,2022-09-30,Q3-2022
BANK OF AMER CA NA/BANK OF AMER CORP,88.0,1443266,"SAN FRANCISCO, CA",NAT,20139000000.0,20139000000.0,1.0,0.85,0.0,0.0,N,,0.0009,2022-09-30,Q3-2022
ATLANTIC UNION BK/ATLANTIC UNION BSHRS CORP,89.0,693224,"RICHMOND, VA",SMB,19833000000.0,19833000000.0,1.0,0.85,113.0,0.0,N,,0.0009,2022-09-30,Q3-2022
ROCKLAND TC/INDEPENDENT BC,90.0,613008,"ROCKLAND, MA",SNM,19705000000.0,19705000000.0,1.0,0.85,123.0,0.0,N,,0.0009,2022-09-30,Q3-2022
CENTRAL TR BK/CENTRAL BANCOMPANY INC,91.0,853952,"JEFFERSON CITY, MO",SMB,19446000000.0,19446000000.0,1.0,0.85,156.0,0.0,N,,0.0009,2022-09-30,Q3-2022
BANK OF HOPE/HOPE BC,92.0,671464,"LOS ANGELES, CA",SNM,19079000000.0,19079000000.0,1.0,0.86,54.0,0.0,N,,0.0009,2022-09-30,Q3-2022
MECHANICS BK/2011 TCRT,93.0,936462,"WALNUT CREEK, CA",SNM,18350000000.0,18350000000.0,1.0,0.86,115.0,0.0,N,,0.0008,2022-09-30,Q3-2022
WELLS FARGO NB WEST/WELLS FARGO & CO,94.0,1225761,"LAS VEGAS, NV",NAT,18323000000.0,18323000000.0,1.0,0.86,0.0,0.0,N,,0.0008,2022-09-30,Q3-2022
DBA INDEPENDENT FINANCIAL/INDEPENDENT BK GRP,95.0,122854,"MCKINNEY, TX",SNM,17939000000.0,17939000000.0,1.0,0.86,93.0,0.0,N,,0.0008,2022-09-30,Q3-2022
FIRST MRCHS BK/FIRST MRCHS CORP,96.0,17147,"MUNCIE, IN",SNM,17705000000.0,17705000000.0,1.0,0.86,122.0,0.0,N,,0.0008,2022-09-30,Q3-2022
TRUSTMARK NB/TRUSTMARK CORP,97.0,342634,"JACKSON, MS",NAT,17188000000.0,17188000000.0,1.0,0.86,180.0,0.0,N,,0.0008,2022-09-30,Q3-2022
WESBANCO BK/WESBANCO,98.0,645625,"WHEELING, WV",SNM,16560000000.0,16560000000.0,1.0,0.86,193.0,0.0,N,,0.0008,2022-09-30,Q3-2022
FIRST FNCL BK/FIRST FNCL BC,99.0,165628,"CINCINNATI, OH",SMB,16531000000.0,16531000000.0,1.0,0.86,135.0,0.0,N,,0.0008,2022-09-30,Q3-2022
RENASANT BK/RENASANT CORP,100.0,749242,"TUPELO, MS",SNM,16479000000.0,16479000000.0,1.0,0.86,157.0,0.0,N,,0.0008,2022-09-30,Q3-2022
BANNER BK/BANNER CORP,101.0,352772,"WALLA WALLA, WA",SNM,16350000000.0,16350000000.0,1.0,0.86,139.0,0.0,N,,0.0008,2022-09-30,Q3-2022
CITIZENS BUS BK/CVB FC,102.0,933966,"ONTARIO, CA",SNM,16348000000.0,16348000000.0,1.0,0.86,62.0,0.0,N,,0.0008,2022-09-30,Q3-2022
TOWNEBANK/,103.0,2797724,"PORTSMOUTH, VA",SNM,15952000000.0,15952000000.0,1.0,0.86,45.0,0.0,N,,0.0007,2022-09-30,Q3-2022
BREMER BK NA/OTTO BREMER TR,104.0,800657,"SAINT PAUL, MN",NAT,15856000000.0,15856000000.0,1.0,0.86,72.0,0.0,N,,0.0007,2022-09-30,Q3-2022
COMMUNITY BK NA/COMMUNITY BK SYS,105.0,202907,"CANTON, NY",NAT,15369000000.0,15369000000.0,1.0,0.87,223.0,0.0,N,,0.0007,2022-09-30,Q3-2022
SILVERGATE BK/SILVERGATE CAP CORP,106.0,1216826,"LA JOLLA, CA",SMB,15269000000.0,15269000000.0,1.0,0.87,1.0,0.0,N,,0.0007,2022-09-30,Q3-2022
TRISTATE CAP BK/RAYMOND JAMES FNCL,107.0,3475083,"PITTSBURGH, PA",SNM,14765000000.0,14765000000.0,1.0,0.87,0.0,0.0,N,,0.0007,2022-09-30,Q3-2022
FIRST UNITED B&TC/SPEND LIFE WISELY CO,108.0,509950,"DURANT, OK",SNM,14518000000.0,14518000000.0,1.0,0.87,74.0,0.0,N,,0.0007,2022-09-30,Q3-2022
NEXBANK/SLHC TR,109.0,652874,"DALLAS, TX",SNM,13910000000.0,13910000000.0,1.0,0.87,2.0,0.0,N,,0.0006,2022-09-30,Q3-2022
NEXBANK/MARK & PAMELA OKADA FAM TR,109.0,652874,"DALLAS, TX",SNM,0.0,0.0,,,0.0,0.0,.,,0.0,2022-09-30,Q3-2022
SERVISFIRST BK/SERVISFIRST BSHRS,110.0,3348888,"HOMEWOOD, AL",SNM,13889000000.0,13889000000.0,1.0,0.87,23.0,0.0,N,,0.0006,2022-09-30,Q3-2022
SANDY SPRING BK/SANDY SPRING BC,111.0,506922,"OLNEY, MD",SMB,13762000000.0,13762000000.0,1.0,0.87,54.0,0.0,N,,0.0006,2022-09-30,Q3-2022
PLAINSCAPITAL BK/DIAMOND HTH STOCK CO GP LLC,112.0,637451,"UNIVERSITY PARK, TX",SMB,13638000000.0,13638000000.0,1.0,0.87,59.0,0.0,N,,0.0006,2022-09-30,Q3-2022
FIRST FNCL BK NA/FIRST FNCL BSHRS,113.0,470050,"ABILENE, TX",NAT,13063000000.0,13063000000.0,1.0,0.87,79.0,0.0,N,,0.0006,2022-09-30,Q3-2022
ENTERPRISE B&TC/ENTERPRISE FS CORP,114.0,1190476,"CLAYTON, MO",SNM,12959000000.0,12959000000.0,1.0,0.87,42.0,0.0,N,,0.0006,2022-09-30,Q3-2022
DIME CMNTY BK/DIME CMNTY BSHRS,115.0,23504,"BRIDGEHAMPTON, NY",SMB,12869000000.0,12869000000.0,1.0,0.87,58.0,0.0,N,,0.0006,2022-09-30,Q3-2022
OCEANFIRST BK NA/OCEANFIRST FNCL CORP,116.0,85472,"TOMS RIVER, NJ",NAT,12556000000.0,12556000000.0,1.0,0.87,38.0,0.0,N,,0.0006,2022-09-30,Q3-2022
BUSEY BK/FIRST BUSEY CORP,117.0,416245,"CHAMPAIGN, IL",SNM,12453000000.0,12453000000.0,1.0,0.87,62.0,0.0,N,,0.0006,2022-09-30,Q3-2022
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,118.0,320119,"NEW YORK, NY",SNM,12369000000.0,12369000000.0,1.0,0.87,6.0,0.0,Y,,0.0006,2022-09-30,Q3-2022
FIRST FOUND BK/FIRST FOUND,119.0,3637685,"IRVINE, CA",SNM,12290000000.0,12290000000.0,1.0,0.87,29.0,0.0,N,,0.0006,2022-09-30,Q3-2022
FIRSTBANK/FB FC,120.0,436159,"NASHVILLE, TN",SNM,12237000000.0,12237000000.0,1.0,0.87,90.0,0.0,N,,0.0006,2022-09-30,Q3-2022
FARMERS & MRCH BK/PALOMAR ENT LLC,121.0,871769,"LONG BEACH, CA",SMB,11938000000.0,11938000000.0,1.0,0.88,24.0,0.0,N,,0.0006,2022-09-30,Q3-2022
BELL BK/STATE BSHRS,122.0,929352,"FARGO, ND",SNM,11715000000.0,11715000000.0,1.0,0.88,27.0,0.0,N,,0.0005,2022-09-30,Q3-2022
MERCHANTS BK OF IN/MERCHANTS BC,123.0,963945,"CARMEL, IN",SNM,11713000000.0,11713000000.0,1.0,0.88,5.0,0.0,N,,0.0005,2022-09-30,Q3-2022
VERITEX CMNTY BK/VERITEX HOLD,124.0,3221468,"DALLAS, TX",SMB,11703000000.0,11703000000.0,1.0,0.88,32.0,0.0,N,,0.0005,2022-09-30,Q3-2022
NBT BK NA/NBT BC,125.0,702117,"NORWICH, NY",NAT,11549000000.0,11549000000.0,1.0,0.88,140.0,0.0,N,,0.0005,2022-09-30,Q3-2022
BERKSHIRE BK/BERKSHIRE HILLS BC,126.0,473501,"PITTSFIELD, MA",SNM,11311000000.0,11311000000.0,1.0,0.88,102.0,0.0,N,,0.0005,2022-09-30,Q3-2022
POPULAR BK/POPULAR,127.0,2736291,"NEW YORK, NY",SMB,11105000000.0,11105000000.0,1.0,0.88,40.0,0.0,N,,0.0005,2022-09-30,Q3-2022
EAGLEBANK/EAGLE BC,128.0,2652092,"BETHESDA, MD",SMB,10657000000.0,10657000000.0,1.0,0.88,17.0,0.0,N,,0.0005,2022-09-30,Q3-2022
WASHINGTON TR BK/WTB FC,129.0,58971,"SPOKANE, WA",SNM,10549000000.0,10549000000.0,1.0,0.88,41.0,0.0,N,,0.0005,2022-09-30,Q3-2022
FIRST BK/FIRST BC,130.0,216922,"SOUTHERN PINES, NC",SMB,10516000000.0,10516000000.0,1.0,0.88,109.0,0.0,N,,0.0005,2022-09-30,Q3-2022
LAKELAND BK/LAKELAND BC,131.0,687009,"NEWFOUNDLAND, NJ",SNM,10509000000.0,10509000000.0,1.0,0.88,67.0,0.0,N,,0.0005,2022-09-30,Q3-2022
BANCFIRST/BANCFIRST CORP,132.0,1386251,"OKLAHOMA CITY, OK",SNM,10448000000.0,10448000000.0,1.0,0.88,111.0,0.0,N,,0.0005,2022-09-30,Q3-2022
SEACOAST NB/SEACOAST BKG CORP OF FL,133.0,34537,"STUART, FL",NAT,10345000000.0,10345000000.0,1.0,0.88,58.0,0.0,N,,0.0005,2022-09-30,Q3-2022
TRI CTY BK/TRICO BSHRS,134.0,100562,"CHICO, CA",SNM,9970000000.0,9970000000.0,1.0,0.88,76.0,0.0,N,,0.0005,2022-09-30,Q3-2022
PARK NB/PARK NAT CORP,135.0,489623,"NEWARK, OH",NAT,9817000000.0,9817000000.0,1.0,0.88,91.0,0.0,N,,0.0005,2022-09-30,Q3-2022
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,136.0,42420,"INDIANA, PA",SNM,9550000000.0,9550000000.0,1.0,0.88,119.0,0.0,N,,0.0004,2022-09-30,Q3-2022
CONNECTONE BK/CONNECTONE BC,137.0,3317932,"ENGLEWOOD CLIFFS, NJ",SNM,9474000000.0,9474000000.0,1.0,0.88,25.0,0.0,N,,0.0004,2022-09-30,Q3-2022
WINTRUST BK NA/WINTRUST FC,138.0,2239288,"CHICAGO, IL",NAT,9465000000.0,9465000000.0,1.0,0.88,34.0,0.0,N,,0.0004,2022-09-30,Q3-2022
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,139.0,1001152,"LAREDO, TX",SNM,9368000000.0,9368000000.0,1.0,0.88,72.0,0.0,N,,0.0004,2022-09-30,Q3-2022
BANC OF CA NA/BANC OF CA,140.0,200378,"SANTA ANA, CA",NAT,9360000000.0,9360000000.0,1.0,0.88,30.0,0.0,N,,0.0004,2022-09-30,Q3-2022
