Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
M&I MARSHALL & ILSLEY BK/MARSHALL & ILSLEY CORP,33.0,983448,"MILWAUKEE, WI",SMB,40059000000.0,40059000000.0,1.0,0.71,255.0,0.0,N,0.0,0.0047,2006-03-31,Q1-2006
LASALLE BK MIDWEST NA/ABN AMRO N AMER HC,34.0,445843,"TROY, MI",NAT,39444000000.0,37979000000.0,0.96,0.71,279.0,0.0,N,1.0,0.0047,2006-03-31,Q1-2006
FIRST TENNESSEE BK NA MMPHS/FIRST HORIZON NAT CORP,35.0,485559,"MEMPHIS, TN",NAT,36999000000.0,36999000000.0,1.0,0.72,254.0,0.0,N,0.0,0.0044,2006-03-31,Q1-2006
COMMERCE BK NA/COMMERCE BC,36.0,363415,"PHILADELPHIA, PA",NAT,36959000000.0,36959000000.0,1.0,0.72,283.0,0.0,N,0.0,0.0044,2006-03-31,Q1-2006
HARRIS NA/HARRIS FC,37.0,75633,"CHICAGO, IL",NAT,36515000000.0,36243000000.0,0.99,0.73,157.0,0.0,N,1.0,0.0043,2006-03-31,Q1-2006
DEUTSCHE BK TC AMERICAS/TAUNUS CORP,38.0,214807,"NEW YORK, NY",SMB,36034000000.0,28010000000.0,0.78,0.73,1.0,5.0,Y,1.0,0.0043,2006-03-31,Q1-2006
HUNTINGTON NB/HUNTINGTON BSHRS,39.0,12311,"COLUMBUS, OH",NAT,35241000000.0,35241000000.0,1.0,0.73,484.0,0.0,Y,0.0,0.0042,2006-03-31,Q1-2006
CITIZENS BK OF MA/CITIZENS FNCL GROUP,40.0,14409,"BOSTON, MA",SNM,34574000000.0,34574000000.0,1.0,0.74,314.0,1.0,N,1.0,0.0041,2006-03-31,Q1-2006
COMPASS BK/COMPASS BSHRS,41.0,697633,"BIRMINGHAM, AL",SMB,32842000000.0,32842000000.0,1.0,0.74,437.0,0.0,N,0.0,0.0039,2006-03-31,Q1-2006
HIBERNIA NB/CAPITAL ONE FC,42.0,112837,"NEW ORLEANS, LA",NAT,30297000000.0,30297000000.0,1.0,0.75,310.0,0.0,N,0.0,0.0036,2006-03-31,Q1-2006
CAPITAL ONE BK/CAPITAL ONE FC,43.0,2253891,"GLEN ALLEN, VA",SMB,28956000000.0,26391000000.0,0.91,0.75,0.0,2.0,N,0.0,0.0034,2006-03-31,Q1-2006
NATIONAL CITY BK IN/NATIONAL CITY CORP,44.0,362445,"INDIANAPOLIS, IN",NAT,25652000000.0,25652000000.0,1.0,0.75,218.0,0.0,N,0.0,0.003,2006-03-31,Q1-2006
NATIONAL CITY BK MW/NATIONAL CITY CORP,45.0,42541,"BANNOCKBURN, IL",NAT,25480000000.0,25480000000.0,1.0,0.76,458.0,0.0,N,0.0,0.003,2006-03-31,Q1-2006
MELLON BK NA/MELLON FNCL CORP,46.0,934329,"PITTSBURGH, PA",NAT,24488000000.0,21913000000.0,0.89,0.76,26.0,1.0,Y,0.0,0.0029,2006-03-31,Q1-2006
WELLS FARGO BK NORTHWEST NA/WELLS FARGO & CO,47.0,688079,"OGDEN, UT",NAT,23334000000.0,23334000000.0,1.0,0.76,0.0,0.0,N,0.0,0.0028,2006-03-31,Q1-2006
BRANCH B&TC OF VA/BB&T CORP,48.0,969723,"RICHMOND, VA",SNM,23297000000.0,23297000000.0,1.0,0.76,523.0,0.0,N,0.0,0.0027,2006-03-31,Q1-2006
COLONIAL BK NA/COLONIAL BANCGROUP,49.0,570231,"MONTGOMERY, AL",NAT,21919000000.0,21919000000.0,1.0,0.77,298.0,1.0,Y,0.0,0.0026,2006-03-31,Q1-2006
ASSOCIATED BK NA/ASSOCIATED BANC-CORP,50.0,917742,"GREEN BAY, WI",NAT,21257000000.0,21257000000.0,1.0,0.77,332.0,0.0,N,0.0,0.0025,2006-03-31,Q1-2006
RBC CENTURA BK/ROYAL BK HOLD,51.0,1494240,"ROCKY MOUNT, NC",SMB,20531000000.0,20531000000.0,1.0,0.77,275.0,1.0,N,0.99,0.0024,2006-03-31,Q1-2006
DISCOVER BK/MORGAN STANLEY,52.0,30810,"GREENWOOD, DE",SNM,20228000000.0,20228000000.0,1.0,0.77,0.0,0.0,N,0.0,0.0024,2006-03-31,Q1-2006
WEBSTER BK NA/WEBSTER FNCL CORP,53.0,761806,"WATERBURY, CT",NAT,17668000000.0,17668000000.0,1.0,0.78,155.0,1.0,N,0.0,0.0021,2006-03-31,Q1-2006
CITIZENS BK NA/CITIZENS FNCL GROUP,54.0,3303298,"ALBANY, NY",NAT,17036000000.0,17036000000.0,1.0,0.78,262.0,1.0,N,1.0,0.002,2006-03-31,Q1-2006
CITIBANK NV NA/CITIGROUP,55.0,455365,"LAS VEGAS, NV",NAT,15851000000.0,15851000000.0,1.0,0.78,0.0,0.0,N,0.0,0.0019,2006-03-31,Q1-2006
SKY BK/SKY FNCL GROUP,56.0,576710,"SALINEVILLE, OH",SMB,15459000000.0,15459000000.0,1.0,0.78,297.0,0.0,N,0.0,0.0018,2006-03-31,Q1-2006
NATIONAL CITY BK OF PA/NATIONAL CITY CORP,57.0,178020,"PITTSBURGH, PA",NAT,14583000000.0,14583000000.0,1.0,0.78,218.0,1.0,N,0.0,0.0017,2006-03-31,Q1-2006
CITY NB/CITY NAT CORP,58.0,63069,"BEVERLY HILLS, CA",NAT,14555000000.0,14555000000.0,1.0,0.79,70.0,0.0,N,0.0,0.0017,2006-03-31,Q1-2006
TCF NB/TCF FC,59.0,266271,"WAYZATA, MN",NAT,13936000000.0,13936000000.0,1.0,0.79,420.0,0.0,N,0.0,0.0016,2006-03-31,Q1-2006
ZIONS FIRST NB/ZIONS BC,60.0,276579,"SALT LAKE CITY, UT",NAT,13564000000.0,13555000000.0,1.0,0.79,148.0,0.0,N,0.0,0.0016,2006-03-31,Q1-2006
CITIZENS BK RI/CITIZENS FNCL GROUP,61.0,1000409,"PROVIDENCE, RI",SNM,13025000000.0,13025000000.0,1.0,0.79,68.0,0.0,N,1.0,0.0015,2006-03-31,Q1-2006
BANK OF OK NA/BOK FC,62.0,339858,"TULSA, OK",NAT,13009000000.0,12759000000.0,0.98,0.79,78.0,0.0,N,0.0,0.0015,2006-03-31,Q1-2006
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,63.0,491224,"RALEIGH, NC",SNM,13007000000.0,13007000000.0,1.0,0.79,356.0,0.0,N,0.0,0.0015,2006-03-31,Q1-2006
INVESTORS B&TC/INVESTORS FNCL SVC CORP,64.0,911807,"BOSTON, MA",SNM,12434000000.0,12427000000.0,1.0,0.79,0.0,0.0,Y,0.0,0.0015,2006-03-31,Q1-2006
COMMERCE BK NA/COMMERCE BSHRS,65.0,601050,"KANSAS CITY, MO",NAT,12387000000.0,12387000000.0,1.0,0.8,159.0,0.0,N,0.0,0.0015,2006-03-31,Q1-2006
VALLEY NB/VALLEY NBC,66.0,229801,"PASSAIC, NJ",NAT,12282000000.0,12282000000.0,1.0,0.8,162.0,0.0,N,0.0,0.0014,2006-03-31,Q1-2006
BANK OF AMERICA RI NA/BANK OF AMER CORP,67.0,3344611,"PROVIDENCE, RI",NAT,12202000000.0,12202000000.0,1.0,0.8,0.0,0.0,N,0.0,0.0014,2006-03-31,Q1-2006
BANCO POPULAR NORTH AMER/POPULAR,68.0,2736291,"NEW YORK, NY",SMB,12146000000.0,12146000000.0,1.0,0.8,107.0,0.0,Y,1.0,0.0014,2006-03-31,Q1-2006
BANCORPSOUTH BK/BANCORPSOUTH,69.0,606046,"TUPELO, MS",SNM,11875000000.0,11875000000.0,1.0,0.8,266.0,0.0,N,0.0,0.0014,2006-03-31,Q1-2006
FIRST HAWAIIAN BK/BANCWEST CORP,70.0,980661,"HONOLULU, HI",SNM,11705000000.0,11082000000.0,0.95,0.8,61.0,0.0,Y,0.99,0.0014,2006-03-31,Q1-2006
FROST NB/CULLEN/FROST BKR,71.0,682563,"SAN ANTONIO, TX",NAT,11286000000.0,11286000000.0,1.0,0.8,92.0,0.0,N,0.0,0.0013,2006-03-31,Q1-2006
CALIFORNIA B&TC/ZIONS BC,72.0,837260,"SAN DIEGO, CA",SNM,11090000000.0,11090000000.0,1.0,0.81,98.0,0.0,Y,0.0,0.0013,2006-03-31,Q1-2006
MERRILL LYNCH B&TC/MERRILL LYNCH & CO,73.0,324902,"PLAINSBORO TOWNSHIP, NJ",SNM,10846000000.0,10846000000.0,1.0,0.81,0.0,0.0,N,0.0,0.0013,2006-03-31,Q1-2006
BANK OF HAWAII/BANK OF HAWAII CORP,74.0,795968,"HONOLULU, HI",SMB,10577000000.0,9878000000.0,0.93,0.81,84.0,1.0,Y,0.0,0.0012,2006-03-31,Q1-2006
UNITED STATES TC NA/CHARLES SCHWAB CORP,75.0,2333412,"NEW YORK, NY",NAT,10445000000.0,10441000000.0,1.0,0.81,24.0,0.0,Y,0.0,0.0012,2006-03-31,Q1-2006
WHITNEY NB/WHITNEY HC,76.0,873138,"NEW ORLEANS, LA",NAT,10287000000.0,10287000000.0,1.0,0.81,157.0,1.0,N,0.0,0.0012,2006-03-31,Q1-2006
FIRSTMERIT BK NA/FIRSTMERIT CORP,77.0,67311,"AKRON, OH",NAT,10089000000.0,10089000000.0,1.0,0.81,191.0,0.0,N,0.0,0.0012,2006-03-31,Q1-2006
TD WATERHOUSE BK NA/,78.0,2121196,"JERSEY CITY, NJ",NAT,9644000000.0,9644000000.0,1.0,0.81,1.0,0.0,N,1.0,0.0011,2006-03-31,Q1-2006
FIRST REPUBLIC BK/,79.0,131360,"LAS VEGAS, NV",SNM,9586000000.0,9586000000.0,1.0,0.81,29.0,0.0,N,0.0,0.0011,2006-03-31,Q1-2006
FIRST BK/FIRST BKS,80.0,169653,"SAINT LOUIS, MO",SMB,9374000000.0,9374000000.0,1.0,0.82,185.0,0.0,N,0.0,0.0011,2006-03-31,Q1-2006
WILMINGTON TC/WILMINGTON TR CORP,81.0,272218,"WILMINGTON, DE",SNM,9347000000.0,9347000000.0,1.0,0.82,62.0,0.0,N,0.0,0.0011,2006-03-31,Q1-2006
EAST WEST BK/EAST WEST BC,82.0,197478,"PASADENA, CA",SMB,9275000000.0,9275000000.0,1.0,0.82,59.0,0.0,N,0.0,0.0011,2006-03-31,Q1-2006
NATIONAL CITY BK/NATIONAL CITY CORP,83.0,374149,"LOUISVILLE, KY",NAT,9254000000.0,9254000000.0,1.0,0.82,121.0,0.0,N,0.0,0.0011,2006-03-31,Q1-2006
AMEGY BK NA/ZIONS BC,84.0,676656,"HOUSTON, TX",NAT,9227000000.0,9227000000.0,1.0,0.82,80.0,0.0,N,0.0,0.0011,2006-03-31,Q1-2006
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,85.0,320119,"NEW YORK, NY",SNM,9079000000.0,8138000000.0,0.9,0.82,6.0,0.0,Y,1.0,0.0011,2006-03-31,Q1-2006
CORUS BK NA/CORUS BSHRS,86.0,259031,"CHICAGO, IL",NAT,9027000000.0,9027000000.0,1.0,0.82,13.0,0.0,N,0.0,0.0011,2006-03-31,Q1-2006
CAROLINA FIRST BK/SOUTH FNCL GROUP,87.0,310727,"GREENVILLE, SC",SNM,8997000000.0,8997000000.0,1.0,0.82,102.0,0.0,N,0.0,0.0011,2006-03-31,Q1-2006
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,88.0,1001152,"LAREDO, TX",SNM,8800000000.0,8800000000.0,1.0,0.82,166.0,0.0,N,0.0,0.001,2006-03-31,Q1-2006
ARVEST BK/ARVEST BK GROUP,89.0,311845,"FAYETTEVILLE, AR",SMB,8556000000.0,8556000000.0,1.0,0.82,213.0,0.0,N,0.0,0.001,2006-03-31,Q1-2006
BANK OF AMER OR NA/BANK OF AMER CORP,90.0,2867056,"PORTLAND, OR",NAT,8371000000.0,8371000000.0,1.0,0.83,0.0,0.0,N,0.0,0.001,2006-03-31,Q1-2006
MELLON TR OF NEW ENGLAND NA/MELLON FNCL CORP,91.0,44602,"BOSTON, MA",NAT,8116000000.0,8116000000.0,1.0,0.83,1.0,0.0,N,0.0,0.001,2006-03-31,Q1-2006
TRUSTMARK NB/TRUSTMARK CORP,92.0,342634,"JACKSON, MS",NAT,8094000000.0,8094000000.0,1.0,0.83,153.0,0.0,N,0.0,0.001,2006-03-31,Q1-2006
OLD NB/OLD NAT BANCORP,93.0,208244,"EVANSVILLE, IN",NAT,8092000000.0,8092000000.0,1.0,0.83,175.0,0.0,N,0.0,0.001,2006-03-31,Q1-2006
UNITED CMRL BK/UCBH HOLD,94.0,43173,"SAN FRANCISCO, CA",SNM,7976000000.0,7565000000.0,0.95,0.83,41.0,1.0,Y,0.0,0.0009,2006-03-31,Q1-2006
STERLING SVG BK/STERLING FC,95.0,741871,"SPOKANE, WA",SNM,7840000000.0,7840000000.0,1.0,0.83,0.0,0.0,N,0.0,0.0009,2006-03-31,Q1-2006
CHARLES SCHWAB BK NA/CHARLES SCHWAB CORP,96.0,3150447,"RENO, NV",NAT,7736000000.0,7736000000.0,1.0,0.83,0.0,0.0,N,0.0,0.0009,2006-03-31,Q1-2006
MERCANTILE-SAFE DEPOSIT & TC/MERCANTILE BSHRS CORP,97.0,208927,"BALTIMORE, MD",SNM,7424000000.0,7424000000.0,1.0,0.83,56.0,0.0,N,0.0,0.0009,2006-03-31,Q1-2006
FIRST MIDWEST BK/FIRST MIDWEST BC,98.0,1007846,"ITASCA, IL",SMB,7309000000.0,7309000000.0,1.0,0.83,71.0,0.0,N,0.0,0.0009,2006-03-31,Q1-2006
CITIZENS BK/CITIZENS BKG CORP,99.0,222147,"FLINT, MI",SMB,7285000000.0,7285000000.0,1.0,0.83,188.0,0.0,N,0.0,0.0009,2006-03-31,Q1-2006
METLIFE BK NA/METLIFE,100.0,2777650,"BRIDGEWATER, NJ",NAT,7223000000.0,7223000000.0,1.0,0.83,0.0,0.0,N,0.0,0.0009,2006-03-31,Q1-2006
BRANCH BKG&TC OF SC/BB&T CORP,101.0,392228,"GREENVILLE, SC",SNM,6976000000.0,6976000000.0,1.0,0.84,94.0,0.0,N,0.0,0.0008,2006-03-31,Q1-2006
PACIFIC CAP BK NA/PACIFIC CAP BC,102.0,785062,"SANTA BARBARA, CA",NAT,6966000000.0,6966000000.0,1.0,0.84,55.0,0.0,N,0.0,0.0008,2006-03-31,Q1-2006
CATHAY BK/CATHAY GENERAL BC,103.0,595869,"LOS ANGELES, CA",SNM,6867000000.0,6867000000.0,1.0,0.84,43.0,0.0,N,0.0,0.0008,2006-03-31,Q1-2006
FIRST NB OF OMAHA/LAURITZEN CORP,104.0,527954,"OMAHA, NE",NAT,6676000000.0,6676000000.0,1.0,0.84,28.0,0.0,N,0.0,0.0008,2006-03-31,Q1-2006
GREATER BAY BK NA/GREATER BAY BC,105.0,1156539,"PALO ALTO, CA",NAT,6665000000.0,6665000000.0,1.0,0.84,43.0,0.0,N,0.0,0.0008,2006-03-31,Q1-2006
CITIBANK USA NA/CITIGROUP,106.0,112855,"SIOUX FALLS, SD",NAT,6627000000.0,6627000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0008,2006-03-31,Q1-2006
TEXAS ST BK/TEXAS RGNL BSHRS,107.0,1017658,"MCALLEN, TX",SMB,6626000000.0,6626000000.0,1.0,0.84,81.0,0.0,N,0.0,0.0008,2006-03-31,Q1-2006
UMB BK NA/UMB FC,108.0,936855,"KANSAS CITY, MO",NAT,6520000000.0,6520000000.0,1.0,0.84,110.0,0.0,N,0.0,0.0008,2006-03-31,Q1-2006
MBNA AMERICA DE NA/BANK OF AMER CORP,109.0,2621379,"WILMINGTON, DE",NAT,6427000000.0,6427000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0008,2006-03-31,Q1-2006
IRWIN UNION B&TC/IRWIN FC,110.0,130943,"COLUMBUS, IN",SMB,6318000000.0,6043000000.0,0.96,0.84,22.0,0.0,N,0.0,0.0007,2006-03-31,Q1-2006
REPUBLIC BK/REPUBLIC BC,111.0,1003848,"LANSING, MI",SNM,6223000000.0,6223000000.0,1.0,0.84,48.0,0.0,N,0.0,0.0007,2006-03-31,Q1-2006
PROVIDENT BK OF MD/PROVIDENT BSHRS CORP,112.0,437521,"BALTIMORE, MD",SNM,6096000000.0,6096000000.0,1.0,0.84,151.0,0.0,N,0.0,0.0007,2006-03-31,Q1-2006
BANK LEUMI USA/BANK LEUMI LE-ISRAEL CORP,113.0,101019,"NEW YORK, NY",SNM,5987000000.0,5711000000.0,0.95,0.84,8.0,0.0,Y,0.97,0.0007,2006-03-31,Q1-2006
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,114.0,42420,"INDIANA, PA",SNM,5889000000.0,5889000000.0,1.0,0.85,111.0,0.0,N,0.0,0.0007,2006-03-31,Q1-2006
OCEAN BK/OCEAN BSHRS,115.0,663834,"MIAMI, FL",SNM,5822000000.0,5822000000.0,1.0,0.85,22.0,0.0,N,0.0,0.0007,2006-03-31,Q1-2006
COLUMBUS B&TC/SYNOVUS FC,116.0,395238,"COLUMBUS, GA",SNM,5790000000.0,5790000000.0,1.0,0.85,21.0,1.0,N,0.0,0.0007,2006-03-31,Q1-2006
MERCANTLE BK/SOUTH FNCL GROUP,117.0,1396652,"ORLANDO, FL",SNM,5733000000.0,5733000000.0,1.0,0.85,61.0,0.0,N,0.0,0.0007,2006-03-31,Q1-2006
CALIFORNIA NB/FBOP CORP,118.0,2643438,"LOS ANGELES, CA",NAT,5567000000.0,5567000000.0,1.0,0.85,9.0,0.0,N,0.0,0.0007,2006-03-31,Q1-2006
CITIZENS BUS BK/CVB FC,119.0,933966,"ONTARIO, CA",SNM,5521000000.0,5521000000.0,1.0,0.85,38.0,0.0,N,0.0,0.0007,2006-03-31,Q1-2006
FIRST NB OF PA/FNB CORP,120.0,379920,"GREENVILLE, PA",NAT,5467000000.0,5467000000.0,1.0,0.85,164.0,0.0,N,0.0,0.0006,2006-03-31,Q1-2006
MB FNCL BK NA/M B FNCL,121.0,656733,"CHICAGO, IL",NAT,5459000000.0,5395000000.0,0.99,0.85,45.0,0.0,N,0.0,0.0006,2006-03-31,Q1-2006
FIRST CITIZENS B&T CO/FIRST CITIZENS BC,122.0,93721,"COLUMBIA, SC",SNM,5454000000.0,5454000000.0,1.0,0.85,167.0,0.0,N,0.0,0.0006,2006-03-31,Q1-2006
UMPQUA BK/UMPQUA HC,123.0,143662,"ROSEBURG, OR",SNM,5453000000.0,5453000000.0,1.0,0.85,94.0,0.0,N,0.0,0.0006,2006-03-31,Q1-2006
AMCORE BK NA/AMCORE FNCL,124.0,938840,"ROCKFORD, IL",NAT,5311000000.0,5311000000.0,1.0,0.85,56.0,0.0,N,0.0,0.0006,2006-03-31,Q1-2006
CENTRAL PACIFIC BK/CENTRAL PACIFIC FNCL CORP,125.0,701062,"HONOLULU, HI",SNM,5241000000.0,5241000000.0,1.0,0.85,36.0,0.0,N,0.0,0.0006,2006-03-31,Q1-2006
NORTHERN TR BK OF FL NA/NORTHERN TR CORP,126.0,665931,"MIAMI, FL",NAT,5098000000.0,5098000000.0,1.0,0.85,28.0,0.0,Y,0.0,0.0006,2006-03-31,Q1-2006
NATIONAL PENN BK/NATIONAL PENN BSHRS,127.0,802110,"BOYERTOWN, PA",NAT,5069000000.0,5069000000.0,1.0,0.85,86.0,0.0,N,0.0,0.0006,2006-03-31,Q1-2006
SILICON VALLEY BK/SVB FNCL GRP,128.0,802866,"SANTA CLARA, CA",SMB,5055000000.0,5055000000.0,1.0,0.85,22.0,0.0,N,0.0,0.0006,2006-03-31,Q1-2006
WESTAMERICA BK/WESTAMERICA BC,129.0,697763,"SAN RAFAEL, CA",SMB,5017000000.0,5017000000.0,1.0,0.86,88.0,0.0,N,0.0,0.0006,2006-03-31,Q1-2006
FULTON BK/FULTON FNCL CORP,130.0,474919,"LANCASTER, PA",SNM,4881000000.0,4881000000.0,1.0,0.86,76.0,0.0,N,0.0,0.0006,2006-03-31,Q1-2006
NBT BK NA/NBT BC,131.0,702117,"NORWICH, NY",NAT,4853000000.0,4853000000.0,1.0,0.86,123.0,0.0,N,0.0,0.0006,2006-03-31,Q1-2006
UNITED CMNTY BK/UNITED CMNTY BK,132.0,1017939,"BLAIRSVILLE, GA",SNM,4811000000.0,4811000000.0,1.0,0.86,59.0,0.0,N,0.0,0.0006,2006-03-31,Q1-2006
BANK OF AMER GA NA/BANK OF AMER CORP,133.0,2962652,"ATLANTA, GA",NAT,4656000000.0,4656000000.0,1.0,0.86,0.0,0.0,N,0.0,0.0005,2006-03-31,Q1-2006
CITIBANK TX NA/CITIGROUP,134.0,1363270,"DALLAS, TX",NAT,4649000000.0,4649000000.0,1.0,0.86,124.0,0.0,N,0.0,0.0005,2006-03-31,Q1-2006
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,135.0,659855,"BILLINGS, MT",SMB,4606000000.0,4606000000.0,1.0,0.86,66.0,0.0,N,0.0,0.0005,2006-03-31,Q1-2006
