Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
TEXAS CAP BK NA/TEXAS CAP BSHRS,58.0,2618780,"DALLAS, TX",NAT,23109000000.0,23109000000.0,1.0,0.82,11.0,0.0,N,0.0,0.0015,2017-06-30,Q2-2017
PROSPERITY BK/PROSPERITY BSHRS,59.0,664756,"EL CAMPO, TX",SNM,22286000000.0,22286000000.0,1.0,0.83,264.0,0.0,N,0.0,0.0015,2017-06-30,Q2-2017
PRIVATEBANK & TC/CIBC HOLDCO,60.0,1842065,"CHICAGO, IL",SNM,22284000000.0,22284000000.0,1.0,0.83,23.0,0.0,N,1.0,0.0015,2017-06-30,Q2-2017
PACIFIC WESTERN BK/PACWEST BC,61.0,494261,"BEVERLY HILLS, CA",SNM,22223000000.0,22223000000.0,1.0,0.83,74.0,0.0,N,0.0,0.0015,2017-06-30,Q2-2017
T D BK USA NA/TD GRP US HOLDS LLC,62.0,2121196,"WILMINGTON, DE",NAT,22215000000.0,22215000000.0,1.0,0.83,1.0,0.0,N,1.0,0.0015,2017-06-30,Q2-2017
TCF NB/TCF FC,63.0,266271,"SIOUX FALLS, SD",NAT,22070000000.0,21757000000.0,0.99,0.83,334.0,0.0,N,0.0,0.0014,2017-06-30,Q2-2017
IBERIABANK/IBERIABANK CORP,64.0,808176,"LAFAYETTE, LA",SMB,21714000000.0,21714000000.0,1.0,0.83,202.0,0.0,N,0.0,0.0014,2017-06-30,Q2-2017
BANK OF AMER CA NA/BANK OF AMER CORP,65.0,1443266,"SAN FRANCISCO, CA",NAT,21567000000.0,21567000000.0,1.0,0.83,0.0,0.0,N,0.0,0.0014,2017-06-30,Q2-2017
PINNACLE BK/PINNACLE FNCL PTNR,66.0,2925666,"NASHVILLE, TN",SNM,20765000000.0,20765000000.0,1.0,0.84,121.0,0.0,N,0.0,0.0014,2017-06-30,Q2-2017
FIRST HAWAIIAN BK/BNP PARIBAS USA,67.0,980661,"HONOLULU, HI",SNM,20357000000.0,19497000000.0,0.96,0.84,61.0,0.0,Y,0.06,0.0013,2017-06-30,Q2-2017
RAYMOND JAMES BK NA/RAYMOND JAMES FNCL,68.0,2193616,"SAINT PETERSBURG, FL",NAT,20179000000.0,20102000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0013,2017-06-30,Q2-2017
UMB BK NA/UMB FC,69.0,936855,"KANSAS CITY, MO",NAT,20081000000.0,20081000000.0,1.0,0.84,101.0,0.0,N,0.0,0.0013,2017-06-30,Q2-2017
BANK OF THE OZARKS/,70.0,107244,"LITTLE ROCK, AR",SNM,20069000000.0,20069000000.0,1.0,0.84,242.0,0.0,N,0.0,0.0013,2017-06-30,Q2-2017
MB FNCL BK NA/MB FNCL,71.0,656733,"CHICAGO, IL",NAT,19881000000.0,19874000000.0,1.0,0.84,106.0,0.0,N,0.0,0.0013,2017-06-30,Q2-2017
FIRST NB OF OMAHA/LAURITZEN CORP,72.0,527954,"OMAHA, NE",NAT,19518000000.0,19518000000.0,1.0,0.84,126.0,0.0,N,0.0,0.0013,2017-06-30,Q2-2017
WESTERN ALLI BK/WESTERN ALLI BC,73.0,3138146,"PHOENIX, AZ",SMB,18748000000.0,18748000000.0,1.0,0.84,37.0,0.0,N,0.0,0.0012,2017-06-30,Q2-2017
CHEMICAL BK/CHEMICAL FC,74.0,542649,"MIDLAND, MI",SMB,18730000000.0,18730000000.0,1.0,0.85,249.0,0.0,N,0.0,0.0012,2017-06-30,Q2-2017
ARVEST BK/ARVEST BK GRP,75.0,311845,"FAYETTEVILLE, AR",SMB,17298000000.0,17298000000.0,1.0,0.85,274.0,0.0,N,0.0,0.0011,2017-06-30,Q2-2017
FIRSTBANK/FIRSTBANK HC,76.0,288853,"LAKEWOOD, CO",SMB,17275000000.0,17275000000.0,1.0,0.85,119.0,0.0,N,0.0,0.0011,2017-06-30,Q2-2017
BANK OF HAWAII/BANK OF HI CORP,77.0,795968,"HONOLULU, HI",SMB,16954000000.0,16457000000.0,0.97,0.85,68.0,1.0,Y,0.0,0.0011,2017-06-30,Q2-2017
STERLING NB/STERLING BC,78.0,125471,"MONTEBELLO, NY",NAT,15345000000.0,15345000000.0,1.0,0.85,38.0,0.0,N,0.0,0.001,2017-06-30,Q2-2017
WASHINGTON FED NA/WASHINGTON FED INC,79.0,656377,"SEATTLE, WA",NAT,15085000000.0,15085000000.0,1.0,0.85,236.0,0.0,N,0.0,0.001,2017-06-30,Q2-2017
OLD NB/OLD NAT BC,80.0,208244,"EVANSVILLE, IN",NAT,14863000000.0,14863000000.0,1.0,0.85,192.0,0.0,N,0.0,0.001,2017-06-30,Q2-2017
BANCORPSOUTH BK/BANCORPSOUTH,81.0,606046,"TUPELO, MS",SNM,14849000000.0,14849000000.0,1.0,0.85,237.0,0.0,N,0.0,0.001,2017-06-30,Q2-2017
CATHAY BK/CATHAY GEN BC,82.0,595869,"LOS ANGELES, CA",SNM,14306000000.0,13934000000.0,0.97,0.85,57.0,1.0,N,0.0,0.0009,2017-06-30,Q2-2017
STIFEL B&T/STIFEL FNCL CORP,83.0,3076248,"SAINT LOUIS, MO",SMB,13927000000.0,13927000000.0,1.0,0.86,1.0,0.0,N,0.0,0.0009,2017-06-30,Q2-2017
TRUSTMARK NB/TRUSTMARK CORP,84.0,342634,"JACKSON, MS",NAT,13907000000.0,13907000000.0,1.0,0.86,202.0,0.0,N,0.0,0.0009,2017-06-30,Q2-2017
BANK OF HOPE/HOPE BC,85.0,671464,"LOS ANGELES, CA",SNM,13853000000.0,13853000000.0,1.0,0.86,64.0,0.0,N,0.0,0.0009,2017-06-30,Q2-2017
FIRST MW BK/FIRST MW BC,86.0,1007846,"ITASCA, IL",SMB,13777000000.0,13777000000.0,1.0,0.86,128.0,0.0,N,0.0,0.0009,2017-06-30,Q2-2017
RABOBANK NA/RABOBANK INTL HOLD BV,87.0,877369,"ROSEVILLE, CA",NAT,13660000000.0,13660000000.0,1.0,0.86,101.0,0.0,N,0.99,0.0009,2017-06-30,Q2-2017
UNITED BK/UNITED BSHRS,88.0,365325,"FAIRFAX, VA",SMB,13309000000.0,13309000000.0,1.0,0.86,84.0,0.0,N,0.0,0.0009,2017-06-30,Q2-2017
BREMER BK NA/OTTO BREMER TR,89.0,800657,"SAINT PAUL, MN",NAT,11786000000.0,11786000000.0,1.0,0.86,90.0,0.0,N,0.0,0.0008,2017-06-30,Q2-2017
COMENITY BK/,90.0,1391778,"WILMINGTON, DE",SNM,11626000000.0,11626000000.0,1.0,0.86,0.0,0.0,N,0.0,0.0008,2017-06-30,Q2-2017
GREAT WESTERN BK/GREAT WESTERN BC,91.0,131650,"SIOUX FALLS, SD",SNM,11460000000.0,11460000000.0,1.0,0.86,175.0,0.0,N,0.0,0.0008,2017-06-30,Q2-2017
FULTON BK NA/FULTON FNCL CORP,92.0,474919,"LANCASTER, PA",NAT,11262000000.0,11262000000.0,1.0,0.86,111.0,0.0,N,0.0,0.0007,2017-06-30,Q2-2017
SOUTH ST BK/SOUTH ST CORP,93.0,540926,"COLUMBIA, SC",SNM,11152000000.0,11152000000.0,1.0,0.86,128.0,0.0,N,0.0,0.0007,2017-06-30,Q2-2017
CUSTOMERS BK/CUSTOMERS BC,94.0,2354985,"PHOENIXVILLE, PA",SMB,10865000000.0,10865000000.0,1.0,0.86,15.0,0.0,N,0.0,0.0007,2017-06-30,Q2-2017
CENTENNIAL BK/HOME BSHRS,95.0,456045,"CONWAY, AR",SMB,10861000000.0,10861000000.0,1.0,0.86,153.0,0.0,N,0.0,0.0007,2017-06-30,Q2-2017
UNITED CMNTY BK/UNITED CMNTY BK,96.0,1017939,"BLAIRSVILLE, GA",SNM,10817000000.0,10817000000.0,1.0,0.87,128.0,0.0,N,0.0,0.0007,2017-06-30,Q2-2017
COMMUNITY BK NA/COMMUNITY BK SYS,97.0,202907,"CANTON, NY",NAT,10643000000.0,10643000000.0,1.0,0.87,227.0,0.0,N,0.0,0.0007,2017-06-30,Q2-2017
EASTERN BK/EASTERN BK CORP,98.0,128904,"BOSTON, MA",SNM,10574000000.0,10574000000.0,1.0,0.87,91.0,0.0,N,0.0,0.0007,2017-06-30,Q2-2017
BANC OF CA NA/BANC OF CA,99.0,200378,"SANTA ANA, CA",NAT,10357000000.0,10357000000.0,1.0,0.87,34.0,0.0,N,0.0,0.0007,2017-06-30,Q2-2017
CAPITAL BK CORP/CAPITAL BK FNCL CORP,100.0,4160667,"RALEIGH, NC",SNM,10102000000.0,10102000000.0,1.0,0.87,190.0,0.0,N,0.0,0.0007,2017-06-30,Q2-2017
BANNER BK/BANNER CORP,101.0,352772,"WALLA WALLA, WA",SNM,9927000000.0,9927000000.0,1.0,0.87,187.0,0.0,N,0.0,0.0007,2017-06-30,Q2-2017
PLAINSCAPITAL BK/DIAMOND A FNCL LP,102.0,637451,"DALLAS, TX",SMB,9882000000.0,9882000000.0,1.0,0.87,124.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
PLAINSCAPITAL BK/MAEDGEN & WHITE,102.0,637451,"DALLAS, TX",SMB,0.0,0.0,,,0.0,0.0,.,,0.0,2017-06-30,Q2-2017
GLACIER BK/GLACIER BC,103.0,2634191,"KALISPELL, MT",SNM,9859000000.0,9859000000.0,1.0,0.87,135.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
WESBANCO BK/WESBANCO,104.0,645625,"WHEELING, WV",SNM,9846000000.0,9846000000.0,1.0,0.87,175.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
CADENCE BK NA/CADENCE BC LLC,105.0,4262534,"BIRMINGHAM, AL",NAT,9797000000.0,9797000000.0,1.0,0.87,65.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
FLORIDA CMNTY BK NA/BOND ST MGMT LLC,106.0,4041421,"WESTON, FL",NAT,9749000000.0,9749000000.0,1.0,0.87,45.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
COLUMBIA ST BK/COLUMBIA BKG SYS,107.0,2078290,"TACOMA, WA",SNM,9678000000.0,9678000000.0,1.0,0.87,142.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
BERKSHIRE BK/BERKSHIRE HILLS BC,108.0,473501,"PITTSFIELD, MA",SNM,9585000000.0,9585000000.0,1.0,0.87,97.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,109.0,320119,"NEW YORK, NY",SNM,9102000000.0,9102000000.0,1.0,0.87,6.0,0.0,Y,1.0,0.0006,2017-06-30,Q2-2017
NBT BK NA/NBT BC,110.0,702117,"NORWICH, NY",NAT,9001000000.0,9001000000.0,1.0,0.87,154.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
BANCO POPULAR N AMER/POPULAR,111.0,2736291,"NEW YORK, NY",SMB,8974000000.0,8974000000.0,1.0,0.88,52.0,0.0,N,1.0,0.0006,2017-06-30,Q2-2017
LEGACYTEXAS BK/LEGACYTEXAS FNCL GRP,112.0,878898,"PLANO, TX",SMB,8973000000.0,8973000000.0,1.0,0.88,44.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
CITY NB OF FL/BCI FNCL GRP,113.0,814430,"MIAMI, FL",NAT,8901000000.0,8901000000.0,1.0,0.88,25.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
UNION B&TR/UNION BSHRS CORP,114.0,693224,"RICHMOND, VA",SMB,8899000000.0,8899000000.0,1.0,0.88,110.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
RENASANT BK/RENASANT CORP,115.0,749242,"TUPELO, MS",SNM,8860000000.0,8860000000.0,1.0,0.88,144.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,116.0,659855,"BILLINGS, MT",SMB,8857000000.0,8857000000.0,1.0,0.88,78.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
FIRST FNCL BK/FIRST FNCL BC,117.0,165628,"CINCINNATI, OH",SMB,8691000000.0,8691000000.0,1.0,0.88,102.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
INDEPENDENT BK/INDEPENDENT BK GRP,118.0,122854,"MCKINNEY, TX",SNM,8573000000.0,8573000000.0,1.0,0.88,82.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
WELLS FARGO FNCL NB/WELLS FARGO & CO,119.0,1225761,"LAS VEGAS, NV",NAT,8569000000.0,8569000000.0,1.0,0.88,0.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
SIMMONS BK/SIMMONS FIRST NAT CORP,120.0,663245,"PINE BLUFF, AR",SMB,8567000000.0,8567000000.0,1.0,0.88,149.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
MERCANTIL BK NA/MERCANTIL BHC,121.0,83638,"CORAL GABLES, FL",NAT,8543000000.0,8543000000.0,1.0,0.88,21.0,0.0,Y,0.0,0.0006,2017-06-30,Q2-2017
WELLS FARGO BK S CENT NA/WELLS FARGO & CO,122.0,2362458,"HOUSTON, TX",NAT,8536000000.0,8536000000.0,1.0,0.88,0.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,123.0,1001152,"LAREDO, TX",SNM,8459000000.0,8459000000.0,1.0,0.88,115.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
TOWNEBANK/,124.0,2797724,"PORTSMOUTH, VA",SNM,8427000000.0,8427000000.0,1.0,0.88,37.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
CITIZENS BUS BK/CVB FC,125.0,933966,"ONTARIO, CA",SNM,8411000000.0,8411000000.0,1.0,0.88,53.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
WELLS FARGO BK NW NA/WELLS FARGO & CO,126.0,688079,"OGDEN, UT",NAT,8405000000.0,8405000000.0,1.0,0.88,0.0,0.0,N,0.0,0.0006,2017-06-30,Q2-2017
ROCKLAND TC/INDEPENDENT BC,127.0,613008,"ROCKLAND, MA",SNM,8015000000.0,8015000000.0,1.0,0.88,87.0,0.0,N,0.0,0.0005,2017-06-30,Q2-2017
BOSTON PRIVATE B&TC/BOSTON PRIVATE FNCL HOLD,128.0,964700,"BOSTON, MA",SNM,7947000000.0,7947000000.0,1.0,0.88,22.0,0.0,N,0.0,0.0005,2017-06-30,Q2-2017
FIRST MRCHS BK/FIRST MRCHS CORP,129.0,17147,"MUNCIE, IN",SNM,7764000000.0,7764000000.0,1.0,0.89,109.0,0.0,N,0.0,0.0005,2017-06-30,Q2-2017
PARK NB/PARK NAT CORP,130.0,489623,"NEWARK, OH",NAT,7761000000.0,7761000000.0,1.0,0.89,111.0,0.0,N,0.0,0.0005,2017-06-30,Q2-2017
OPUS BK/,131.0,2047504,"IRVINE, CA",SNM,7676000000.0,7676000000.0,1.0,0.89,56.0,0.0,N,0.0,0.0005,2017-06-30,Q2-2017
SAFRA NB OF NY/SNBNY HOLD,132.0,918918,"NEW YORK, NY",NAT,7587000000.0,7222000000.0,0.95,0.89,1.0,0.0,Y,0.99,0.0005,2017-06-30,Q2-2017
AMERIS BK/AMERIS BC,133.0,764030,"MOULTRIE, GA",SNM,7389000000.0,7389000000.0,1.0,0.89,98.0,0.0,N,0.0,0.0005,2017-06-30,Q2-2017
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,134.0,42420,"INDIANA, PA",SNM,7359000000.0,7359000000.0,1.0,0.89,137.0,0.0,N,0.0,0.0005,2017-06-30,Q2-2017
EAGLEBANK/EAGLE BC,135.0,2652092,"BETHESDA, MD",SMB,7229000000.0,7229000000.0,1.0,0.89,20.0,0.0,N,0.0,0.0005,2017-06-30,Q2-2017
S&T BK/S&T BC,136.0,936426,"INDIANA, PA",SNM,7062000000.0,7062000000.0,1.0,0.89,59.0,0.0,N,0.0,0.0005,2017-06-30,Q2-2017
