Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
SYNOVUS BK/SYNOVUS FC,40.0,395238,"COLUMBUS, GA",SNM,26425000000.0,26425000000.0,1.0,0.81,292.0,0.0,N,0.0,0.0021,2012-12-31,Q4-2012
FIRST TN BK NA/FIRST HORIZON NAT CORP,41.0,485559,"MEMPHIS, TN",NAT,25285000000.0,25283000000.0,1.0,0.81,175.0,0.0,Y,0.0,0.002,2012-12-31,Q4-2012
ASSOCIATED BK NA/ASSOCIATED BANC CORP,42.0,917742,"GREEN BAY, WI",NAT,23261000000.0,23261000000.0,1.0,0.81,261.0,0.0,N,0.0,0.0018,2012-12-31,Q4-2012
FROST BK/CULLEN/FROST BKR,43.0,682563,"SAN ANTONIO, TX",SMB,23188000000.0,23188000000.0,1.0,0.81,129.0,0.0,N,0.0,0.0018,2012-12-31,Q4-2012
EAST W BK/EAST W BC,44.0,197478,"PASADENA, CA",SMB,22525000000.0,21604000000.0,0.96,0.82,113.0,1.0,N,0.0,0.0018,2012-12-31,Q4-2012
COMMERCE BK/COMMERCE BSHRS,45.0,601050,"KANSAS CITY, MO",SMB,22017000000.0,22017000000.0,1.0,0.82,202.0,0.0,N,0.0,0.0017,2012-12-31,Q4-2012
SILICON VALLEY BK/SVB FNCL GRP,46.0,802866,"SANTA CLARA, CA",SMB,21478000000.0,21287000000.0,0.99,0.82,4.0,1.0,N,0.0,0.0017,2012-12-31,Q4-2012
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,47.0,491224,"RALEIGH, NC",SNM,20908000000.0,20908000000.0,1.0,0.82,414.0,0.0,N,0.0,0.0017,2012-12-31,Q4-2012
BANK OF AMERICA RI NA/BANK OF AMER CORP,48.0,3344611,"PROVIDENCE, RI",NAT,20393000000.0,20393000000.0,1.0,0.82,0.0,0.0,N,0.0,0.0016,2012-12-31,Q4-2012
WEBSTER BK NA/WEBSTER FNCL CORP,49.0,761806,"WATERBURY, CT",NAT,20113000000.0,20113000000.0,1.0,0.82,166.0,0.0,Y,0.0,0.0016,2012-12-31,Q4-2012
BARCLAYS BK DE/BARCLAYS DE HOLDS LLC,50.0,2980209,"WILMINGTON, DE",SNM,18981000000.0,18981000000.0,1.0,0.83,0.0,0.0,N,1.0,0.0015,2012-12-31,Q4-2012
TCF NB/TCF FC,51.0,266271,"SIOUX FALLS, SD",NAT,18274000000.0,18274000000.0,1.0,0.83,429.0,0.0,N,0.0,0.0014,2012-12-31,Q4-2012
SUSQUEHANNA BK/SUSQUEHANNA BSHRS,52.0,682611,"LITITZ, PA",SMB,17968000000.0,17968000000.0,1.0,0.83,290.0,0.0,N,0.0,0.0014,2012-12-31,Q4-2012
ZIONS FIRST NB/ZIONS BC,53.0,276579,"SALT LAKE CITY, UT",NAT,17930000000.0,17930000000.0,1.0,0.83,137.0,0.0,N,0.0,0.0014,2012-12-31,Q4-2012
SIGNATURE BK/,54.0,2942690,"NEW YORK, NY",SNM,17456000000.0,17456000000.0,1.0,0.83,7.0,0.0,N,0.0,0.0014,2012-12-31,Q4-2012
BNY MELLON NA/BANK OF NY MELLON CORP,55.0,934329,"PITTSBURGH, PA",NAT,16894000000.0,16894000000.0,1.0,0.83,12.0,0.0,N,0.0,0.0013,2012-12-31,Q4-2012
WELLS FARGO BK NW NA/WELLS FARGO & CO,56.0,688079,"OGDEN, UT",NAT,16815000000.0,16815000000.0,1.0,0.83,0.0,0.0,N,0.0,0.0013,2012-12-31,Q4-2012
FIRST HAWAIIAN BK/BANCWEST CORP,57.0,980661,"HONOLULU, HI",SNM,16637000000.0,16041000000.0,0.96,0.84,62.0,0.0,Y,0.1,0.0013,2012-12-31,Q4-2012
MORGAN STANLEY PRIV BK NA/MORGAN STANLEY,58.0,2489805,"PURCHASE, NY",NAT,16554000000.0,16554000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0013,2012-12-31,Q4-2012
VALLEY NB/VALLEY NAT BC,59.0,229801,"PASSAIC, NJ",NAT,15998000000.0,15998000000.0,1.0,0.84,211.0,0.0,N,0.0,0.0013,2012-12-31,Q4-2012
BANK OF AMER CA NA/BANK OF AMER CORP,60.0,1443266,"SAN FRANCISCO, CA",NAT,15871000000.0,15871000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0013,2012-12-31,Q4-2012
T D BK USA NA/TD US P & C HOLD ULC,61.0,2121196,"PORTLAND, ME",NAT,15026000000.0,15026000000.0,1.0,0.84,1.0,0.0,N,1.0,0.0012,2012-12-31,Q4-2012
FIRSTMERIT BK NA/FIRSTMERIT CORP,62.0,67311,"AKRON, OH",NAT,14901000000.0,14901000000.0,1.0,0.84,196.0,0.0,N,0.0,0.0012,2012-12-31,Q4-2012
UMB BK NA/UMB FC,63.0,936855,"KANSAS CITY, MO",NAT,14690000000.0,14690000000.0,1.0,0.84,123.0,0.0,N,0.0,0.0012,2012-12-31,Q4-2012
PROSPERITY BK/PROSPERITY BSHRS,64.0,664756,"EL CAMPO, TX",SNM,14590000000.0,14590000000.0,1.0,0.84,231.0,0.0,N,0.0,0.0012,2012-12-31,Q4-2012
FIRST NB OF OMAHA/LAURITZEN CORP,65.0,527954,"OMAHA, NE",NAT,14500000000.0,14500000000.0,1.0,0.85,102.0,0.0,N,0.0,0.0011,2012-12-31,Q4-2012
PRIVATEBANK & TC/PRIVATEBANCORP,66.0,1842065,"CHICAGO, IL",SNM,14026000000.0,14026000000.0,1.0,0.85,26.0,0.0,N,0.0,0.0011,2012-12-31,Q4-2012
BANK OF HAWAII/BANK OF HI CORP,67.0,795968,"HONOLULU, HI",SMB,13768000000.0,13303000000.0,0.97,0.85,77.0,1.0,Y,0.0,0.0011,2012-12-31,Q4-2012
BANCORPSOUTH BK/BANCORPSOUTH,68.0,606046,"TUPELO, MS",SNM,13390000000.0,13390000000.0,1.0,0.85,256.0,0.0,N,0.0,0.0011,2012-12-31,Q4-2012
RABOBANK NA/RABOBANK INTL HOLD BV,69.0,877369,"ROSEVILLE, CA",NAT,13323000000.0,13323000000.0,1.0,0.85,119.0,0.0,N,1.0,0.0011,2012-12-31,Q4-2012
WHITNEY BK/HANCOCK HC,70.0,1464122,"NEW ORLEANS, LA",SNM,13215000000.0,13209000000.0,1.0,0.85,133.0,1.0,N,0.0,0.001,2012-12-31,Q4-2012
ARVEST BK/ARVEST BK GRP,71.0,311845,"FAYETTEVILLE, AR",SMB,13200000000.0,13200000000.0,1.0,0.85,248.0,0.0,N,0.0,0.001,2012-12-31,Q4-2012
IBERIABANK/IBERIABANK CORP,72.0,808176,"LAFAYETTE, LA",SMB,13059000000.0,13059000000.0,1.0,0.85,188.0,0.0,N,0.0,0.001,2012-12-31,Q4-2012
AMEGY BK NA/ZIONS BC,73.0,676656,"HOUSTON, TX",NAT,13041000000.0,13041000000.0,1.0,0.85,84.0,0.0,N,0.0,0.001,2012-12-31,Q4-2012
FIRSTBANK/FIRSTBANK HC,74.0,288853,"LAKEWOOD, CO",SMB,12845000000.0,12845000000.0,1.0,0.86,117.0,0.0,N,0.0,0.001,2012-12-31,Q4-2012
CIT BK/CIT GROUP,75.0,2950677,"SALT LAKE CITY, UT",SNM,12225000000.0,12181000000.0,1.0,0.86,0.0,0.0,N,0.0,0.001,2012-12-31,Q4-2012
FIRST NB OF PA/FNB CORP,76.0,379920,"GREENVILLE, PA",NAT,11842000000.0,11842000000.0,1.0,0.86,247.0,0.0,N,0.0,0.0009,2012-12-31,Q4-2012
UMPQUA BK/UMPQUA HC,77.0,143662,"ROSEBURG, OR",SNM,11794000000.0,11794000000.0,1.0,0.86,194.0,0.0,N,0.0,0.0009,2012-12-31,Q4-2012
BANKUNITED NA/BANKUNITED,78.0,3938186,"MIAMI LAKES, FL",NAT,11711000000.0,11711000000.0,1.0,0.86,80.0,0.0,N,0.0,0.0009,2012-12-31,Q4-2012
BANK OF AMER OR NA/BANK OF AMER CORP,79.0,2867056,"PORTLAND, OR",NAT,11460000000.0,11460000000.0,1.0,0.86,0.0,0.0,N,0.0,0.0009,2012-12-31,Q4-2012
CALIFORNIA B&TC/ZIONS BC,80.0,837260,"SAN DIEGO, CA",SNM,11069000000.0,11069000000.0,1.0,0.86,102.0,0.0,N,0.0,0.0009,2012-12-31,Q4-2012
CATHAY BK/CATHAY GEN BC,81.0,595869,"LOS ANGELES, CA",SNM,10683000000.0,10380000000.0,0.97,0.86,48.0,1.0,N,0.0,0.0008,2012-12-31,Q4-2012
TEXAS CAP BK NA/TEXAS CAP BSHRS,82.0,2618780,"DALLAS, TX",NAT,10532000000.0,10532000000.0,1.0,0.86,11.0,0.0,N,0.0,0.0008,2012-12-31,Q4-2012
RAYMOND JAMES BK NA/RAYMOND JAMES FNCL,83.0,2193616,"SAINT PETERSBURG, FL",NAT,10104000000.0,10090000000.0,1.0,0.86,0.0,0.0,N,0.0,0.0008,2012-12-31,Q4-2012
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,84.0,320119,"NEW YORK, NY",SNM,9980000000.0,8515000000.0,0.85,0.86,5.0,0.0,Y,0.0,0.0008,2012-12-31,Q4-2012
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,85.0,1001152,"LAREDO, TX",SNM,9836000000.0,9836000000.0,1.0,0.86,185.0,0.0,N,0.0,0.0008,2012-12-31,Q4-2012
TRUSTMARK NB/TRUSTMARK CORP,86.0,342634,"JACKSON, MS",NAT,9717000000.0,9717000000.0,1.0,0.87,167.0,0.0,N,0.0,0.0008,2012-12-31,Q4-2012
MB FNCL BK NA/MB FNCL,87.0,656733,"CHICAGO, IL",NAT,9550000000.0,9550000000.0,1.0,0.87,89.0,0.0,N,0.0,0.0008,2012-12-31,Q4-2012
JPMORGAN B&TC NA/JPMORGAN CHASE & CO,88.0,3812165,"SAN FRANCISCO, CA",NAT,9488000000.0,9488000000.0,1.0,0.87,1.0,0.0,N,0.0,0.0008,2012-12-31,Q4-2012
OLD NB/OLD NAT BC,89.0,208244,"EVANSVILLE, IN",NAT,9395000000.0,9395000000.0,1.0,0.87,184.0,0.0,N,0.0,0.0007,2012-12-31,Q4-2012
CITIZENS BK/CITIZENS REPUBLIC BC,90.0,222147,"FLINT, MI",SMB,9311000000.0,9311000000.0,1.0,0.87,220.0,0.0,N,0.0,0.0007,2012-12-31,Q4-2012
STERLING SVG BK/STERLING FC,91.0,741871,"SPOKANE, WA",SNM,9246000000.0,9246000000.0,1.0,0.87,179.0,0.0,N,0.0,0.0007,2012-12-31,Q4-2012
FULTON BK NA/FULTON FNCL CORP,92.0,474919,"LANCASTER, PA",NAT,9229000000.0,9229000000.0,1.0,0.87,122.0,0.0,N,0.0,0.0007,2012-12-31,Q4-2012
GREAT WESTERN BK/NATIONAL AMER HOLD LLC,93.0,131650,"SIOUX FALLS, SD",SNM,9078000000.0,9078000000.0,1.0,0.87,185.0,0.0,N,1.0,0.0007,2012-12-31,Q4-2012
BANCO POPULAR N AMER/POPULAR,94.0,2736291,"NEW YORK, NY",SMB,8679000000.0,8679000000.0,1.0,0.87,93.0,0.0,Y,1.0,0.0007,2012-12-31,Q4-2012
NATIONAL PENN BK/NATIONAL PENN BSHRS,95.0,802110,"BOYERTOWN, PA",NAT,8348000000.0,8348000000.0,1.0,0.87,129.0,0.0,N,0.0,0.0007,2012-12-31,Q4-2012
FIRST CITIZENS B&T CO/FIRST CITIZENS BC,96.0,93721,"COLUMBIA, SC",SNM,8188000000.0,8188000000.0,1.0,0.87,190.0,0.0,N,0.0,0.0006,2012-12-31,Q4-2012
FIRST MIDWEST BK/FIRST MIDWEST BC,97.0,1007846,"ITASCA, IL",SMB,7984000000.0,7984000000.0,1.0,0.87,98.0,0.0,Y,0.0,0.0006,2012-12-31,Q4-2012
METLIFE BK NA/METLIFE,98.0,2777650,"BRIDGEWATER, NJ",NAT,7831000000.0,7831000000.0,1.0,0.87,1.0,0.0,N,0.0,0.0006,2012-12-31,Q4-2012
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,99.0,659855,"BILLINGS, MT",SMB,7694000000.0,7694000000.0,1.0,0.87,67.0,0.0,N,0.0,0.0006,2012-12-31,Q4-2012
GLACIER BK/GLACIER BC,100.0,2634191,"KALISPELL, MT",SNM,7681000000.0,7681000000.0,1.0,0.88,100.0,0.0,N,0.0,0.0006,2012-12-31,Q4-2012
COMMUNITY BK NA/COMMUNITY BK SYS,101.0,202907,"CANTON, NY",NAT,7471000000.0,7471000000.0,1.0,0.88,184.0,0.0,N,0.0,0.0006,2012-12-31,Q4-2012
CAPITAL BK NA/CAPITAL BK FNCL CORP,102.0,4160667,"CORAL GABLES, FL",NAT,7301000000.0,7301000000.0,1.0,0.88,166.0,0.0,N,0.0,0.0006,2012-12-31,Q4-2012
COMENITY BK/,103.0,1391778,"WILMINGTON, DE",SNM,6885000000.0,6885000000.0,1.0,0.88,0.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
MERCANTIL COMMERCEBANK NA/MERCANTIL COMMERCEBANK HC,104.0,83638,"MIAMI, FL",NAT,6820000000.0,6820000000.0,1.0,0.88,16.0,0.0,Y,0.0,0.0005,2012-12-31,Q4-2012
UNITED CMNTY BK/UNITED CMNTY BK,105.0,1017939,"BLAIRSVILLE, GA",SNM,6795000000.0,6795000000.0,1.0,0.88,100.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
PLAINSCAPITAL BK/DIAMOND A FNCL LP,106.0,637451,"DALLAS, TX",SMB,6681000000.0,6681000000.0,1.0,0.88,31.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
HANCOCK BK/HANCOCK HC,107.0,463735,"GULFPORT, MS",SNM,6618000000.0,6618000000.0,1.0,0.88,123.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
PARK NB/PARK NAT CORP,108.0,489623,"NEWARK, OH",NAT,6500000000.0,6500000000.0,1.0,0.88,121.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
FIRST FNCL BK NA/FIRST FNCL BC,109.0,165628,"HAMILTON, OH",NAT,6488000000.0,6488000000.0,1.0,0.88,126.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
FIRST BK/FIRST BKS,110.0,169653,"CREVE COEUR, MO",SMB,6474000000.0,6474000000.0,1.0,0.88,145.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
CITIZENS BUS BK/CVB FC,111.0,933966,"ONTARIO, CA",SNM,6357000000.0,6357000000.0,1.0,0.88,44.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
BOSTON PRIVATE B&TC/BOSTON PRIVATE FNCL HOLD,112.0,964700,"BOSTON, MA",SNM,6272000000.0,6272000000.0,1.0,0.88,24.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
U S BK NA ND/U S BC,113.0,2582023,"FARGO, ND",NAT,6218000000.0,6218000000.0,1.0,0.88,0.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
WESBANCO BK/WESBANCO,114.0,645625,"WHEELING, WV",SNM,6066000000.0,6066000000.0,1.0,0.88,118.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
BANCFIRST/BANCFIRST CORP,115.0,1386251,"OKLAHOMA CITY, OK",SNM,6005000000.0,6005000000.0,1.0,0.88,98.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
NBT BK NA/NBT BC,116.0,702117,"NORWICH, NY",NAT,5986000000.0,5986000000.0,1.0,0.88,133.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,117.0,42420,"INDIANA, PA",SNM,5945000000.0,5945000000.0,1.0,0.88,112.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
CHEMICAL BK/CHEMICAL FC,118.0,542649,"MIDLAND, MI",SMB,5904000000.0,5904000000.0,1.0,0.88,168.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
COLE TAYLOR BK/TAYLOR CAP GRP,119.0,412135,"CHICAGO, IL",SMB,5784000000.0,5784000000.0,1.0,0.89,11.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
ROCKLAND TC/INDEPENDENT BC,120.0,613008,"ROCKLAND, MA",SNM,5760000000.0,5760000000.0,1.0,0.89,77.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
SAFRA NB OF NY/SNBNY HOLD,121.0,918918,"NEW YORK, NY",NAT,5751000000.0,5333000000.0,0.93,0.89,1.0,0.0,Y,0.99,0.0005,2012-12-31,Q4-2012
CADENCE BK NA/CADENCE BC LLC,122.0,4262534,"BIRMINGHAM, AL",NAT,5708000000.0,5708000000.0,1.0,0.89,115.0,0.0,N,0.0,0.0005,2012-12-31,Q4-2012
BBCN BK/BBCN BC,123.0,671464,"LOS ANGELES, CA",SNM,5637000000.0,5637000000.0,1.0,0.89,40.0,0.0,N,0.0,0.0004,2012-12-31,Q4-2012
PACIFIC WESTERN BK/CAPGEN CAP GRP II LLC,124.0,494261,"LOS ANGELES, CA",SNM,5446000000.0,5446000000.0,1.0,0.89,66.0,0.0,N,0.0,0.0004,2012-12-31,Q4-2012
BANK LEUMI USA/BANK LEUMI LE-ISRAEL CORP,125.0,101019,"NEW YORK, NY",SNM,5367000000.0,5367000000.0,1.0,0.89,10.0,1.0,Y,0.98,0.0004,2012-12-31,Q4-2012
NBH BK NA/NATIONAL BK HOLDS CORP,126.0,4210227,"KANSAS CITY, MO",NAT,5303000000.0,5303000000.0,1.0,0.89,132.0,0.0,N,0.0,0.0004,2012-12-31,Q4-2012
WELLS FARGO FNCL NB/WELLS FARGO & CO,127.0,1225761,"LAS VEGAS, NV",NAT,5149000000.0,5149000000.0,1.0,0.89,0.0,0.0,N,0.0,0.0004,2012-12-31,Q4-2012
SCBT/SCBT FNCL CORP,128.0,540926,"COLUMBIA, SC",SNM,5130000000.0,5130000000.0,1.0,0.89,85.0,0.0,N,0.0,0.0004,2012-12-31,Q4-2012
PINNACLE BK/PINNACLE FNCL PTNR,129.0,2925666,"NASHVILLE, TN",SNM,5022000000.0,5022000000.0,1.0,0.89,31.0,0.0,N,0.0,0.0004,2012-12-31,Q4-2012
FARMERS & MRCH BK/PALOMAR ENT LLC,130.0,871769,"LONG BEACH, CA",SMB,4989000000.0,4989000000.0,1.0,0.89,20.0,0.0,N,0.0,0.0004,2012-12-31,Q4-2012
UNITED BK/UNITED BSHRS,131.0,1010930,"PARKERSBURG, WV",SMB,4933000000.0,4933000000.0,1.0,0.89,62.0,0.0,N,0.0,0.0004,2012-12-31,Q4-2012
WESTAMERICA BK/WESTAMERICA BC,132.0,697763,"SAN RAFAEL, CA",SMB,4914000000.0,4914000000.0,1.0,0.89,94.0,0.0,N,0.0,0.0004,2012-12-31,Q4-2012
COLUMBIA ST BK/COLUMBIA BKG SYS,133.0,2078290,"TACOMA, WA",SNM,4907000000.0,4907000000.0,1.0,0.89,98.0,0.0,N,0.0,0.0004,2012-12-31,Q4-2012
CITY NB OF FL/CAJA MADRID CIBELES SA,134.0,814430,"MIAMI, FL",NAT,4806000000.0,4806000000.0,1.0,0.89,25.0,0.0,N,0.99,0.0004,2012-12-31,Q4-2012
NATIONAL BK OF AZ/ZIONS BC,135.0,1004368,"TUCSON, AZ",NAT,4575000000.0,4575000000.0,1.0,0.89,71.0,0.0,N,0.0,0.0004,2012-12-31,Q4-2012
