Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
JPMORGAN CHASE BK NA/JPMORGAN CHASE & CO,1.0,852218,"COLUMBUS, OH",NAT,2002047000000.0,1389350000000.0,0.69,0.15,5656.0,31.0,Y,0.0,0.1495,2014-06-30,Q2-2014
BANK OF AMER NA/BANK OF AMER CORP,2.0,480228,"CHARLOTTE, NC",NAT,1454742000000.0,1360916000000.0,0.94,0.26,5081.0,33.0,Y,0.0,0.1086,2014-06-30,Q2-2014
WELLS FARGO BK NA/WELLS FARGO & CO,3.0,451965,"SIOUX FALLS, SD",NAT,1436828000000.0,1395929000000.0,0.97,0.37,6345.0,9.0,Y,0.0,0.1073,2014-06-30,Q2-2014
CITIBANK NA/CITIGROUP,4.0,476810,"SIOUX FALLS, SD",NAT,1375847000000.0,772758000000.0,0.56,0.47,929.0,277.0,Y,0.0,0.1027,2014-06-30,Q2-2014
U S BK NA/U S BC,5.0,504713,"CINCINNATI, OH",NAT,384194000000.0,383356000000.0,1.0,0.5,3232.0,1.0,N,0.0,0.0287,2014-06-30,Q2-2014
BANK OF NY MELLON/BANK OF NY MELLON CORP,6.0,541101,"NEW YORK, NY",SMB,319318000000.0,205888000000.0,0.64,0.52,3.0,13.0,Y,0.0,0.0238,2014-06-30,Q2-2014
PNC BK NA/PNC FNCL SVC GROUP,7.0,817824,"WILMINGTON, DE",NAT,316652000000.0,313296000000.0,0.99,0.54,2816.0,1.0,N,0.0,0.0236,2014-06-30,Q2-2014
STATE STREET B&TC/STATE STREET CORP,8.0,35301,"BOSTON, MA",SMB,277883000000.0,218410000000.0,0.79,0.56,2.0,11.0,N,0.0,0.0207,2014-06-30,Q2-2014
CAPITAL ONE NA/CAPITAL ONE FC,9.0,112837,"MC LEAN, VA",NAT,239590000000.0,239505000000.0,1.0,0.58,886.0,0.0,N,0.0,0.0179,2014-06-30,Q2-2014
T D BK NA/TD US P & C HOLD ULC,10.0,497404,"WILMINGTON, DE",NAT,219657000000.0,219657000000.0,1.0,0.6,1306.0,1.0,N,1.0,0.0164,2014-06-30,Q2-2014
BRANCH BKG&TC/BB&T CORP,11.0,852320,"WINSTON SALEM, NC",SNM,183627000000.0,183408000000.0,1.0,0.61,1843.0,1.0,N,0.0,0.0137,2014-06-30,Q2-2014
SUNTRUST BK/SUNTRUST BK,12.0,675332,"ATLANTA, GA",SMB,178361000000.0,178361000000.0,1.0,0.63,1510.0,0.0,Y,0.0,0.0133,2014-06-30,Q2-2014
HSBC BK USA NA/HSBC NORTH AMER HOLD,13.0,413208,"MCLEAN, VA",NAT,174566000000.0,159929000000.0,0.92,0.64,246.0,4.0,Y,1.0,0.013,2014-06-30,Q2-2014
FIA CARD SVC NA/BANK OF AMER CORP,14.0,1830035,"WILMINGTON, DE",NAT,151062000000.0,142461000000.0,0.94,0.65,0.0,0.0,N,0.0,0.0113,2014-06-30,Q2-2014
FIFTH THIRD BK/FIFTH THIRD BC,15.0,723112,"CINCINNATI, OH",SMB,130186000000.0,130144000000.0,1.0,0.66,1353.0,1.0,N,0.0,0.0097,2014-06-30,Q2-2014
CHASE BK USA NA/JPMORGAN CHASE & CO,16.0,489913,"WILMINGTON, DE",NAT,128294000000.0,128294000000.0,1.0,0.67,0.0,0.0,Y,0.0,0.0096,2014-06-30,Q2-2014
REGIONS BK/REGIONS FC,17.0,233031,"BIRMINGHAM, AL",SMB,117957000000.0,117957000000.0,1.0,0.68,1675.0,0.0,N,0.0,0.0088,2014-06-30,Q2-2014
MORGAN STANLEY BK NA/MORGAN STANLEY,18.0,1456501,"SALT LAKE CITY, UT",NAT,110651000000.0,110651000000.0,1.0,0.69,0.0,0.0,N,0.0,0.0083,2014-06-30,Q2-2014
GOLDMAN SACHS BK USA/GOLDMAN SACHS GROUP THE,19.0,2182786,"NEW YORK, NY",SMB,109532000000.0,109532000000.0,1.0,0.7,1.0,1.0,N,0.0,0.0082,2014-06-30,Q2-2014
UNION BK NA/UNIONBANCAL CORP,20.0,212465,"SAN FRANCISCO, CA",NAT,108229000000.0,107389000000.0,0.99,0.7,420.0,1.0,Y,1.0,0.0081,2014-06-30,Q2-2014
NORTHERN TC/NORTHERN TR CORP,21.0,210434,"CHICAGO, IL",SMB,105409000000.0,78296000000.0,0.74,0.71,71.0,4.0,Y,0.0,0.0079,2014-06-30,Q2-2014
ALLY BK/ALLY FNCL,22.0,3284070,"MIDVALE, UT",SNM,101546000000.0,101546000000.0,1.0,0.72,0.0,0.0,N,0.0,0.0076,2014-06-30,Q2-2014
CITIZENS BK NA/CITIZENS FNCL GRP,23.0,3303298,"PROVIDENCE, RI",NAT,100642000000.0,100642000000.0,1.0,0.73,855.0,1.0,N,0.75,0.0075,2014-06-30,Q2-2014
BMO HARRIS BK NA/BMO FNCL CORP,24.0,75633,"CHICAGO, IL",NAT,93147000000.0,92767000000.0,1.0,0.73,637.0,0.0,N,1.0,0.007,2014-06-30,Q2-2014
MANUFACTURERS & TRADERS TC/M&T BK CORP,25.0,501105,"BUFFALO, NY",SMB,90062000000.0,90062000000.0,1.0,0.74,737.0,2.0,Y,0.0,0.0067,2014-06-30,Q2-2014
KEYBANK NA/KEYCORP,26.0,280110,"CLEVELAND, OH",NAT,89011000000.0,88081000000.0,0.99,0.75,1033.0,1.0,N,0.0,0.0066,2014-06-30,Q2-2014
CAPITAL ONE BK USA NA/CAPITAL ONE FC,27.0,2253891,"GLEN ALLEN, VA",NAT,84783000000.0,84111000000.0,0.99,0.75,0.0,1.0,N,0.0,0.0063,2014-06-30,Q2-2014
DISCOVER BK/DISCOVER FS,28.0,30810,"GREENWOOD, DE",SNM,77443000000.0,77443000000.0,1.0,0.76,0.0,0.0,N,0.0,0.0058,2014-06-30,Q2-2014
SANTANDER BK NA/SANTANDER HOLDS USA,29.0,722777,"WILMINGTON, DE",NAT,77251000000.0,76985000000.0,1.0,0.76,702.0,1.0,N,1.0,0.0058,2014-06-30,Q2-2014
COMPASS BK/BBVA COMPASS BSHRS,30.0,697633,"BIRMINGHAM, AL",SMB,75500000000.0,75500000000.0,1.0,0.77,677.0,0.0,N,1.0,0.0056,2014-06-30,Q2-2014
BANK OF THE WEST/BANCWEST CORP,31.0,804963,"SAN FRANCISCO, CA",SNM,69150000000.0,69150000000.0,1.0,0.78,590.0,0.0,Y,0.1,0.0052,2014-06-30,Q2-2014
COMERICA BK/COMERICA,32.0,60143,"DALLAS, TX",SMB,65243000000.0,64228000000.0,0.98,0.78,481.0,1.0,N,0.0,0.0049,2014-06-30,Q2-2014
DEUTSCHE BK TC AMERICAS/DEUTSCHE BK TR CORP,33.0,214807,"NEW YORK, NY",SMB,64033000000.0,63773000000.0,1.0,0.78,1.0,1.0,Y,1.0,0.0048,2014-06-30,Q2-2014
HUNTINGTON NB/HUNTINGTON BSHRS,34.0,12311,"COLUMBUS, OH",NAT,63670000000.0,63670000000.0,1.0,0.79,759.0,0.0,N,0.0,0.0048,2014-06-30,Q2-2014
FIRST REPUBLIC BK/,35.0,4114567,"SAN FRANCISCO, CA",SNM,46229000000.0,46229000000.0,1.0,0.79,66.0,0.0,N,0.0,0.0035,2014-06-30,Q2-2014
FIRST NIAGARA BK NA/FIRST NIAGARA FNCL GROUP,36.0,517900,"BUFFALO, NY",NAT,38566000000.0,38566000000.0,1.0,0.8,411.0,0.0,N,0.0,0.0029,2014-06-30,Q2-2014
SILICON VALLEY BK/SVB FNCL GRP,37.0,802866,"SANTA CLARA, CA",SMB,31641000000.0,31329000000.0,0.99,0.8,4.0,1.0,N,0.0,0.0024,2014-06-30,Q2-2014
CITY NB/CITY NAT CORP,38.0,63069,"BEVERLY HILLS, CA",NAT,30499000000.0,30499000000.0,1.0,0.8,76.0,0.0,N,0.0,0.0023,2014-06-30,Q2-2014
WELLS FARGO BK S CENT NA/WELLS FARGO & CO,39.0,2362458,"HOUSTON, TX",NAT,30230000000.0,30230000000.0,1.0,0.8,0.0,0.0,N,0.0,0.0023,2014-06-30,Q2-2014
BOKF NA/BOK FC,40.0,339858,"TULSA, OK",NAT,27614000000.0,27614000000.0,1.0,0.8,158.0,0.0,Y,0.0,0.0021,2014-06-30,Q2-2014
EAST WEST BK/EAST WEST BC,41.0,197478,"PASADENA, CA",SMB,27431000000.0,26547000000.0,0.97,0.81,125.0,1.0,N,0.0,0.002,2014-06-30,Q2-2014
BANK OF AMER CA NA/BANK OF AMER CORP,42.0,1443266,"SAN FRANCISCO, CA",NAT,26698000000.0,26698000000.0,1.0,0.81,0.0,0.0,N,0.0,0.002,2014-06-30,Q2-2014
FROST BK/CULLEN/FROST BKR,43.0,682563,"SAN ANTONIO, TX",SMB,26570000000.0,26570000000.0,1.0,0.81,139.0,0.0,N,0.0,0.002,2014-06-30,Q2-2014
SYNOVUS BK/SYNOVUS FC,44.0,395238,"COLUMBUS, GA",SNM,26322000000.0,26322000000.0,1.0,0.81,273.0,0.0,N,0.0,0.002,2014-06-30,Q2-2014
ASSOCIATED BK NA/ASSOCIATED BANC-CORP,45.0,917742,"GREEN BAY, WI",NAT,25524000000.0,25524000000.0,1.0,0.81,238.0,0.0,N,0.0,0.0019,2014-06-30,Q2-2014
FIRSTMERIT BK NA/FIRSTMERIT CORP,46.0,67311,"AKRON, OH",NAT,24539000000.0,24539000000.0,1.0,0.82,379.0,0.0,N,0.0,0.0018,2014-06-30,Q2-2014
SIGNATURE BK/,47.0,2942690,"NEW YORK, NY",SNM,24527000000.0,24527000000.0,1.0,0.82,7.0,0.0,N,0.0,0.0018,2014-06-30,Q2-2014
FIRST TN BK NA/FIRST HORIZON NAT CORP,48.0,485559,"MEMPHIS, TN",NAT,24007000000.0,24005000000.0,1.0,0.82,177.0,0.0,Y,0.0,0.0018,2014-06-30,Q2-2014
COMMERCE BK/COMMERCE BSHRS,49.0,601050,"KANSAS CITY, MO",SMB,22884000000.0,22884000000.0,1.0,0.82,197.0,0.0,N,0.0,0.0017,2014-06-30,Q2-2014
ONEWEST BK NA/IMB HOLDCO LLC,50.0,3918898,"PASADENA, CA",NAT,22511000000.0,22511000000.0,1.0,0.82,72.0,0.0,N,0.0,0.0017,2014-06-30,Q2-2014
BARCLAYS BK DE/BARCLAYS DE HOLDS LLC,51.0,2980209,"WILMINGTON, DE",SNM,22122000000.0,22122000000.0,1.0,0.83,0.0,0.0,N,1.0,0.0017,2014-06-30,Q2-2014
UMPQUA BK/UMPQUA HC,52.0,143662,"ROSEBURG, OR",SNM,22059000000.0,22059000000.0,1.0,0.83,368.0,0.0,N,0.0,0.0016,2014-06-30,Q2-2014
MORGAN STANLEY PRIV BK NA/MORGAN STANLEY,53.0,2489805,"PURCHASE, NY",NAT,21874000000.0,21874000000.0,1.0,0.83,0.0,0.0,N,0.0,0.0016,2014-06-30,Q2-2014
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,54.0,491224,"RALEIGH, NC",SNM,21730000000.0,21730000000.0,1.0,0.83,396.0,0.0,N,0.0,0.0016,2014-06-30,Q2-2014
WEBSTER BK NA/WEBSTER FNCL CORP,55.0,761806,"WATERBURY, CT",NAT,21502000000.0,21502000000.0,1.0,0.83,166.0,0.0,Y,0.0,0.0016,2014-06-30,Q2-2014
PROSPERITY BK/PROSPERITY BSHRS,56.0,664756,"EL CAMPO, TX",SNM,21241000000.0,21241000000.0,1.0,0.83,272.0,0.0,N,0.0,0.0016,2014-06-30,Q2-2014
WHITNEY BK/HANCOCK HC,57.0,463735,"GULFPORT, MS",SNM,19226000000.0,19226000000.0,1.0,0.83,212.0,1.0,N,0.0,0.0014,2014-06-30,Q2-2014
TCF NB/TCF FC,58.0,266271,"SIOUX FALLS, SD",NAT,18890000000.0,18890000000.0,1.0,0.84,380.0,0.0,N,0.0,0.0014,2014-06-30,Q2-2014
SUSQUEHANNA BK/SUSQUEHANNA BSHRS,59.0,682611,"LITITZ, PA",SMB,18318000000.0,18318000000.0,1.0,0.84,275.0,0.0,N,0.0,0.0014,2014-06-30,Q2-2014
CIT BK/CIT GROUP,60.0,2950677,"SALT LAKE CITY, UT",SNM,18271000000.0,18271000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0014,2014-06-30,Q2-2014
