Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
BRANCH BKG&TC/BB&T CORP,11.0,852320,"WINSTON SALEM, NC",SNM,214433000000.0,214226000000.0,1.0,0.59,2195.0,1.0,N,0.0,0.0143,2016-12-31,Q4-2016
SUNTRUST BK/SUNTRUST BK,12.0,675332,"ATLANTA, GA",SMB,200558000000.0,200558000000.0,1.0,0.61,1390.0,0.0,Y,0.0,0.0134,2016-12-31,Q4-2016
HSBC BK USA NA/HSBC N AMER HOLDS,13.0,413208,"MC LEAN, VA",NAT,197206000000.0,193902000000.0,0.98,0.62,227.0,3.0,Y,1.0,0.0132,2016-12-31,Q4-2016
GOLDMAN SACHS BK USA/GOLDMAN SACHS GROUP THE,14.0,2182786,"NEW YORK, NY",SMB,159116000000.0,159116000000.0,1.0,0.63,1.0,1.0,N,0.0,0.0106,2016-12-31,Q4-2016
FIFTH THIRD BK/FIFTH THIRD BC,15.0,723112,"CINCINNATI, OH",SMB,139776000000.0,139226000000.0,1.0,0.64,1212.0,1.0,N,0.0,0.0093,2016-12-31,Q4-2016
CHASE BK USA NA/JPMORGAN CHASE & CO,16.0,489913,"WILMINGTON, DE",NAT,136184000000.0,136184000000.0,1.0,0.65,0.0,0.0,N,0.0,0.0091,2016-12-31,Q4-2016
KEYBANK NA/KEYCORP,17.0,280110,"CLEVELAND, OH",NAT,134362000000.0,134282000000.0,1.0,0.66,1239.0,0.0,N,0.0,0.009,2016-12-31,Q4-2016
MORGAN STANLEY BK NA/MORGAN STANLEY,18.0,1456501,"SALT LAKE CITY, UT",NAT,129288000000.0,129288000000.0,1.0,0.67,0.0,0.0,N,0.0,0.0086,2016-12-31,Q4-2016
REGIONS BK/REGIONS FC,19.0,233031,"BIRMINGHAM, AL",SMB,125042000000.0,125042000000.0,1.0,0.68,1524.0,0.0,N,0.0,0.0083,2016-12-31,Q4-2016
NORTHERN TC/NORTHERN TR CORP,20.0,210434,"CHICAGO, IL",SMB,123548000000.0,90448000000.0,0.73,0.68,67.0,4.0,Y,0.0,0.0082,2016-12-31,Q4-2016
ALLY BK/ALLY FNCL,21.0,3284070,"MIDVALE, UT",SMB,123548000000.0,123548000000.0,1.0,0.69,0.0,0.0,N,0.0,0.0082,2016-12-31,Q4-2016
MANUFACTURERS & TRADERS TC/M&T BK CORP,22.0,501105,"BUFFALO, NY",SMB,122632000000.0,122632000000.0,1.0,0.7,840.0,2.0,Y,0.0,0.0082,2016-12-31,Q4-2016
CITIZENS BK NA/CITIZENS FNCL GRP,23.0,3303298,"PROVIDENCE, RI",NAT,116940000000.0,116940000000.0,1.0,0.71,831.0,1.0,N,0.0,0.0078,2016-12-31,Q4-2016
MUFG UNION BK NA/MUFG AMERS HOLDS CORP,24.0,212465,"SAN FRANCISCO, CA",NAT,115553000000.0,115324000000.0,1.0,0.72,361.0,1.0,Y,0.99,0.0077,2016-12-31,Q4-2016
CAPITAL ONE BK USA NA/CAPITAL ONE FC,25.0,2253891,"GLEN ALLEN, VA",NAT,113153000000.0,112173000000.0,0.99,0.72,0.0,1.0,N,0.0,0.0076,2016-12-31,Q4-2016
BMO HARRIS BK NA/BMO FNCL CORP,26.0,75633,"CHICAGO, IL",NAT,106170000000.0,106170000000.0,1.0,0.73,599.0,0.0,N,1.0,0.0071,2016-12-31,Q4-2016
HUNTINGTON NB/HUNTINGTON BSHRS,27.0,12311,"COLUMBUS, OH",NAT,99555000000.0,99555000000.0,1.0,0.74,1149.0,0.0,N,0.0,0.0066,2016-12-31,Q4-2016
DISCOVER BK/DISCOVER FS,28.0,30810,"GREENWOOD, DE",SNM,91147000000.0,91147000000.0,1.0,0.74,0.0,0.0,N,0.0,0.0061,2016-12-31,Q4-2016
BANK OF THE WEST/BNP PARIBAS USA,29.0,804963,"SAN FRANCISCO, CA",SNM,83730000000.0,83730000000.0,1.0,0.75,560.0,0.0,N,0.1,0.0056,2016-12-31,Q4-2016
COMPASS BK/BBVA COMPASS BSHRS,30.0,697633,"BIRMINGHAM, AL",SMB,83640000000.0,83640000000.0,1.0,0.75,671.0,0.0,N,1.0,0.0056,2016-12-31,Q4-2016
SANTANDER BK NA/SANTANDER HOLDS USA,31.0,722777,"WILMINGTON, DE",NAT,83095000000.0,83081000000.0,1.0,0.76,677.0,1.0,N,1.0,0.0055,2016-12-31,Q4-2016
FIRST REPUBLIC BK/,32.0,4114567,"SAN FRANCISCO, CA",SNM,73278000000.0,73278000000.0,1.0,0.76,72.0,0.0,N,0.0,0.0049,2016-12-31,Q4-2016
COMERICA BK/COMERICA,33.0,60143,"DALLAS, TX",SMB,73018000000.0,72331000000.0,0.99,0.77,458.0,1.0,N,0.0,0.0049,2016-12-31,Q4-2016
ZB NA/ZIONS BC,34.0,276579,"SALT LAKE CITY, UT",NAT,63076000000.0,62772000000.0,1.0,0.77,447.0,0.0,N,0.0,0.0042,2016-12-31,Q4-2016
DEUTSCHE BK TC AMERICAS/DB USA CORP,35.0,214807,"NEW YORK, NY",SMB,53781000000.0,53781000000.0,1.0,0.78,1.0,0.0,N,1.0,0.0036,2016-12-31,Q4-2016
MORGAN STANLEY PRIV BK NA/MORGAN STANLEY,36.0,2489805,"PURCHASE, NY",NAT,52958000000.0,52958000000.0,1.0,0.78,0.0,0.0,N,0.0,0.0035,2016-12-31,Q4-2016
CITY NB/RBC USA HOLDCO CORP,37.0,63069,"LOS ANGELES, CA",NAT,46121000000.0,46121000000.0,1.0,0.78,73.0,0.0,N,1.0,0.0031,2016-12-31,Q4-2016
SILICON VALLEY BK/SVB FNCL GRP,38.0,802866,"SANTA CLARA, CA",SMB,44068000000.0,42835000000.0,0.97,0.79,4.0,1.0,N,0.0,0.0029,2016-12-31,Q4-2016
CIT BK NA/CIT GROUP,39.0,3918898,"PASADENA, CA",NAT,42231000000.0,42231000000.0,1.0,0.79,69.0,0.0,N,0.0,0.0028,2016-12-31,Q4-2016
PEOPLES UNITED BK NA/PEOPLES UNITED FNCL INC,40.0,613307,"BRIDGEPORT, CT",NAT,40287000000.0,40287000000.0,1.0,0.79,387.0,0.0,N,0.0,0.0027,2016-12-31,Q4-2016
SIGNATURE BK/,41.0,2942690,"NEW YORK, NY",SNM,39048000000.0,39048000000.0,1.0,0.79,7.0,0.0,N,0.0,0.0026,2016-12-31,Q4-2016
EAST WEST BK/EAST WEST BC,42.0,197478,"PASADENA, CA",SMB,34751000000.0,33310000000.0,0.96,0.8,118.0,1.0,N,0.0,0.0023,2016-12-31,Q4-2016
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,43.0,491224,"RALEIGH, NC",SNM,32815000000.0,32815000000.0,1.0,0.8,549.0,0.0,N,0.0,0.0022,2016-12-31,Q4-2016
BARCLAYS BK DE/BARCLAYS US LLC,44.0,2980209,"WILMINGTON, DE",SNM,32507000000.0,32507000000.0,1.0,0.8,0.0,0.0,N,0.0,0.0022,2016-12-31,Q4-2016
BOKF NA/BOK FC,45.0,339858,"TULSA, OK",NAT,32160000000.0,32160000000.0,1.0,0.8,124.0,0.0,N,0.0,0.0021,2016-12-31,Q4-2016
FROST BK/CULLEN/FROST BKR,46.0,682563,"SAN ANTONIO, TX",SMB,30223000000.0,30223000000.0,1.0,0.81,148.0,0.0,N,0.0,0.002,2016-12-31,Q4-2016
SYNOVUS BK/SYNOVUS FC,47.0,395238,"COLUMBUS, GA",SMB,29875000000.0,29875000000.0,1.0,0.81,247.0,0.0,N,0.0,0.002,2016-12-31,Q4-2016
ASSOCIATED BK NA/ASSOCIATED BANC-CORP,48.0,917742,"GREEN BAY, WI",NAT,29071000000.0,29071000000.0,1.0,0.81,230.0,0.0,N,0.0,0.0019,2016-12-31,Q4-2016
FIRST TN BK NA/FIRST HORIZON NAT CORP,49.0,485559,"MEMPHIS, TN",NAT,28352000000.0,28352000000.0,1.0,0.81,168.0,0.0,Y,0.0,0.0019,2016-12-31,Q4-2016
BANKUNITED NA/BANKUNITED,50.0,3938186,"MIAMI LAKES, FL",NAT,27783000000.0,27783000000.0,1.0,0.81,100.0,0.0,N,0.0,0.0019,2016-12-31,Q4-2016
WEBSTER BK NA/WEBSTER FNCL CORP,51.0,761806,"WATERBURY, CT",NAT,26054000000.0,26046000000.0,1.0,0.82,174.0,0.0,N,0.0,0.0017,2016-12-31,Q4-2016
COMMERCE BK/COMMERCE BSHRS,52.0,601050,"KANSAS CITY, MO",SMB,25529000000.0,25529000000.0,1.0,0.82,182.0,0.0,N,0.0,0.0017,2016-12-31,Q4-2016
UMPQUA BK/UMPQUA HC,53.0,143662,"ROSEBURG, OR",SNM,24798000000.0,24798000000.0,1.0,0.82,306.0,0.0,N,0.0,0.0017,2016-12-31,Q4-2016
BNY MELLON NA/BANK OF NY MELLON CORP,54.0,934329,"PITTSBURGH, PA",NAT,24452000000.0,24452000000.0,1.0,0.82,4.0,0.0,N,0.0,0.0016,2016-12-31,Q4-2016
BANK OF AMER CA NA/BANK OF AMER CORP,55.0,1443266,"SAN FRANCISCO, CA",NAT,24004000000.0,24004000000.0,1.0,0.82,0.0,0.0,N,0.0,0.0016,2016-12-31,Q4-2016
WHITNEY BK/HANCOCK HC,56.0,463735,"GULFPORT, MS",SNM,23888000000.0,23888000000.0,1.0,0.82,198.0,0.0,N,0.0,0.0016,2016-12-31,Q4-2016
T D BK USA NA/TD GRP US HOLDS LLC,57.0,2121196,"WILMINGTON, DE",NAT,23246000000.0,23246000000.0,1.0,0.82,1.0,0.0,N,1.0,0.0016,2016-12-31,Q4-2016
VALLEY NB/VALLEY NAT BC,58.0,229801,"PASSAIC, NJ",NAT,22827000000.0,22827000000.0,1.0,0.83,212.0,0.0,N,0.0,0.0015,2016-12-31,Q4-2016
PROSPERITY BK/PROSPERITY BSHRS,59.0,664756,"EL CAMPO, TX",SNM,22318000000.0,22318000000.0,1.0,0.83,267.0,0.0,N,0.0,0.0015,2016-12-31,Q4-2016
PACIFIC WESTERN BK/PACWEST BC,60.0,494261,"BEVERLY HILLS, CA",SNM,21849000000.0,21849000000.0,1.0,0.83,77.0,0.0,N,0.0,0.0015,2016-12-31,Q4-2016
TEXAS CAP BK NA/TEXAS CAP BSHRS,61.0,2618780,"DALLAS, TX",NAT,21690000000.0,21690000000.0,1.0,0.83,10.0,0.0,N,0.0,0.0014,2016-12-31,Q4-2016
FIRST NB OF PA/FNB CORP,62.0,379920,"GREENVILLE, PA",NAT,21652000000.0,21652000000.0,1.0,0.83,323.0,0.0,N,0.0,0.0014,2016-12-31,Q4-2016
IBERIABANK/IBERIABANK CORP,63.0,808176,"LAFAYETTE, LA",SMB,21575000000.0,21575000000.0,1.0,0.83,199.0,0.0,N,0.0,0.0014,2016-12-31,Q4-2016
TCF NB/TCF FC,64.0,266271,"SIOUX FALLS, SD",NAT,21455000000.0,21064000000.0,0.98,0.84,352.0,0.0,N,0.0,0.0014,2016-12-31,Q4-2016
UMB BK NA/UMB FC,65.0,936855,"KANSAS CITY, MO",NAT,20400000000.0,20400000000.0,1.0,0.84,108.0,0.0,N,0.0,0.0014,2016-12-31,Q4-2016
PRIVATEBANK & TC/PRIVATEBANCORP,66.0,1842065,"CHICAGO, IL",SNM,20039000000.0,20039000000.0,1.0,0.84,23.0,0.0,N,0.0,0.0013,2016-12-31,Q4-2016
FIRST HAWAIIAN BK/BNP PARIBAS USA,67.0,980661,"HONOLULU, HI",SNM,19611000000.0,18804000000.0,0.96,0.84,61.0,0.0,Y,0.08,0.0013,2016-12-31,Q4-2016
MB FNCL BK NA/MB FNCL,68.0,656733,"CHICAGO, IL",NAT,19228000000.0,19228000000.0,1.0,0.84,107.0,0.0,N,0.0,0.0013,2016-12-31,Q4-2016
FIRST NB OF OMAHA/LAURITZEN CORP,69.0,527954,"OMAHA, NE",NAT,18938000000.0,18938000000.0,1.0,0.84,126.0,0.0,N,0.0,0.0013,2016-12-31,Q4-2016
BANK OF THE OZARKS/BANK OF THE OZARKS,70.0,107244,"LITTLE ROCK, AR",SNM,18874000000.0,18874000000.0,1.0,0.84,242.0,0.0,N,0.0,0.0013,2016-12-31,Q4-2016
RAYMOND JAMES BK NA/RAYMOND JAMES FNCL,71.0,2193616,"SAINT PETERSBURG, FL",NAT,18160000000.0,18050000000.0,0.99,0.84,0.0,0.0,N,0.0,0.0012,2016-12-31,Q4-2016
CHEMICAL BK/CHEMICAL FC,72.0,542649,"MIDLAND, MI",SMB,17284000000.0,17284000000.0,1.0,0.85,248.0,0.0,N,0.0,0.0012,2016-12-31,Q4-2016
WESTERN ALLI BK/WESTERN ALLI BC,73.0,3138146,"PHOENIX, AZ",SMB,17095000000.0,17095000000.0,1.0,0.85,40.0,0.0,N,0.0,0.0011,2016-12-31,Q4-2016
FIRSTBANK/FIRSTBANK HC,74.0,288853,"LAKEWOOD, CO",SMB,16987000000.0,16987000000.0,1.0,0.85,120.0,0.0,N,0.0,0.0011,2016-12-31,Q4-2016
ARVEST BK/ARVEST BK GRP,75.0,311845,"FAYETTEVILLE, AR",SMB,16686000000.0,16686000000.0,1.0,0.85,272.0,0.0,N,0.0,0.0011,2016-12-31,Q4-2016
BANK OF HAWAII/BANK OF HI CORP,76.0,795968,"HONOLULU, HI",SMB,16466000000.0,15916000000.0,0.97,0.85,68.0,1.0,Y,0.0,0.0011,2016-12-31,Q4-2016
WASHINGTON FED NA/WASHINGTON FED INC,77.0,656377,"SEATTLE, WA",NAT,14885000000.0,14885000000.0,1.0,0.85,237.0,0.0,N,0.0,0.001,2016-12-31,Q4-2016
OLD NB/OLD NAT BC,78.0,208244,"EVANSVILLE, IN",NAT,14759000000.0,14759000000.0,1.0,0.85,207.0,0.0,N,0.0,0.001,2016-12-31,Q4-2016
BANCORPSOUTH BK/BANCORPSOUTH,79.0,606046,"TUPELO, MS",SNM,14724000000.0,14724000000.0,1.0,0.85,237.0,0.0,N,0.0,0.001,2016-12-31,Q4-2016
RABOBANK NA/RABOBANK INTL HOLD BV,80.0,877369,"ROSEVILLE, CA",NAT,14547000000.0,14547000000.0,1.0,0.85,101.0,0.0,N,0.99,0.001,2016-12-31,Q4-2016
CATHAY BK/CATHAY GEN BC,81.0,595869,"LOS ANGELES, CA",SNM,14484000000.0,14077000000.0,0.97,0.85,57.0,1.0,N,0.0,0.001,2016-12-31,Q4-2016
STERLING NB/STERLING BC,82.0,125471,"MONTEBELLO, NY",NAT,14176000000.0,14176000000.0,1.0,0.86,40.0,0.0,N,0.0,0.0009,2016-12-31,Q4-2016
BANK OF HOPE/HOPE BC,83.0,671464,"LOS ANGELES, CA",SNM,13435000000.0,13435000000.0,1.0,0.86,73.0,0.0,N,0.0,0.0009,2016-12-31,Q4-2016
TRUSTMARK NB/TRUSTMARK CORP,84.0,342634,"JACKSON, MS",NAT,13350000000.0,13350000000.0,1.0,0.86,195.0,0.0,N,0.0,0.0009,2016-12-31,Q4-2016
STIFEL B&T/STIFEL FNCL CORP,85.0,3076248,"SAINT LOUIS, MO",SMB,13016000000.0,13016000000.0,1.0,0.86,1.0,0.0,N,0.0,0.0009,2016-12-31,Q4-2016
COMENITY BK/,86.0,1391778,"WILMINGTON, DE",SNM,11814000000.0,11814000000.0,1.0,0.86,0.0,0.0,N,0.0,0.0008,2016-12-31,Q4-2016
BREMER BK NA/OTTO BREMER TR,87.0,800657,"SAINT PAUL, MN",NAT,11496000000.0,11496000000.0,1.0,0.86,91.0,0.0,N,0.0,0.0008,2016-12-31,Q4-2016
GREAT WESTERN BK/GREAT WESTERN BC,88.0,131650,"SIOUX FALLS, SD",SNM,11418000000.0,11418000000.0,1.0,0.86,175.0,0.0,N,0.0,0.0008,2016-12-31,Q4-2016
FIRST MW BK/FIRST MW BC,89.0,1007846,"ITASCA, IL",SMB,11254000000.0,11254000000.0,1.0,0.86,111.0,0.0,N,0.0,0.0008,2016-12-31,Q4-2016
PINNACLE BK/PINNACLE FNCL PTNR,90.0,2925666,"NASHVILLE, TN",SNM,11097000000.0,11097000000.0,1.0,0.86,44.0,0.0,N,0.0,0.0007,2016-12-31,Q4-2016
BANC OF CA NA/BANC OF CA,91.0,200378,"IRVINE, CA",NAT,10987000000.0,10987000000.0,1.0,0.86,38.0,0.0,N,0.0,0.0007,2016-12-31,Q4-2016
FULTON BK NA/FULTON FNCL CORP,92.0,474919,"LANCASTER, PA",NAT,10742000000.0,10742000000.0,1.0,0.86,111.0,0.0,N,0.0,0.0007,2016-12-31,Q4-2016
UNITED CMNTY BK/UNITED CMNTY BK,93.0,1017939,"BLAIRSVILLE, GA",SNM,10695000000.0,10695000000.0,1.0,0.86,132.0,0.0,N,0.0,0.0007,2016-12-31,Q4-2016
CAPITAL BK CORP/CAPITAL BK FNCL CORP,94.0,4160667,"RALEIGH, NC",SNM,9937000000.0,9937000000.0,1.0,0.86,197.0,0.0,N,0.0,0.0007,2016-12-31,Q4-2016
EASTERN BK/EASTERN BK CORP,95.0,128904,"BOSTON, MA",SNM,9802000000.0,9802000000.0,1.0,0.87,94.0,0.0,N,0.0,0.0007,2016-12-31,Q4-2016
CENTENNIAL BK/HOME BSHRS,96.0,456045,"CONWAY, AR",SMB,9794000000.0,9794000000.0,1.0,0.87,147.0,0.0,N,0.0,0.0007,2016-12-31,Q4-2016
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,97.0,1001152,"LAREDO, TX",SNM,9767000000.0,9767000000.0,1.0,0.87,165.0,0.0,N,0.0,0.0007,2016-12-31,Q4-2016
WESBANCO BK/WESBANCO,98.0,645625,"WHEELING, WV",SNM,9761000000.0,9761000000.0,1.0,0.87,176.0,0.0,N,0.0,0.0007,2016-12-31,Q4-2016
PLAINSCAPITAL BK/DIAMOND A FNCL LP,99.0,637451,"DALLAS, TX",SMB,9590000000.0,9590000000.0,1.0,0.87,126.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
PLAINSCAPITAL BK/MAEDGEN & WHITE,99.0,637451,"DALLAS, TX",SMB,0.0,0.0,,,0.0,0.0,.,,0.0,2016-12-31,Q4-2016
BANNER BK/BANNER CORP,100.0,352772,"WALLA WALLA, WA",SNM,9531000000.0,9531000000.0,1.0,0.87,187.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
CADENCE BK NA/CADENCE BC LLC,101.0,4262534,"BIRMINGHAM, AL",NAT,9516000000.0,9516000000.0,1.0,0.87,66.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
COLUMBIA ST BK/COLUMBIA BKG SYS,102.0,2078290,"TACOMA, WA",SNM,9504000000.0,9504000000.0,1.0,0.87,143.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
GLACIER BK/GLACIER BC,103.0,2634191,"KALISPELL, MT",SNM,9433000000.0,9433000000.0,1.0,0.87,132.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
CUSTOMERS BK/CUSTOMERS BC,104.0,2354985,"PHOENIXVILLE, PA",SMB,9357000000.0,9357000000.0,1.0,0.87,15.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,105.0,320119,"NEW YORK, NY",SNM,9272000000.0,9272000000.0,1.0,0.87,6.0,0.0,Y,1.0,0.0006,2016-12-31,Q4-2016
WELLS FARGO BK S CENT NA/WELLS FARGO & CO,106.0,2362458,"HOUSTON, TX",NAT,9266000000.0,9266000000.0,1.0,0.87,0.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
BERKSHIRE BK/BERKSHIRE HILLS BC,107.0,473501,"PITTSFIELD, MA",SNM,9119000000.0,9119000000.0,1.0,0.87,99.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
WELLS FARGO BK NW NA/WELLS FARGO & CO,108.0,688079,"OGDEN, UT",NAT,9108000000.0,9108000000.0,1.0,0.87,0.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
WELLS FARGO FNCL NB/WELLS FARGO & CO,109.0,1225761,"LAS VEGAS, NV",NAT,9104000000.0,9104000000.0,1.0,0.87,0.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,110.0,659855,"BILLINGS, MT",SMB,9038000000.0,9038000000.0,1.0,0.88,79.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
UNITED BK/UNITED BSHRS,111.0,365325,"FAIRFAX, VA",SMB,9017000000.0,9017000000.0,1.0,0.88,70.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
FLORIDA CMNTY BK NA/BOND ST MGMT LLC,112.0,4041421,"WESTON, FL",NAT,8952000000.0,8952000000.0,1.0,0.88,45.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
SOUTH ST BK/SOUTH ST CORP,113.0,540926,"COLUMBIA, SC",SNM,8897000000.0,8897000000.0,1.0,0.88,118.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
NBT BK NA/NBT BC,114.0,702117,"NORWICH, NY",NAT,8793000000.0,8793000000.0,1.0,0.88,154.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
RENASANT BK/RENASANT CORP,115.0,749242,"TUPELO, MS",SNM,8676000000.0,8676000000.0,1.0,0.88,147.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
BANCO POPULAR N AMER/POPULAR,116.0,2736291,"NEW YORK, NY",SMB,8629000000.0,8629000000.0,1.0,0.88,51.0,0.0,N,1.0,0.0006,2016-12-31,Q4-2016
COMMUNITY BK NA/COMMUNITY BK SYS,117.0,202907,"CANTON, NY",NAT,8604000000.0,8604000000.0,1.0,0.88,194.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
MERCANTIL COMMERCEBANK NA/MERCANTIL COMMERCEBANK HC,118.0,83638,"CORAL GABLES, FL",NAT,8424000000.0,8424000000.0,1.0,0.88,21.0,0.0,Y,0.0,0.0006,2016-12-31,Q4-2016
FIRST FNCL BK/FIRST FNCL BC,119.0,165628,"CINCINNATI, OH",SMB,8422000000.0,8422000000.0,1.0,0.88,102.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
UNION B&TR/UNION BSHRS CORP,120.0,693224,"RICHMOND, VA",SMB,8403000000.0,8403000000.0,1.0,0.88,112.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
SIMMONS BK/SIMMONS FIRST NAT CORP,121.0,663245,"PINE BLUFF, AR",SMB,8376000000.0,8376000000.0,1.0,0.88,149.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
LEGACYTEXAS BK/LEGACYTEXAS FNCL GRP,122.0,878898,"PLANO, TX",SMB,8365000000.0,8365000000.0,1.0,0.88,45.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
CITY NB OF FL/BCI FNCL GRP,123.0,814430,"MIAMI, FL",NAT,8253000000.0,8253000000.0,1.0,0.88,25.0,0.0,N,0.0,0.0006,2016-12-31,Q4-2016
CITIZENS BUS BK/CVB FC,124.0,933966,"ONTARIO, CA",SNM,8067000000.0,8067000000.0,1.0,0.88,49.0,0.0,N,0.0,0.0005,2016-12-31,Q4-2016
TOWNEBANK/,125.0,2797724,"PORTSMOUTH, VA",SNM,7974000000.0,7974000000.0,1.0,0.88,37.0,0.0,N,0.0,0.0005,2016-12-31,Q4-2016
OPUS BK/,126.0,2047504,"IRVINE, CA",SNM,7883000000.0,7883000000.0,1.0,0.88,56.0,0.0,N,0.0,0.0005,2016-12-31,Q4-2016
BOSTON PRIVATE B&TC/BOSTON PRIVATE FNCL HOLD,127.0,964700,"BOSTON, MA",SNM,7806000000.0,7806000000.0,1.0,0.88,22.0,0.0,N,0.0,0.0005,2016-12-31,Q4-2016
ROCKLAND TC/INDEPENDENT BC,128.0,613008,"ROCKLAND, MA",SNM,7708000000.0,7708000000.0,1.0,0.89,83.0,0.0,N,0.0,0.0005,2016-12-31,Q4-2016
SAFRA NB OF NY/SNBNY HOLD,129.0,918918,"NEW YORK, NY",NAT,7462000000.0,6928000000.0,0.93,0.89,2.0,0.0,Y,0.99,0.0005,2016-12-31,Q4-2016
BANK LEUMI USA/BANK LEUMI LE-ISRAEL CORP,130.0,101019,"NEW YORK, NY",SNM,7420000000.0,7420000000.0,1.0,0.89,5.0,0.0,Y,0.98,0.0005,2016-12-31,Q4-2016
BANK OF NC/BNC BC,131.0,1908082,"THOMASVILLE, NC",SNM,7396000000.0,7396000000.0,1.0,0.89,75.0,0.0,N,0.0,0.0005,2016-12-31,Q4-2016
PARK NB/PARK NAT CORP,132.0,489623,"NEWARK, OH",NAT,7393000000.0,7393000000.0,1.0,0.89,111.0,0.0,N,0.0,0.0005,2016-12-31,Q4-2016
YADKIN BK/YADKIN FC,133.0,282329,"STATESVILLE, NC",SNM,7214000000.0,7214000000.0,1.0,0.89,97.0,0.0,N,0.0,0.0005,2016-12-31,Q4-2016
FIRST MRCHS BK/FIRST MRCHS CORP,134.0,17147,"MUNCIE, IN",SNM,7179000000.0,7179000000.0,1.0,0.89,109.0,0.0,N,0.0,0.0005,2016-12-31,Q4-2016
BANCFIRST/BANCFIRST CORP,135.0,1386251,"OKLAHOMA CITY, OK",SNM,7006000000.0,7006000000.0,1.0,0.89,103.0,0.0,N,0.0,0.0005,2016-12-31,Q4-2016
S&T BK/S&T BC,136.0,936426,"INDIANA, PA",SNM,6921000000.0,6921000000.0,1.0,0.89,62.0,0.0,N,0.0,0.0005,2016-12-31,Q4-2016
