Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
DEUTSCHE BK TC AMERICAS/DEUTSCHE BK TR CORP,33.0,214807,"NEW YORK, NY",SMB,59259000000.0,55010000000.0,0.93,0.79,1.0,1.0,Y,1.0,0.0047,2013-03-31,Q1-2013
HUNTINGTON NB/HUNTINGTON BSHRS,34.0,12311,"COLUMBUS, OH",NAT,55860000000.0,55860000000.0,1.0,0.79,764.0,0.0,N,0.0,0.0044,2013-03-31,Q1-2013
WELLS FARGO BK S CENT NA/WELLS FARGO & CO,35.0,2362458,"HOUSTON, TX",NAT,40866000000.0,40866000000.0,1.0,0.8,0.0,0.0,N,0.0,0.0032,2013-03-31,Q1-2013
FIRST NIAGARA BK NA/FIRST NIAGARA FNCL GROUP,36.0,517900,"BUFFALO, NY",NAT,36853000000.0,36853000000.0,1.0,0.8,429.0,0.0,N,0.0,0.0029,2013-03-31,Q1-2013
FIRST REPUBLIC BK/,37.0,4114567,"SAN FRANCISCO, CA",SNM,35083000000.0,35083000000.0,1.0,0.8,61.0,0.0,N,0.0,0.0028,2013-03-31,Q1-2013
BOKF NA/BOK FC,38.0,339858,"TULSA, OK",NAT,27175000000.0,27175000000.0,1.0,0.81,176.0,0.0,Y,0.0,0.0022,2013-03-31,Q1-2013
CITY NB/CITY NAT CORP,39.0,63069,"BEVERLY HILLS, CA",NAT,27074000000.0,27074000000.0,1.0,0.81,77.0,0.0,N,0.0,0.0021,2013-03-31,Q1-2013
SYNOVUS BK/SYNOVUS FC,40.0,395238,"COLUMBUS, GA",SNM,25851000000.0,25851000000.0,1.0,0.81,282.0,0.0,N,0.0,0.0021,2013-03-31,Q1-2013
FIRST TN BK NA/FIRST HORIZON NAT CORP,41.0,485559,"MEMPHIS, TN",NAT,24921000000.0,24920000000.0,1.0,0.81,175.0,0.0,Y,0.0,0.002,2013-03-31,Q1-2013
EAST W BK/EAST W BC,42.0,197478,"PASADENA, CA",SMB,23089000000.0,22213000000.0,0.96,0.81,113.0,1.0,N,0.0,0.0018,2013-03-31,Q1-2013
ASSOCIATED BK NA/ASSOCIATED BANC CORP,43.0,917742,"GREEN BAY, WI",NAT,22983000000.0,22983000000.0,1.0,0.82,261.0,0.0,N,0.0,0.0018,2013-03-31,Q1-2013
FROST BK/CULLEN/FROST BKR,44.0,682563,"SAN ANTONIO, TX",SMB,22544000000.0,22544000000.0,1.0,0.82,129.0,0.0,N,0.0,0.0018,2013-03-31,Q1-2013
COMMERCE BK/COMMERCE BSHRS,45.0,601050,"KANSAS CITY, MO",SMB,22079000000.0,22079000000.0,1.0,0.82,201.0,0.0,N,0.0,0.0018,2013-03-31,Q1-2013
SILICON VALLEY BK/SVB FNCL GRP,46.0,802866,"SANTA CLARA, CA",SMB,21495000000.0,21495000000.0,1.0,0.82,4.0,1.0,N,0.0,0.0017,2013-03-31,Q1-2013
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,47.0,491224,"RALEIGH, NC",SNM,20949000000.0,20949000000.0,1.0,0.82,411.0,0.0,N,0.0,0.0017,2013-03-31,Q1-2013
WEBSTER BK NA/WEBSTER FNCL CORP,48.0,761806,"WATERBURY, CT",NAT,20076000000.0,20076000000.0,1.0,0.82,167.0,0.0,Y,0.0,0.0016,2013-03-31,Q1-2013
BANK OF AMERICA RI NA/BANK OF AMER CORP,49.0,3344611,"PROVIDENCE, RI",NAT,19791000000.0,19791000000.0,1.0,0.83,0.0,0.0,N,0.0,0.0016,2013-03-31,Q1-2013
BARCLAYS BK DE/BARCLAYS DE HOLDS LLC,50.0,2980209,"WILMINGTON, DE",SNM,19611000000.0,19611000000.0,1.0,0.83,0.0,0.0,N,1.0,0.0016,2013-03-31,Q1-2013
TCF NB/TCF FC,51.0,266271,"SIOUX FALLS, SD",NAT,18535000000.0,18535000000.0,1.0,0.83,428.0,0.0,N,0.0,0.0015,2013-03-31,Q1-2013
SIGNATURE BK/,52.0,2942690,"NEW YORK, NY",SNM,18267000000.0,18267000000.0,1.0,0.83,7.0,0.0,N,0.0,0.0015,2013-03-31,Q1-2013
SUSQUEHANNA BK/SUSQUEHANNA BSHRS,53.0,682611,"LITITZ, PA",SMB,17913000000.0,17913000000.0,1.0,0.83,290.0,0.0,N,0.0,0.0014,2013-03-31,Q1-2013
ZIONS FIRST NB/ZIONS BC,54.0,276579,"SALT LAKE CITY, UT",NAT,16848000000.0,16848000000.0,1.0,0.83,134.0,0.0,N,0.0,0.0013,2013-03-31,Q1-2013
FIRST HAWAIIAN BK/BANCWEST CORP,55.0,980661,"HONOLULU, HI",SNM,16389000000.0,15799000000.0,0.96,0.83,61.0,0.0,Y,0.1,0.0013,2013-03-31,Q1-2013
BNY MELLON NA/BANK OF NY MELLON CORP,56.0,934329,"PITTSBURGH, PA",NAT,16072000000.0,16072000000.0,1.0,0.83,11.0,0.0,N,0.0,0.0013,2013-03-31,Q1-2013
VALLEY NB/VALLEY NAT BC,57.0,229801,"PASSAIC, NJ",NAT,16015000000.0,16015000000.0,1.0,0.84,212.0,0.0,N,0.0,0.0013,2013-03-31,Q1-2013
BANK OF AMER CA NA/BANK OF AMER CORP,58.0,1443266,"SAN FRANCISCO, CA",NAT,15969000000.0,15969000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0013,2013-03-31,Q1-2013
MORGAN STANLEY PRIV BK NA/MORGAN STANLEY,59.0,2489805,"PURCHASE, NY",NAT,15824000000.0,15824000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0013,2013-03-31,Q1-2013
UMB BK NA/UMB FC,60.0,936855,"KANSAS CITY, MO",NAT,15459000000.0,15459000000.0,1.0,0.84,119.0,0.0,N,0.0,0.0012,2013-03-31,Q1-2013
FIRSTMERIT BK NA/FIRSTMERIT CORP,61.0,67311,"AKRON, OH",NAT,15256000000.0,15256000000.0,1.0,0.84,196.0,0.0,N,0.0,0.0012,2013-03-31,Q1-2013
PROSPERITY BK/PROSPERITY BSHRS,62.0,664756,"EL CAMPO, TX",SNM,15074000000.0,15074000000.0,1.0,0.84,233.0,0.0,N,0.0,0.0012,2013-03-31,Q1-2013
T D BK USA NA/TD US P & C HOLD ULC,63.0,2121196,"PORTLAND, ME",NAT,14685000000.0,14685000000.0,1.0,0.84,1.0,0.0,N,1.0,0.0012,2013-03-31,Q1-2013
WELLS FARGO BK NW NA/WELLS FARGO & CO,64.0,688079,"OGDEN, UT",NAT,14638000000.0,14638000000.0,1.0,0.84,0.0,0.0,N,0.0,0.0012,2013-03-31,Q1-2013
ARVEST BK/ARVEST BK GRP,65.0,311845,"FAYETTEVILLE, AR",SMB,14267000000.0,14267000000.0,1.0,0.85,277.0,0.0,N,0.0,0.0011,2013-03-31,Q1-2013
FIRST NB OF OMAHA/LAURITZEN CORP,66.0,527954,"OMAHA, NE",NAT,14068000000.0,14068000000.0,1.0,0.85,102.0,0.0,N,0.0,0.0011,2013-03-31,Q1-2013
RABOBANK NA/RABOBANK INTL HOLD BV,67.0,877369,"ROSEVILLE, CA",NAT,13610000000.0,13610000000.0,1.0,0.85,118.0,0.0,N,1.0,0.0011,2013-03-31,Q1-2013
BANK OF HAWAII/BANK OF HI CORP,68.0,795968,"HONOLULU, HI",SMB,13542000000.0,13092000000.0,0.97,0.85,76.0,1.0,Y,0.0,0.0011,2013-03-31,Q1-2013
BANCORPSOUTH BK/BANCORPSOUTH,69.0,606046,"TUPELO, MS",SNM,13384000000.0,13384000000.0,1.0,0.85,256.0,0.0,N,0.0,0.0011,2013-03-31,Q1-2013
PRIVATEBANK & TC/PRIVATEBANCORP,70.0,1842065,"CHICAGO, IL",SNM,13335000000.0,13335000000.0,1.0,0.85,26.0,0.0,N,0.0,0.0011,2013-03-31,Q1-2013
CIT BK/CIT GROUP,71.0,2950677,"SALT LAKE CITY, UT",SNM,13305000000.0,13263000000.0,1.0,0.85,0.0,0.0,N,0.0,0.0011,2013-03-31,Q1-2013
FIRSTBANK/FIRSTBANK HC,72.0,288853,"LAKEWOOD, CO",SMB,13049000000.0,13049000000.0,1.0,0.85,117.0,0.0,N,0.0,0.001,2013-03-31,Q1-2013
IBERIABANK/IBERIABANK CORP,73.0,808176,"LAFAYETTE, LA",SMB,12883000000.0,12883000000.0,1.0,0.85,183.0,0.0,N,0.0,0.001,2013-03-31,Q1-2013
WHITNEY BK/HANCOCK HC,74.0,1464122,"NEW ORLEANS, LA",SNM,12769000000.0,12769000000.0,1.0,0.86,133.0,1.0,N,0.0,0.001,2013-03-31,Q1-2013
AMEGY BK NA/ZIONS BC,75.0,676656,"HOUSTON, TX",NAT,12732000000.0,12732000000.0,1.0,0.86,85.0,0.0,N,0.0,0.001,2013-03-31,Q1-2013
BANKUNITED NA/BANKUNITED,76.0,3938186,"MIAMI LAKES, FL",NAT,12566000000.0,12566000000.0,1.0,0.86,99.0,0.0,N,0.0,0.001,2013-03-31,Q1-2013
FIRST NB OF PA/FNB CORP,77.0,379920,"GREENVILLE, PA",NAT,11810000000.0,11810000000.0,1.0,0.86,246.0,0.0,N,0.0,0.0009,2013-03-31,Q1-2013
TRUSTMARK NB/TRUSTMARK CORP,78.0,342634,"JACKSON, MS",NAT,11740000000.0,11740000000.0,1.0,0.86,215.0,0.0,N,0.0,0.0009,2013-03-31,Q1-2013
UMPQUA BK/UMPQUA HC,79.0,143662,"ROSEBURG, OR",SNM,11489000000.0,11489000000.0,1.0,0.86,194.0,0.0,N,0.0,0.0009,2013-03-31,Q1-2013
CALIFORNIA B&TC/ZIONS BC,80.0,837260,"SAN DIEGO, CA",SNM,10876000000.0,10876000000.0,1.0,0.86,102.0,0.0,N,0.0,0.0009,2013-03-31,Q1-2013
CATHAY BK/CATHAY GEN BC,81.0,595869,"LOS ANGELES, CA",SNM,10508000000.0,10207000000.0,0.97,0.86,48.0,1.0,N,0.0,0.0008,2013-03-31,Q1-2013
BANK OF AMER OR NA/BANK OF AMER CORP,82.0,2867056,"PORTLAND, OR",NAT,10419000000.0,10419000000.0,1.0,0.86,0.0,0.0,N,0.0,0.0008,2013-03-31,Q1-2013
RAYMOND JAMES BK NA/RAYMOND JAMES FNCL,83.0,2193616,"SAINT PETERSBURG, FL",NAT,10330000000.0,10304000000.0,1.0,0.86,0.0,0.0,N,0.0,0.0008,2013-03-31,Q1-2013
TEXAS CAP BK NA/TEXAS CAP BSHRS,84.0,2618780,"DALLAS, TX",NAT,10014000000.0,10004000000.0,1.0,0.86,11.0,0.0,N,0.0,0.0008,2013-03-31,Q1-2013
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,85.0,320119,"NEW YORK, NY",SNM,9716000000.0,8236000000.0,0.85,0.87,6.0,0.0,Y,0.0,0.0008,2013-03-31,Q1-2013
JPMORGAN B&TC NA/JPMORGAN CHASE & CO,86.0,3812165,"SAN FRANCISCO, CA",NAT,9525000000.0,9525000000.0,1.0,0.87,1.0,0.0,N,0.0,0.0008,2013-03-31,Q1-2013
OLD NB/OLD NAT BC,87.0,208244,"EVANSVILLE, IN",NAT,9524000000.0,9524000000.0,1.0,0.87,174.0,0.0,N,0.0,0.0008,2013-03-31,Q1-2013
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,88.0,1001152,"LAREDO, TX",SNM,9486000000.0,9486000000.0,1.0,0.87,186.0,0.0,N,0.0,0.0008,2013-03-31,Q1-2013
MB FNCL BK NA/MB FNCL,89.0,656733,"CHICAGO, IL",NAT,9362000000.0,9362000000.0,1.0,0.87,89.0,0.0,N,0.0,0.0007,2013-03-31,Q1-2013
FULTON BK NA/FULTON FNCL CORP,90.0,474919,"LANCASTER, PA",NAT,9352000000.0,9352000000.0,1.0,0.87,122.0,0.0,N,0.0,0.0007,2013-03-31,Q1-2013
CITIZENS BK/CITIZENS REPUBLIC BC,91.0,222147,"FLINT, MI",SMB,9309000000.0,9309000000.0,1.0,0.87,220.0,0.0,N,0.0,0.0007,2013-03-31,Q1-2013
STERLING SVG BK/STERLING FC,92.0,741871,"SPOKANE, WA",SNM,9268000000.0,9268000000.0,1.0,0.87,176.0,0.0,N,0.0,0.0007,2013-03-31,Q1-2013
GREAT WESTERN BK/NATIONAL AMER HOLD LLC,93.0,131650,"SIOUX FALLS, SD",SNM,8934000000.0,8934000000.0,1.0,0.87,182.0,0.0,N,1.0,0.0007,2013-03-31,Q1-2013
BANCO POPULAR N AMER/POPULAR,94.0,2736291,"NEW YORK, NY",SMB,8755000000.0,8755000000.0,1.0,0.87,93.0,0.0,N,1.0,0.0007,2013-03-31,Q1-2013
FIRST CITIZENS B&T CO/FIRST CITIZENS BC,95.0,93721,"COLUMBIA, SC",SNM,8333000000.0,8333000000.0,1.0,0.87,190.0,0.0,N,0.0,0.0007,2013-03-31,Q1-2013
NATIONAL PENN BK/NATIONAL PENN BSHRS,96.0,802110,"BOYERTOWN, PA",NAT,8294000000.0,8294000000.0,1.0,0.87,129.0,0.0,N,0.0,0.0007,2013-03-31,Q1-2013
FIRST MIDWEST BK/FIRST MIDWEST BC,97.0,1007846,"ITASCA, IL",SMB,7940000000.0,7940000000.0,1.0,0.87,96.0,0.0,Y,0.0,0.0006,2013-03-31,Q1-2013
GLACIER BK/GLACIER BC,98.0,2634191,"KALISPELL, MT",SNM,7558000000.0,7558000000.0,1.0,0.87,100.0,0.0,N,0.0,0.0006,2013-03-31,Q1-2013
NBT BK NA/NBT BC,99.0,702117,"NORWICH, NY",NAT,7547000000.0,7547000000.0,1.0,0.87,160.0,0.0,N,0.0,0.0006,2013-03-31,Q1-2013
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,100.0,659855,"BILLINGS, MT",SMB,7411000000.0,7411000000.0,1.0,0.88,67.0,0.0,N,0.0,0.0006,2013-03-31,Q1-2013
COMMUNITY BK NA/COMMUNITY BK SYS,101.0,202907,"CANTON, NY",NAT,7194000000.0,7194000000.0,1.0,0.88,184.0,0.0,N,0.0,0.0006,2013-03-31,Q1-2013
CAPITAL BK NA/CAPITAL BK FNCL CORP,102.0,4160667,"CORAL GABLES, FL",NAT,7090000000.0,7090000000.0,1.0,0.88,165.0,0.0,N,0.0,0.0006,2013-03-31,Q1-2013
COMENITY BK/,103.0,1391778,"WILMINGTON, DE",SNM,6848000000.0,6848000000.0,1.0,0.88,0.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
UNITED CMNTY BK/UNITED CMNTY BK,104.0,1017939,"BLAIRSVILLE, GA",SNM,6842000000.0,6842000000.0,1.0,0.88,98.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
MERCANTIL COMMERCEBANK NA/MERCANTIL COMMERCEBANK HC,105.0,83638,"CORAL GABLES, FL",NAT,6726000000.0,6726000000.0,1.0,0.88,17.0,0.0,Y,0.0,0.0005,2013-03-31,Q1-2013
PLAINSCAPITAL BK/DIAMOND A FNCL LP,106.0,637451,"DALLAS, TX",SMB,6624000000.0,6624000000.0,1.0,0.88,31.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
PARK NB/PARK NAT CORP,107.0,489623,"NEWARK, OH",NAT,6612000000.0,6612000000.0,1.0,0.88,121.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
HANCOCK BK/HANCOCK HC,108.0,463735,"GULFPORT, MS",SNM,6468000000.0,6468000000.0,1.0,0.88,116.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
FIRST BK/FIRST BKS,109.0,169653,"CREVE COEUR, MO",SMB,6361000000.0,6361000000.0,1.0,0.88,143.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
U S BK NA ND/U S BC,110.0,2582023,"FARGO, ND",NAT,6358000000.0,6358000000.0,1.0,0.88,0.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
FIRST FNCL BK NA/FIRST FNCL BC,111.0,165628,"HAMILTON, OH",NAT,6343000000.0,6343000000.0,1.0,0.88,115.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
CITIZENS BUS BK/CVB FC,112.0,933966,"ONTARIO, CA",SNM,6260000000.0,6260000000.0,1.0,0.88,45.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
WESBANCO BK/WESBANCO,113.0,645625,"WHEELING, WV",SNM,6062000000.0,6062000000.0,1.0,0.88,118.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,114.0,42420,"INDIANA, PA",SNM,6049000000.0,6049000000.0,1.0,0.88,112.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
BOSTON PRIVATE B&TC/BOSTON PRIVATE FNCL HOLD,115.0,964700,"BOSTON, MA",SNM,6011000000.0,6011000000.0,1.0,0.88,24.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
CHEMICAL BK/CHEMICAL FC,116.0,542649,"MIDLAND, MI",SMB,5978000000.0,5978000000.0,1.0,0.88,162.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
SAFRA NB OF NY/SNBNY HOLD,117.0,918918,"NEW YORK, NY",NAT,5953000000.0,5558000000.0,0.93,0.88,1.0,0.0,Y,0.99,0.0005,2013-03-31,Q1-2013
BBCN BK/BBCN BC,118.0,671464,"LOS ANGELES, CA",SNM,5830000000.0,5830000000.0,1.0,0.88,45.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
CADENCE BK NA/CADENCE BC LLC,119.0,4262534,"BIRMINGHAM, AL",NAT,5779000000.0,5779000000.0,1.0,0.89,109.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
BANCFIRST/BANCFIRST CORP,120.0,1386251,"OKLAHOMA CITY, OK",SNM,5755000000.0,5755000000.0,1.0,0.89,98.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
COLE TAYLOR BK/TAYLOR CAP GRP,121.0,412135,"CHICAGO, IL",SMB,5752000000.0,5752000000.0,1.0,0.89,11.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
ROCKLAND TC/INDEPENDENT BC,122.0,613008,"ROCKLAND, MA",SNM,5723000000.0,5723000000.0,1.0,0.89,77.0,0.0,N,0.0,0.0005,2013-03-31,Q1-2013
PACIFIC WESTERN BK/CAPGEN CAP GRP II LLC,123.0,494261,"LOS ANGELES, CA",SNM,5279000000.0,5279000000.0,1.0,0.89,66.0,0.0,N,0.0,0.0004,2013-03-31,Q1-2013
BANK LEUMI USA/BANK LEUMI LE-ISRAEL CORP,124.0,101019,"NEW YORK, NY",SNM,5253000000.0,5253000000.0,1.0,0.89,8.0,1.0,Y,0.98,0.0004,2013-03-31,Q1-2013
NBH BK NA/NATIONAL BK HOLDS CORP,125.0,4210227,"KANSAS CITY, MO",NAT,5150000000.0,5150000000.0,1.0,0.89,132.0,0.0,N,0.0,0.0004,2013-03-31,Q1-2013
SCBT/SCBT FNCL CORP,126.0,540926,"COLUMBIA, SC",SNM,5136000000.0,5136000000.0,1.0,0.89,81.0,0.0,N,0.0,0.0004,2013-03-31,Q1-2013
FARMERS & MRCH BK/PALOMAR ENT LLC,127.0,871769,"LONG BEACH, CA",SMB,5071000000.0,5071000000.0,1.0,0.89,20.0,0.0,N,0.0,0.0004,2013-03-31,Q1-2013
PINNACLE BK/PINNACLE FNCL PTNR,128.0,2925666,"NASHVILLE, TN",SNM,5052000000.0,5052000000.0,1.0,0.89,31.0,0.0,N,0.0,0.0004,2013-03-31,Q1-2013
WELLS FARGO FNCL NB/WELLS FARGO & CO,129.0,1225761,"LAS VEGAS, NV",NAT,5029000000.0,5029000000.0,1.0,0.89,0.0,0.0,N,0.0,0.0004,2013-03-31,Q1-2013
UNITED BK/UNITED BSHRS,130.0,1010930,"PARKERSBURG, WV",SMB,4908000000.0,4908000000.0,1.0,0.89,62.0,0.0,N,0.0,0.0004,2013-03-31,Q1-2013
COLUMBIA ST BK/COLUMBIA BKG SYS,131.0,2078290,"TACOMA, WA",SNM,4906000000.0,4906000000.0,1.0,0.89,98.0,0.0,N,0.0,0.0004,2013-03-31,Q1-2013
WESTAMERICA BK/WESTAMERICA BC,132.0,697763,"SAN RAFAEL, CA",SMB,4849000000.0,4849000000.0,1.0,0.89,92.0,0.0,N,0.0,0.0004,2013-03-31,Q1-2013
CITY NB OF FL/CAJA MADRID CIBELES SAU,133.0,814430,"MIAMI, FL",NAT,4737000000.0,4737000000.0,1.0,0.89,25.0,0.0,N,0.99,0.0004,2013-03-31,Q1-2013
NATIONAL BK OF AZ/ZIONS BC,134.0,1004368,"TUCSON, AZ",NAT,4665000000.0,4665000000.0,1.0,0.89,71.0,0.0,N,0.0,0.0004,2013-03-31,Q1-2013
CARTER BK & TR/,135.0,3476192,"MARTINSVILLE, VA",SNM,4624000000.0,4624000000.0,1.0,0.89,123.0,0.0,N,0.0,0.0004,2013-03-31,Q1-2013
