Name,Natl Rank,Bank ID,Bank Location,Charter,Consolidated Assets,Domestic Assets,Percentage Domestic Assets,Percentage Cumulative Assets,Domestic Branches,Foreign Branches,IBF,Percentage Foreign Owned,Percentage of Total Cosolidated Assets,Date,Quarter
MUFG UNION BK NA/MUFG AMERS HOLDS CORP,20.0,212465,"SAN FRANCISCO, CA",NAT,114358000000.0,114010000000.0,1.0,0.7,388.0,1.0,Y,1.0,0.0081,2015-09-30,Q3-2015
ALLY BK/ALLY FNCL,21.0,3284070,"MIDVALE, UT",SNM,107194000000.0,107194000000.0,1.0,0.7,0.0,0.0,N,0.0,0.0076,2015-09-30,Q3-2015
BMO HARRIS BK NA/BMO FNCL CORP,22.0,75633,"CHICAGO, IL",NAT,105691000000.0,105408000000.0,1.0,0.71,618.0,0.0,N,1.0,0.0075,2015-09-30,Q3-2015
CITIZENS BK NA/CITIZENS FNCL GRP,23.0,3303298,"PROVIDENCE, RI",NAT,104924000000.0,104924000000.0,1.0,0.72,841.0,1.0,N,0.15,0.0075,2015-09-30,Q3-2015
MANUFACTURERS & TRADERS TC/M&T BK CORP,24.0,501105,"BUFFALO, NY",SMB,97107000000.0,97107000000.0,1.0,0.72,712.0,2.0,Y,0.0,0.0069,2015-09-30,Q3-2015
CAPITAL ONE BK USA NA/CAPITAL ONE FC,25.0,2253891,"GLEN ALLEN, VA",NAT,96692000000.0,96023000000.0,0.99,0.73,0.0,1.0,N,0.0,0.0069,2015-09-30,Q3-2015
KEYBANK NA/KEYCORP,26.0,280110,"CLEVELAND, OH",NAT,93147000000.0,92624000000.0,0.99,0.74,995.0,1.0,N,0.0,0.0066,2015-09-30,Q3-2015
SANTANDER BK NA/SANTANDER HOLDS USA,27.0,722777,"WILMINGTON, DE",NAT,89434000000.0,89324000000.0,1.0,0.74,673.0,1.0,N,1.0,0.0064,2015-09-30,Q3-2015
COMPASS BK/BBVA COMPASS BSHRS,28.0,697633,"BIRMINGHAM, AL",SMB,84682000000.0,84682000000.0,1.0,0.75,676.0,0.0,N,1.0,0.006,2015-09-30,Q3-2015
DISCOVER BK/DISCOVER FS,29.0,30810,"GREENWOOD, DE",SNM,84285000000.0,84285000000.0,1.0,0.76,0.0,0.0,N,0.0,0.006,2015-09-30,Q3-2015
BANK OF THE WEST/BANCWEST CORP,30.0,804963,"SAN FRANCISCO, CA",SNM,74023000000.0,74023000000.0,1.0,0.76,569.0,0.0,N,0.1,0.0053,2015-09-30,Q3-2015
COMERICA BK/COMERICA,31.0,60143,"DALLAS, TX",SMB,71096000000.0,70181000000.0,0.99,0.77,478.0,1.0,N,0.0,0.0051,2015-09-30,Q3-2015
HUNTINGTON NB/HUNTINGTON BSHRS,32.0,12311,"COLUMBUS, OH",NAT,70015000000.0,70015000000.0,1.0,0.77,781.0,0.0,N,0.0,0.005,2015-09-30,Q3-2015
FIRST REPUBLIC BK/,33.0,4114567,"SAN FRANCISCO, CA",SNM,55375000000.0,55375000000.0,1.0,0.78,71.0,0.0,N,0.0,0.0039,2015-09-30,Q3-2015
DEUTSCHE BK TC AMERICAS/DEUTSCHE BK TR CORP,34.0,214807,"NEW YORK, NY",SMB,53415000000.0,53413000000.0,1.0,0.78,1.0,0.0,Y,1.0,0.0038,2015-09-30,Q3-2015
CIT BK NA/CIT GROUP,35.0,3918898,"PASADENA, CA",NAT,43585000000.0,43585000000.0,1.0,0.78,69.0,0.0,N,0.0,0.0031,2015-09-30,Q3-2015
SILICON VALLEY BK/SVB FNCL GRP,36.0,802866,"SANTA CLARA, CA",SMB,41087000000.0,39960000000.0,0.97,0.79,4.0,1.0,N,0.0,0.0029,2015-09-30,Q3-2015
FIRST NIAGARA BK NA/FIRST NIAGARA FNCL GROUP,37.0,517900,"BUFFALO, NY",NAT,39358000000.0,39358000000.0,1.0,0.79,393.0,0.0,N,0.0,0.0028,2015-09-30,Q3-2015
PEOPLES UNITED BK NA/PEOPLES UNITED FNCL INC,38.0,613307,"BRIDGEPORT, CT",NAT,37030000000.0,37030000000.0,1.0,0.79,395.0,0.0,N,0.0,0.0026,2015-09-30,Q3-2015
MORGAN STANLEY PRIV BK NA/MORGAN STANLEY,39.0,2489805,"PURCHASE, NY",NAT,36759000000.0,36759000000.0,1.0,0.79,0.0,0.0,N,0.0,0.0026,2015-09-30,Q3-2015
CITY NB/CITY NAT CORP,40.0,63069,"LOS ANGELES, CA",NAT,35313000000.0,35313000000.0,1.0,0.8,75.0,0.0,N,0.0,0.0025,2015-09-30,Q3-2015
SIGNATURE BK/,41.0,2942690,"NEW YORK, NY",SNM,31921000000.0,31921000000.0,1.0,0.8,7.0,0.0,N,0.0,0.0023,2015-09-30,Q3-2015
FIRST-CITIZENS B&TC/FIRST CITIZENS BSHRS,42.0,491224,"RALEIGH, NC",SNM,31361000000.0,31361000000.0,1.0,0.8,565.0,0.0,N,0.0,0.0022,2015-09-30,Q3-2015
EAST WEST BK/EAST WEST BC,43.0,197478,"PASADENA, CA",SMB,31103000000.0,30057000000.0,0.97,0.8,121.0,1.0,N,0.0,0.0022,2015-09-30,Q3-2015
BOKF NA/BOK FC,44.0,339858,"TULSA, OK",NAT,30355000000.0,30355000000.0,1.0,0.81,127.0,0.0,N,0.0,0.0022,2015-09-30,Q3-2015
FROST BK/CULLEN/FROST BKR,45.0,682563,"SAN ANTONIO, TX",SMB,28394000000.0,28394000000.0,1.0,0.81,133.0,0.0,N,0.0,0.002,2015-09-30,Q3-2015
SYNOVUS BK/SYNOVUS FC,46.0,395238,"COLUMBUS, GA",SNM,27894000000.0,27894000000.0,1.0,0.81,258.0,0.0,N,0.0,0.002,2015-09-30,Q3-2015
ASSOCIATED BK NA/ASSOCIATED BANC-CORP,47.0,917742,"GREEN BAY, WI",NAT,27335000000.0,27335000000.0,1.0,0.81,234.0,0.0,N,0.0,0.0019,2015-09-30,Q3-2015
BARCLAYS BK DE/BARCLAYS DE HOLDS LLC,48.0,2980209,"WILMINGTON, DE",SNM,26614000000.0,26614000000.0,1.0,0.81,0.0,0.0,N,1.0,0.0019,2015-09-30,Q3-2015
FIRSTMERIT BK NA/FIRSTMERIT CORP,49.0,67311,"AKRON, OH",NAT,25239000000.0,25239000000.0,1.0,0.82,367.0,0.0,N,0.0,0.0018,2015-09-30,Q3-2015
FIRST TN BK NA/FIRST HORIZON NAT CORP,50.0,485559,"MEMPHIS, TN",NAT,25200000000.0,25199000000.0,1.0,0.82,180.0,0.0,Y,0.0,0.0018,2015-09-30,Q3-2015
WEBSTER BK NA/WEBSTER FNCL CORP,51.0,761806,"WATERBURY, CT",NAT,24055000000.0,24055000000.0,1.0,0.82,162.0,0.0,N,0.0,0.0017,2015-09-30,Q3-2015
COMMERCE BK/COMMERCE BSHRS,52.0,601050,"KANSAS CITY, MO",SMB,23846000000.0,23846000000.0,1.0,0.82,189.0,0.0,N,0.0,0.0017,2015-09-30,Q3-2015
BANK OF AMER CA NA/BANK OF AMER CORP,53.0,1443266,"SAN FRANCISCO, CA",NAT,23323000000.0,23323000000.0,1.0,0.82,0.0,0.0,N,0.0,0.0017,2015-09-30,Q3-2015
UMPQUA BK/UMPQUA HC,54.0,143662,"ROSEBURG, OR",SNM,23160000000.0,23160000000.0,1.0,0.82,334.0,0.0,N,0.0,0.0016,2015-09-30,Q3-2015
BANKUNITED NA/BANKUNITED,55.0,3938186,"MIAMI LAKES, FL",NAT,22441000000.0,22441000000.0,1.0,0.83,103.0,0.0,N,0.0,0.0016,2015-09-30,Q3-2015
BNY MELLON NA/BANK OF NY MELLON CORP,56.0,934329,"PITTSBURGH, PA",NAT,21708000000.0,21708000000.0,1.0,0.83,5.0,0.0,N,0.0,0.0015,2015-09-30,Q3-2015
PROSPERITY BK/PROSPERITY BSHRS,57.0,664756,"EL CAMPO, TX",SNM,21554000000.0,21554000000.0,1.0,0.83,265.0,0.0,N,0.0,0.0015,2015-09-30,Q3-2015
WHITNEY BK/HANCOCK HC,58.0,463735,"GULFPORT, MS",SNM,21511000000.0,21511000000.0,1.0,0.83,197.0,1.0,N,0.0,0.0015,2015-09-30,Q3-2015
TCF NB/TCF FC,59.0,266271,"SIOUX FALLS, SD",NAT,20138000000.0,20138000000.0,1.0,0.83,378.0,0.0,N,0.0,0.0014,2015-09-30,Q3-2015
VALLEY NB/VALLEY NAT BC,60.0,229801,"PASSAIC, NJ",NAT,19556000000.0,19556000000.0,1.0,0.83,221.0,0.0,N,0.0,0.0014,2015-09-30,Q3-2015
IBERIABANK/IBERIABANK CORP,61.0,808176,"LAFAYETTE, LA",SMB,19450000000.0,19450000000.0,1.0,0.83,223.0,0.0,N,0.0,0.0014,2015-09-30,Q3-2015
T D BK USA NA/TD GRP US HOLDS LLC,62.0,2121196,"WILMINGTON, DE",NAT,19099000000.0,19099000000.0,1.0,0.84,1.0,0.0,N,1.0,0.0014,2015-09-30,Q3-2015
FIRST HAWAIIAN BK/BANCWEST CORP,63.0,980661,"HONOLULU, HI",SNM,18855000000.0,18107000000.0,0.96,0.84,61.0,0.0,Y,0.1,0.0013,2015-09-30,Q3-2015
TEXAS CAP BK NA/TEXAS CAP BSHRS,64.0,2618780,"DALLAS, TX",NAT,18653000000.0,18653000000.0,1.0,0.84,11.0,0.0,N,0.0,0.0013,2015-09-30,Q3-2015
ZIONS FIRST NB/ZIONS BC,65.0,276579,"SALT LAKE CITY, UT",NAT,18399000000.0,18399000000.0,1.0,0.84,130.0,0.0,N,0.0,0.0013,2015-09-30,Q3-2015
UMB BK NA/UMB FC,66.0,936855,"KANSAS CITY, MO",NAT,18305000000.0,18305000000.0,1.0,0.84,118.0,0.0,N,0.0,0.0013,2015-09-30,Q3-2015
FIRST NB OF OMAHA/LAURITZEN CORP,67.0,527954,"OMAHA, NE",NAT,17633000000.0,17633000000.0,1.0,0.84,123.0,0.0,N,0.0,0.0013,2015-09-30,Q3-2015
PRIVATEBANK & TC/PRIVATEBANCORP,68.0,1842065,"CHICAGO, IL",SNM,16867000000.0,16867000000.0,1.0,0.84,24.0,0.0,N,0.0,0.0012,2015-09-30,Q3-2015
PACIFIC WESTERN BK/PACWEST BC,69.0,494261,"LOS ANGELES, CA",SNM,16708000000.0,16708000000.0,1.0,0.84,79.0,0.0,N,0.0,0.0012,2015-09-30,Q3-2015
FIRST NB OF PA/FNB CORP,70.0,379920,"GREENVILLE, PA",NAT,16657000000.0,16657000000.0,1.0,0.85,289.0,0.0,N,0.0,0.0012,2015-09-30,Q3-2015
ARVEST BK/ARVEST BK GRP,71.0,311845,"FAYETTEVILLE, AR",SMB,15590000000.0,15590000000.0,1.0,0.85,272.0,0.0,N,0.0,0.0011,2015-09-30,Q3-2015
BANK OF HAWAII/BANK OF HI CORP,72.0,795968,"HONOLULU, HI",SMB,15202000000.0,14720000000.0,0.97,0.85,73.0,1.0,Y,0.0,0.0011,2015-09-30,Q3-2015
FIRSTBANK/FIRSTBANK HC,73.0,288853,"LAKEWOOD, CO",SMB,15049000000.0,15049000000.0,1.0,0.85,121.0,0.0,N,0.0,0.0011,2015-09-30,Q3-2015
MB FNCL BK NA/MB FNCL,74.0,656733,"CHICAGO, IL",NAT,14931000000.0,14931000000.0,1.0,0.85,94.0,0.0,N,0.0,0.0011,2015-09-30,Q3-2015
RABOBANK NA/RABOBANK INTL HOLD BV,75.0,877369,"ROSEVILLE, CA",NAT,14859000000.0,14859000000.0,1.0,0.85,105.0,0.0,N,0.99,0.0011,2015-09-30,Q3-2015
RAYMOND JAMES BK NA/RAYMOND JAMES FNCL,76.0,2193616,"SAINT PETERSBURG, FL",NAT,14665000000.0,14594000000.0,1.0,0.85,0.0,0.0,N,0.0,0.001,2015-09-30,Q3-2015
WASHINGTON FED NA/WASHINGTON FED INC,77.0,656377,"SEATTLE, WA",NAT,14573000000.0,14573000000.0,1.0,0.85,247.0,0.0,N,0.0,0.001,2015-09-30,Q3-2015
AMEGY BK NA/ZIONS BC,78.0,676656,"HOUSTON, TX",NAT,13866000000.0,13866000000.0,1.0,0.85,80.0,0.0,N,0.0,0.001,2015-09-30,Q3-2015
WESTERN ALLI BK/WESTERN ALLI BC,79.0,3138146,"PHOENIX, AZ",SMB,13832000000.0,13832000000.0,1.0,0.85,40.0,0.0,N,0.0,0.001,2015-09-30,Q3-2015
BANCORPSOUTH BK/BANCORPSOUTH,80.0,606046,"TUPELO, MS",SNM,13775000000.0,13775000000.0,1.0,0.86,246.0,0.0,N,0.0,0.001,2015-09-30,Q3-2015
CATHAY BK/CATHAY GEN BC,81.0,595869,"LOS ANGELES, CA",SNM,12711000000.0,12305000000.0,0.97,0.86,56.0,1.0,N,0.0,0.0009,2015-09-30,Q3-2015
TRUSTMARK NB/TRUSTMARK CORP,82.0,342634,"JACKSON, MS",NAT,12389000000.0,12389000000.0,1.0,0.86,203.0,0.0,N,0.0,0.0009,2015-09-30,Q3-2015
CALIFORNIA B&TC/ZIONS BC,83.0,837260,"SAN DIEGO, CA",SNM,11960000000.0,11960000000.0,1.0,0.86,94.0,0.0,N,0.0,0.0009,2015-09-30,Q3-2015
OLD NB/OLD NAT BC,84.0,208244,"EVANSVILLE, IN",NAT,11768000000.0,11768000000.0,1.0,0.86,168.0,0.0,N,0.0,0.0008,2015-09-30,Q3-2015
STERLING NB/STERLING BC,85.0,125471,"MONTEBELLO, NY",NAT,11563000000.0,11563000000.0,1.0,0.86,62.0,0.0,N,0.0,0.0008,2015-09-30,Q3-2015
BREMER BK NA/OTTO BREMER FOUNDATION,86.0,800657,"SAINT PAUL, MN",NAT,10253000000.0,10253000000.0,1.0,0.86,98.0,0.0,N,0.0,0.0007,2015-09-30,Q3-2015
FULTON BK NA/FULTON FNCL CORP,87.0,474919,"LANCASTER, PA",NAT,10028000000.0,10028000000.0,1.0,0.86,112.0,0.0,N,0.0,0.0007,2015-09-30,Q3-2015
ISRAEL DISCOUNT BK OF NY/DISCOUNT BC,88.0,320119,"NEW YORK, NY",SNM,9867000000.0,8576000000.0,0.87,0.86,6.0,0.0,Y,1.0,0.0007,2015-09-30,Q3-2015
INTERNATIONAL BK OF CMRC/INTERNATIONAL BSHRS CORP,89.0,1001152,"LAREDO, TX",SNM,9860000000.0,9860000000.0,1.0,0.86,177.0,0.0,N,0.0,0.0007,2015-09-30,Q3-2015
FIRST MW BK/FIRST MW BC,90.0,1007846,"ITASCA, IL",SMB,9825000000.0,9825000000.0,1.0,0.86,104.0,0.0,N,0.0,0.0007,2015-09-30,Q3-2015
GREAT WESTERN BK/GREAT WESTERN BC,91.0,131650,"SIOUX FALLS, SD",SNM,9791000000.0,9791000000.0,1.0,0.86,160.0,0.0,N,0.0,0.0007,2015-09-30,Q3-2015
EASTERN BK/EASTERN BK CORP,92.0,128904,"BOSTON, MA",SNM,9598000000.0,9598000000.0,1.0,0.87,96.0,0.0,N,0.0,0.0007,2015-09-30,Q3-2015
NATIONAL PENN BK/NATIONAL PENN BSHRS,93.0,802110,"ALLENTOWN, PA",NAT,9567000000.0,9567000000.0,1.0,0.87,129.0,0.0,N,0.0,0.0007,2015-09-30,Q3-2015
UNITED CMNTY BK/UNITED CMNTY BK,94.0,1017939,"BLAIRSVILLE, GA",SNM,9377000000.0,9377000000.0,1.0,0.87,126.0,0.0,N,0.0,0.0007,2015-09-30,Q3-2015
BANK OF THE OZARKS/BANK OF THE OZARKS,95.0,107244,"LITTLE ROCK, AR",SNM,9325000000.0,9325000000.0,1.0,0.87,167.0,0.0,N,0.0,0.0007,2015-09-30,Q3-2015
COMENITY BK/,96.0,1391778,"WILMINGTON, DE",SNM,9307000000.0,9307000000.0,1.0,0.87,0.0,0.0,N,0.0,0.0007,2015-09-30,Q3-2015
COLUMBIA ST BK/COLUMBIA BKG SYS,97.0,2078290,"TACOMA, WA",SNM,8750000000.0,8750000000.0,1.0,0.87,151.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
GLACIER BK/GLACIER BC,98.0,2634191,"KALISPELL, MT",SNM,8743000000.0,8743000000.0,1.0,0.87,125.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
FIRST INTRST BK/FIRST INTRST BANCSYSTEM,99.0,659855,"BILLINGS, MT",SMB,8580000000.0,8580000000.0,1.0,0.87,82.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
PINNACLE BK/PINNACLE FNCL PTNR,100.0,2925666,"NASHVILLE, TN",SNM,8530000000.0,8530000000.0,1.0,0.87,44.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
SOUTH ST BK/SOUTH ST CORP,101.0,540926,"COLUMBIA, SC",SNM,8501000000.0,8501000000.0,1.0,0.87,129.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
CENTENNIAL BK/HOME BSHRS,102.0,456045,"CONWAY, AR",SMB,8471000000.0,8471000000.0,1.0,0.87,149.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
WESBANCO BK/WESBANCO,103.0,645625,"WHEELING, WV",SNM,8433000000.0,8433000000.0,1.0,0.87,141.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
PLAINSCAPITAL BK/MAEDGEN & WHITE,104.0,637451,"DALLAS, TX",SMB,8348000000.0,8348000000.0,1.0,0.87,134.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
PLAINSCAPITAL BK/DIAMOND A FNCL LP,104.0,637451,"DALLAS, TX",SMB,0.0,0.0,,,0.0,0.0,.,,0.0,2015-09-30,Q3-2015
CADENCE BK NA/CADENCE BC LLC,105.0,4262534,"BIRMINGHAM, AL",NAT,8249000000.0,8249000000.0,1.0,0.87,72.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
WELLS FARGO BK S CENT NA/WELLS FARGO & CO,106.0,2362458,"HOUSTON, TX",NAT,8120000000.0,8120000000.0,1.0,0.87,0.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
NBT BK NA/NBT BC,107.0,702117,"NORWICH, NY",NAT,8093000000.0,8093000000.0,1.0,0.87,157.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
MERCANTIL COMMERCEBANK NA/MERCANTIL COMMERCEBANK HC,108.0,83638,"CORAL GABLES, FL",NAT,8026000000.0,8026000000.0,1.0,0.87,22.0,0.0,Y,0.0,0.0006,2015-09-30,Q3-2015
CHEMICAL BK/CHEMICAL FC,109.0,542649,"MIDLAND, MI",SMB,7994000000.0,7994000000.0,1.0,0.88,181.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
COMMUNITY BK NA/COMMUNITY BK SYS,110.0,202907,"CANTON, NY",NAT,7970000000.0,7970000000.0,1.0,0.88,182.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
RENASANT BK/RENASANT CORP,111.0,749242,"TUPELO, MS",SNM,7903000000.0,7903000000.0,1.0,0.88,144.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
FIRST FNCL BK NA/FIRST FNCL BC,112.0,165628,"HAMILTON, OH",NAT,7861000000.0,7861000000.0,1.0,0.88,104.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
BERKSHIRE BK/BERKSHIRE HILLS BC,113.0,473501,"PITTSFIELD, MA",SNM,7786000000.0,7786000000.0,1.0,0.88,101.0,0.0,N,0.0,0.0006,2015-09-30,Q3-2015
WELLS FARGO BK NW NA/WELLS FARGO & CO,114.0,688079,"OGDEN, UT",NAT,7698000000.0,7698000000.0,1.0,0.88,0.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
CITIZENS BUS BK/CVB FC,115.0,933966,"ONTARIO, CA",SNM,7620000000.0,7620000000.0,1.0,0.88,46.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
BBCN BK/BBCN BC,116.0,671464,"LOS ANGELES, CA",SNM,7578000000.0,7578000000.0,1.0,0.88,50.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
CUSTOMERS BK/CUSTOMERS BC,117.0,2354985,"PHOENIXVILLE, PA",SMB,7576000000.0,7576000000.0,1.0,0.88,14.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
UNION B&TC/UNION BSHRS CORP,118.0,693224,"RICHMOND, VA",SMB,7572000000.0,7572000000.0,1.0,0.88,122.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
SIMMONS FIRST NB/SIMMONS FIRST NAT CORP,119.0,663245,"PINE BLUFF, AR",NAT,7516000000.0,7516000000.0,1.0,0.88,154.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
BANCO POPULAR N AMER/POPULAR,120.0,2736291,"NEW YORK, NY",SMB,7475000000.0,7475000000.0,1.0,0.88,51.0,0.0,N,1.0,0.0005,2015-09-30,Q3-2015
WELLS FARGO FNCL NB/WELLS FARGO & CO,121.0,1225761,"LAS VEGAS, NV",NAT,7394000000.0,7394000000.0,1.0,0.88,0.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
UNITED BK/UNITED BSHRS,122.0,365325,"FAIRFAX, VA",SMB,7307000000.0,7307000000.0,1.0,0.88,67.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
CAPITAL BK NA/CAPITAL BK FNCL CORP,123.0,4160667,"CORAL GABLES, FL",NAT,7260000000.0,7260000000.0,1.0,0.88,154.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
BANC OF CA NA/BANC OF CA,124.0,200378,"IRVINE, CA",NAT,7241000000.0,7241000000.0,1.0,0.88,32.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
PARK NB/PARK NAT CORP,125.0,489623,"NEWARK, OH",NAT,7228000000.0,7228000000.0,1.0,0.88,115.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
ROCKLAND TC/INDEPENDENT BC,126.0,613008,"ROCKLAND, MA",SNM,7130000000.0,7130000000.0,1.0,0.88,85.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
BOSTON PRIVATE B&TC/BOSTON PRIVATE FNCL HOLD,127.0,964700,"BOSTON, MA",SNM,7006000000.0,7006000000.0,1.0,0.89,24.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
LEGACYTEXAS BK/LEGACYTEXAS FNCL GRP,128.0,878898,"PLANO, TX",SMB,6880000000.0,6880000000.0,1.0,0.89,47.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
FLORIDA CMNTY BK NA/BOND ST MGMT LLC,129.0,4041421,"WESTON, FL",NAT,6713000000.0,6713000000.0,1.0,0.89,49.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
TALMER B&TC/TALMER BC,130.0,3545324,"TROY, MI",SNM,6493000000.0,6493000000.0,1.0,0.89,80.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
FIRST FNCL BK NA/FIRST FNCL BSHRS,131.0,470050,"ABILENE, TX",NAT,6446000000.0,6446000000.0,1.0,0.89,73.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
SAFRA NB OF NY/SNBNY HOLD,132.0,918918,"NEW YORK, NY",NAT,6431000000.0,5710000000.0,0.89,0.89,2.0,0.0,Y,0.99,0.0005,2015-09-30,Q3-2015
BANCFIRST/BANCFIRST CORP,133.0,1386251,"OKLAHOMA CITY, OK",SNM,6392000000.0,6392000000.0,1.0,0.89,99.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
FIRST COMMONWEALTH BK/FIRST COMMONWEALTH FNCL CORP,134.0,42420,"INDIANA, PA",SNM,6366000000.0,6366000000.0,1.0,0.89,108.0,0.0,N,0.0,0.0005,2015-09-30,Q3-2015
CITY NB OF FL/BANKIA INVERSIONES FINANCIERAS,135.0,814430,"MIAMI, FL",NAT,6220000000.0,6220000000.0,1.0,0.89,25.0,0.0,N,0.67,0.0004,2015-09-30,Q3-2015
